Operator Number,Operator Name,Location,Leases
270720,FISK PETROLEUM CORPORATION,"Lewisville, TX 75057",
271530,"FIVEASH OPERATING COMPANY, INC.","Christoval, TX 76935",
271582,"FLAG ENERGY, LLC","Centerton, AR 72719",
273931,FLINT OIL & GAS,"San Angelo, TX 76904",
273900,FLINT PLUGGING,"San Angelo, TX 76904",
275612,"FORCE 4 ENERGY RESOURCES, INC.","Austin, TX 78733",
278770,FORTUNE PRODUCTION CO.,"San Angelo, TX 76906",
285002,FREE REIN OPERATING LLC,"Brenham, TX 77834",22
288421,FUELED RESOURCES INC,"Boyd, TX 76023",
292356,"GAEA SERVICES, INC.","San Antonio, TX 78216",
300258,GEO-BESS INC.,"Menard, TX 76859",
301322,"GEOSURVEYS, INC.","Abilene, TX 79608",5
307644,"GLAHN RESOURCES, INC.","Arlington, TX 76003",8
313051,"GOLDEN OIL AND RANCH, LLC","Midland, TX 79701",
313070,GOLDEN SPECIALTIES OIL & GAS,"Midland, TX 79708",
324025,GRAHAM PRODUCTION CO.,"Houston, TX 77218",
327987,"GRAY, SARAH","San Angelo, TX 76901",
331060,"GREEN, ROY W. OIL & GAS","San Angelo, TX 76902",
333925,GRIFFIN PETROLEUM COMPANY,"Midland, TX 79705",2
337293,"GUFFEY, WM. R.","Dallas, TX 75206",
341460,H-M OIL COMPANY,"Houston, TX 77027",
341468,"H-M RESOURCE MANAGEMENT, INC.","Houston, TX 77055",
347243,HALVEY ENERGY CO.,"Midland, TX 79702",
355347,HANSON CORPORATION,"New Braunfels, TX 78132",
360320,"HARRISON INTERESTS, LTD.","Houston, TX 77002",
363117,HARVEST PETROLEUM INC.,"Frisco, TX 75033",15
383200,HEXAGON OIL AND GAS INC.,"Fort Worth, TX 76132",15
388430,HILLCO PETROLEUM INC.,"Breckenridge, TX 76424",
396815,HOMBRE OIL AND GAS COMPANY,"Midland, TX 79702",
400095,"HORIZON WELL SERVICES, INC.","Abilene, TX 79604",
407785,HRUBETZ OIL COMPANY,"Dallas, TX 75225",
420760,HUSKY OIL COMPANY,"Cody, WY 82414",
421225,HYDRO GEOLOGY DRILLING,"Wichita Falls, TX 76301",
421161,"HYDROCARBON ENERGIES, INC.","Early, TX 76803",
424607,"INLAND OCEAN, INC.","San Antonio, TX 78205",
424990,INTERNATIONAL WESTERN OIL CORP.,"Irving, TX 75039",
425626,"INVESTEX PETROLEUM, INC.","Buda, TX 78610",
427433,"J & J WELL SERVICE, INC.","San Angelo, TX 76904",
427762,J L B OPERATING CO.,"Midland, TX 79701",
430253,"JASPER ENERGY, INCORPORATED","Decatur, TX 76234",
432700,JIM-BOB OIL COMPANY,"San Angelo, TX 76901",
478188,KROCAN ENERGY CORPORATION,"Bowling Green, KY 42102",
480956,LADD OIL & GAS CORPORATION,"Midland, TX 79711",
493400,"LECLAIR OPERATING CO., INC.","Abilene, TX 79602",
495288,LEEDE OIL & GAS INC.,"Greenwood VLG, CO 80111",
495313,LEEPER OIL EXP. & PROD. INC.,"Midland, TX 79701",
496924,"LESIA OPERATING, INC.","Borger, TX 79007",
500257,"LHG RESOURCES, INC.","Midland, TX 79702",
500803,LIMARK CORPORATION,"Midland, TX 79702",
503970,LIVELY ENERGY & DEVELOPMENT CORP,"Boerne, TX 78015",
508005,LONGHORN EXPLORATION,"San Angelo, TX 76904",
511938,"LUCERO OIL AND GAS, INC.","San Angelo, TX 76902",
512240,LUDWIG OIL EXPLORATIONS INC,"Dallas, TX 75247",
516247,"LYNX ENERGY COMPANY, INC.","Dallas, TX 75201",
516251,"LYNX OIL CO., INC.","Denton, TX 76207",
521543,MAGNUM OILFIELD SERVICES LLC,"Bakersfield, CA 93309",
525380,MARATHON OIL COMPANY,"Houston, TX 77024",
530880,MARTIN PETROLEUM CORP.,"Graham, TX 76450",3
537719,"MCBEE, JIM CO.","Santa Anna, TX 76878",
538570,"MCCABE, JOHN Q.","Midland, TX 79702",
538815,"MCCAMMON OIL & GAS, INC.","San Angelo, TX 76902",6
538853,MCCANN CORPORATION,"Midland, TX 79710",
547345,"MCDONALD, BRUCE","George West, TX 78022",
551385,"MCKISSACK OIL FLD.EQUIPMENT,INC.","Hamlin, TX 79520",
518180,MEG PETROLEUM CORP.,"San Angelo, TX 76903",
560337,"MERCURY OPERATING, LLC","Dallas, TX 75208",
562580,MEXTEX OPERATING COMPANY,"Austin, TX 78734",
563328,MGM OIL & GAS INC.,"Ballinger, TX 76821",
564726,"MID-CONTINENT ENERGY, INC.","Tulsa, OK 74103",
565589,"MIDLAND OIL AND GAS, INC.","Midland, TX 79705",11
570172,MINUTE HAND LLC,"Brenham, TX 77834",3
574790,"MONCRIEF, MIKE INV. INC.","Fort Worth, TX 76102",
588810,"MORROW RESOURCES, INC.","San Angelo, TX 76904",
591785,"MOTE RESOURCES, INC.","Dallas, TX 75225",
601738,NEARBURG PRODUCING COMPANY,"Dallas, TX 75380",
606056,NEW CENTURY PETROLEUM CO,"Colleyville, TX 76034",
610207,"NICHOLS,EDWIN S EXPLORATIONS INC","Graham, TX 76450",
612870,NORDAN OIL & GAS CORPORATION,"Abilene, TX 79604",
613770,NORTH CONCHO RECLAMATION,"San Angelo, TX 76902",
614500,NORTHERN NATURAL GAS CO.,"Omaha, NE 68124",
618480,"O'DELL, MITCHELL","Cross Plains, TX 76443",7
623400,"O'NEAL, STUART D.","San Angelo, TX 76902",
617063,O. H. B. INC.,"San Angelo, TX 76902",
626210,"ORLA PETCO, INC.","Midland, TX 79702",1
627140,OSBORN HEIRS COMPANY,"San Antonio, TX 78217",
628115,OTEX LLC,"Santa Anna, TX 76878",10
634974,"PAINT ROCK OPERATING, LLC","San Angelo, TX 76904",
642795,"PARWEST LAND EXPLORATION, INC.","Oklahoma City, OK 73112",
643310,PATLAND OIL COMPANY,"Marble Falls, TX 78654",
643620,"PATTON, LLOYD","Fort Worth, TX 76113",
643968,"PATTON, LLOYD J ESTATE","Fort Worth, TX 76113",
652917,"PENTERGY OPERATING, LLC","New Braunfels, TX 78132",
655835,"PERMIAN RESOURCES, INC.","Midland, TX 79702",
660314,PETRO 2000 EXPLORATION CO.,"Katy, TX 77450",
660090,PETRO-WEST CORPORATION,"Lubbock, TX 79404",
660190,"PETROTEX OIL & GAS, INC.","Dallas, TX 75214",
631450,POC OPERATING,"Marble Falls, TX 78654",
