Operator Number,Operator Name,Location,Leases
055118,BASTROP ENERGY GROUP,"San Antonio, TX 78231",4
093620,"BRITANCO, L.L.C.","Falls City, TX 78113",36
144989,CHAPMAN OIL,"Houston, TX 77002",
172230,CONOCO INC.,"Houston, TX 77252",
198190,DAMSON OIL CORP.,"Midland, TX 79702",
216738,"DEVON SFS OPERATING, INC.","Oklahoma City, OK 73102",
280875,FOUNDATION ENERGY MANAGEMENT LLC,"Addison, TX 75001",33
338735,"GULFSTAR PROPERTIES, INC.","San Antonio, TX 78229",
339493,GUNN OIL COMPANY,"Wichita Falls, TX 76307",57
467262,KINLAW OIL CORPORATION,"Dallas, TX 75380",
493050,LEGACY ENERGY SERVICES,"Jourdanton, TX 78026",1
518685,MRT EXPLORATION COMPANY,"Saint Louis, MO 63124",
643402,PATTERSON ENERGY CORPORATION,"Dallas, TX 75205",6
712840,"RIO PETROLEUM, INC.","Amarillo, TX 79102",23
731767,"ROXANNA OIL, INC","Houston, TX 77098",
802617,"SOUTH GULF ENTERPRISES, INC.","San Antonio, TX 78216",
823331,"STOKES, KING","Medina, TX 78055",
843108,"TEPEE PETROLEUM CO., INC.","Houston, TX 77098",
895360,"WALTERS, R. E.","Kerrville, TX 78028",
950870,ZINN PETROLEUM CO.,"Houston, TX 77024",
