Operator Number,Operator Name,Location,Leases
040209,BCE-MACH III LLC,"Oklahoma City, OK 73134",862
153429,CIMAREX ENERGY CO. OF COLORADO,"Midland, TX 79706",
268991,"FIRST EXPLORATION, LTD.","Amarillo, TX 79159",
337106,GRUY PETROLEUM MANAGEMENT CO.,"Irving, TX 75014",
451440,KASLE ENERGY INC.,"Cross Plains, TX 76443",
561130,MERIDIAN OIL CORPORATION,"San Antonio, TX 78205",
561132,MERIDIAN OIL INC.,"Houston, TX 77210",
677225,PRIDE PIPELINE COMPANY,"Abilene, TX 79604",
684634,QUESTA ENERGY CORPORATION,"Amarillo, TX 79159",51
760218,SCOUT ENERGY MANAGEMENT LLC,"Dallas, TX 75240",3159
823348,STONE & WEBSTER ENGINEERING CORP,"Amarillo, TX 79105",
830240,SUOCO OIL CORP.,"Pampa, TX 79066",
877530,"UNITED PETROSEARCH, INC.","Beverly Hills, CA 90212",
932460,WINN EXPLORATION/DULCE COMPANY,"Eagle Pass, TX 78853",
