Operator Number,Operator Name,Location,Leases
526200,"MARINO, CHARLES B.","Tomball, TX 77377",
548827,MCFADDEN ENERGY PARTNERS LLC,"The Woodlands, TX 77380",
562067,"MESSY OIL AND GAS, LLC","Garwood, TX 77442",4
564736,"MID-CONTINENTAL EXPLORATION,INC.","Sanger, TX 76266",
567483,"MILLENNIUM OFFSHORE GROUP, INC.","Houston, TX 77007",
570400,MISSION RESOURCES CORPORATION,"Houston, TX 77002",
571987,"MLC OPERATING, LP","Houston, TX 77063",
577485,MONTERREY PETROLEUM CORP.,"Lewisville, TX 75067",
581513,"MOORE PETROLEUM SERVICE, INC.","Missouri City, TX 77459",
589984,MOSBACHER ENERGY COMPANY,"Houston, TX 77002",9
589987,MOSBACHER PROD. CO.-TRANSCO EXP.,"Houston, TX 77002",
604591,NELSON & TUCKER OPERATING CO.,"Victoria, TX 77903",
604689,NEOSTAR ENERGY CO.,"Crossville, TN 38572",
606055,"NEW CENTURY EXPLORATION, INC.","Spring, TX 77379",9
606617,NEWFIELD EXPLORATION COMPANY,"The Woodlands, TX 77380",
613521,NORTH AMERICAN DRILLING CORP,"Plano, TX 75093",
614113,NORTH OPERATING COMPANY,"Canton, TX 75103",
614617,"NORTHSTAR ENERGY, INC.","Plano, TX 75075",
616818,"NUPOWER ENERGY, LLC","Houston, TX 77058",9
625161,OPTIMUM EXPLORATION LLC,"Dallas, TX 75240",18
630579,OXXN,"Weatherford, TX 76086",
650153,"PEDECO, INC.","Casper, WY 82601",
652370,PENNZOIL PRODUCING CO.,"Houston, TX 77252",
658364,PETERS PETROLEUM CORPORATION,"Dallas, TX 75243",
660182,"PETROPRO ENERGY PARTNERS, L.P.","Houston, TX 77024",
664142,PHOENIX OIL FIELD EQUIPMENT CO.,"S Houston, TX 77587",
667760,PLACID OIL COMPANY,"Houston, TX 77227",
676033,"PREMIER MINERALS, INC.","San Antonio, TX 78209",
677757,"PRIME NATURAL RESOURCES, INC.","Houston, TX 77042",
677770,PRIME OPERATING COMPANY,"Houston, TX 77024",72
681327,PROLINE ENERGY RESOURCES INC,"Sugar Land, TX 77479",167
681459,"PROPERTY DEVELOPMENT GROUP, INC.","San Antonio, TX 78212",
683055,PURE ENERGY COMPANY,"Houston, TX 77024",
687019,"R.T.C. RESOURCES, L.P.","Midland, TX 79702",1
688707,RAINBOW VENTURES,"Houston, TX 77057",
690535,"RANCH EXPLORATION VENTURES, LLC","Houston, TX 77063",
696878,"REDDY DISPOSALS, LLC","Beeville, TX 78104",
699704,REICHMANN PETROLEUM CORP.,"Grapevine, TX 76051",
709740,RICHMAN PETROLEUM CORP.,"Grapevine, TX 76051",
731350,ROWE PRODUCTION CO.,"Houston, TX 77002",
732295,RTC RESOURCES INC,"Midland, TX 79702",
744300,SALT GRASS EXPLORATION INC.,"Houston, TX 77057",
747194,"SANDALWOOD EXPLORATION, L.P.","Houston, TX 77056",5
747552,"SANDEL ENERGY, INC.","Huntsville, TX 77342",
747534,SANDEL OPERATING COMPANY,"Huntsville, TX 77340",49
750430,SCHAARON INTERNATIONAL ENERGY,"Houston, TX 77057",
761730,"SEAGULL RESOURCES, INC.","Canada, 00100",
767312,"SENORA RESOURCES, INC.","Dime Box, TX 77853",
767836,SEVEN OAKS OIL COMPANY,"Brookshire, TX 77423",
768894,SHAMROCK OIL CO.,"Sugar Land, TX 77478",
773840,SHELL OIL COMPANY,"Houston, TX 77082",
781922,"SILVERBROOK OPERATING, LLC","Barker, TX 77413",21
793200,"SMITH, L. C.","Jacksonville, TX 75766",
800480,"SOHO OPERATING, LLC","Houston, TX 77079",
101481,"Somerset Operating, LLC","Weatherford, TX 76086",
813990,"STANOTEX, LLC","Katy, TX 77494",
817306,STELLAR EXPLORATION & PROD. INC.,"Lago VIsta, TX 78645",
824758,"STRAND ENERGY, L.C.","Houston, TX 77002",34
829652,SUNRAY OPERATING COMPANY LLC,"Sugar Land, TX 77498",
833590,"SYNERGY OIL & GAS, INC. (A)","Houston, TX 77024",
834092,"T-N-T ENGINEERING, INC.","Fort Worth, TX 76107",
835594,TALON DEVELOPMENT COMPANY,"Boerne, TX 78006",
841310,TEJAS OPERATING LLC,"Houston, TX 77056",
841500,TENNECO OIL CO.,"Houston, TX 77205",
844253,TEXANA OPERATING COMPANY,"Houston, TX 77090",9
844491,"TEXAS AUSTRALIA POWER, INC.","Wichita Falls, TX 76302",
846896,TEXAS OIL & MINERALS CORP.,"Unknown, XX 99999",
844350,TEXAS-AUSTRALIA POWER INC.,"Wichita Falls, TX 76302",
860844,"TITAN PETROLEUM, INC.","Tomball, TX 77375",
862598,TORCH ENERGY CORPORATION,"Houston, TX 77010",
864448,TRANSCONTINENTAL MINERALS CORP.,"The Woodlands, TX 77380",
868280,"TRES OPERATING CO., LLC","Katy, TX 77494",
868790,TRIANGLE THREE RESOURCES L.L.C.,"Dallas, TX 75240",1
876500,UNION GAS OPERATING COMPANY,"Houston, TX 77014",21
877060,UNION TEXAS PETROLEUM CORP.,"Houston, TX 77252",
886217,"VIOLA PROD., INC.","Dallas, TX 75251",
895237,WALTER OIL & GAS CORPORATION,"Houston, TX 77002",13
895805,"WAPITI OPERATING, LLC","Houston, TX 77043",
923060,"WILBANKS, BRUCE A.","Midland, TX 79701",
923063,"WILBANKS, BRUCE A. COMPANY","Midland, TX 79702",
932060,"WINFREY, W. C.","Wichita Falls, TX 76308",
938285,WOODLANDS OIL AND GAS INC.,"The Woodlands, TX 77380",
100913,"YORDES ENERGY, LLC","El Campo, TX 77437",9
