api,well,operator,application_type,drill_type,submitted,approved
42-453-30389,SAMSUNG METER SITE 1,ENTERPRISE PRODUCTS TEXAS OP LLC,New Drill,Vertical,2023-12-29,2024-01-05
42-453-30388,HC-284.19 1,KINDER MORGAN TEXAS PIPELINE LLC,New Drill,Vertical,2022-02-10,2022-02-16
42-453-30387,HC-282.56 1,KINDER MORGAN TEXAS PIPELINE LLC,New Drill,Vertical,2022-02-02,2022-02-10
42-453-30386,MAGELLAN 1,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2021-04-14,2021-06-15
42-453-30385,HC-281.26 01,KINDER MORGAN TEXAS PIPELINE LLC,New Drill,Vertical,2020-03-10,2020-04-15
42-453-30384,CATHODIC PROTECTION 33,TEXAS GAS SERVICE COMPANY,New Drill,Vertical,2018-09-19,2018-10-29
42-453-30383,SONAT AUSTIN SOUTHERN UNION 01,KINDER MORGAN TEJAS PIPELINE LLC,New Drill,Vertical,2018-06-08,2018-06-12
42-453-30382,NBLS-46 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2018-04-05,2018-04-17
42-453-30381,P-20 1CP,ATMOS PIPELINE - TEXAS,New Drill,Vertical,2015-04-06,2015-04-10
42-453-30380,SECTION 1 #AEXU1 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2013-10-01,2013-10-11
42-453-30379,HAMP64 C 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2012-04-04,2012-05-07
42-453-30378,KINDER MORGAN CATHODIC 289HC,KINDER MORGAN TEXAS PIPELINE LLC,New Drill,Vertical,2010-07-26,2010-08-02
42-453-30377,ENTERPRISE CATHODIC PROTECTION L 45,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2008-09-24,2009-01-30
42-453-30376,ENTERPRISE CATHODIC PROTECTION N 45,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2008-09-24,2008-10-06
42-453-30374,2-TCDP 2,HOTCO ENERGY COMPANY,New Drill,Vertical,2007-11-29,2008-01-04
42-453-30375,TCDP 1,HOTCO ENERGY COMPANY,New Drill,Vertical,2007-11-29,2007-12-11
42-453-30373,NBLS 42 510,ENTERPRISE PRODUCTS OPERATING LP,New Drill,Vertical,2007-04-11,2007-05-10
42-453-30372,P-25 25,ATMOS PIPELINE - TEXAS,New Drill,Vertical,2006-06-30,2006-07-10
42-453-30371,CPU 288.26 1,"KINDER MORGAN TEXAS PIPELINE, LP",New Drill,Vertical,2005-08-29,2005-09-09
42-453-30370,CATHODIC PROTECTION LOA 78,ENTERPRISE PRODUCTS OPERATING LP,New Drill,Vertical,2005-08-24,2005-08-26
42-453-30369,HILL COUNTRY P/L MP 287.21 1,"KINDER MORGAN TEXAS PIPELINE, LP",New Drill,Vertical,2005-05-24,2005-07-11
42-453-30367,HILL COUNTRY PIPELINE MP 283.74 1,"KINDER MORGAN TEXAS PIPELINE, LP",New Drill,Vertical,2005-05-24,2005-07-11
42-453-30368,HILL COUNTRY PIPELINE MP 285.03 1,"KINDER MORGAN TEXAS PIPELINE, LP",New Drill,Vertical,2005-05-24,2005-06-07
42-453-30366,HILLSIDE COUNTRY P/L MP 286.82 1,"KINDER MORGAN TEXAS PIPELINE,INC",New Drill,Vertical,2005-05-24,2005-05-31
42-453-30365,PIPELINE CATHODIC PROTECTION 41,"KINDER MORGAN TEXAS PIPELINE, LP",New Drill,Vertical,2004-06-14,2004-06-23
42-453-30364,GEST 1,MAGNA OIL & GAS CORPORATION,New Drill,Vertical,2002-08-16,2002-08-22
42-453-30364,GEST 1,MAGNA OIL & GAS CORPORATION,New Drill,Vertical,2002-08-06,2002-08-06
42-453-30363,OWEN 1,ABRAXAS PRODUCTION CORPORATION,New Drill,Vertical,1995-11-27,1995-11-27
42-453-30362,PATE 1,GINCO OPERATING CO.,New Drill,Vertical,1995-08-09,1995-08-14
42-453-30360,"CHRISTIAN, BUCK 27",REGAL PETROLEUM SERVICES,New Drill,Vertical,1995-05-16,1995-05-16
42-453-30361,"CHRISTIAN, BUCK 28",REGAL PETROLEUM SERVICES,New Drill,Vertical,1995-05-16,1995-05-16
42-453-30358,OHLENDORF-BALSER 1,GOLIAD OPERATING COMPANY,New Drill,Vertical,1995-02-13,1995-02-28
