api,well,operator,application_type,drill_type,submitted,approved
42-351-30627,DONNER-BROWN UNIT A-11 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-05-02,1995-05-02
42-351-30626,CHAMPION INT'L UNIT A-1175 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-04-19,1995-05-26
42-351-30620,CHAMPION INT'L. UNIT A-19 NO. 2 2,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-04-12,1995-04-12
42-351-30625,HANKAMER 1,GOODRICH OIL COMPANY,New Drill,Vertical,1995-04-06,1995-04-07
42-351-30624,DONNER-BROWN UNIT A-660 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-03-23,1995-03-23
42-351-30621,QUINN 1,AMERADA HESS CORPORATION,New Drill,Vertical,1995-03-21,1995-03-28
42-351-30618,DONNER-BROWN UNIT A-1167 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-03-20,1995-03-20
42-351-30622,CHAMPION INT'L UNIT A-1081 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-02-24,1995-02-24
42-351-00031,QUICKSAND CREEK 10,CASKIDS OPERATING COMPANY,Re-Enter,Vertical,1995-02-22,1995-02-22
42-351-30382,HARTBURG LUMBER CO. 1,MEDALLION PRODUCTION COMPANY,Recompletion,Vertical,1995-02-15,1995-04-17
42-351-30583,ARCO FEE UNIT A-228 1,UNION PACIFIC RESOURCES COMPANY,New Drill,Horizontal,1995-02-14,1995-02-17
42-351-30617,CHAMPION INT'L. UNIT A-492 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-02-14,1995-02-14
42-351-30623,HAMILL UNIT A-118 1,SONAT EXPLORATION COMPANY -TYLER,New Drill,Horizontal,1995-01-30,1995-01-30
42-351-00301,HARTBURG LUMBER CO ET AL 1,MCGOWAN WORKING PARTNERS,Recompletion,Vertical,1991-09-20,1991-10-21
42-351-00109,"HANKAMER, E. C. A 1",CONVEST ENERGY CORPORATION,Recompletion,Vertical,1991-09-20,1991-10-15
42-351-30516,ARCO FEE 183 1,ARCO OIL & GAS CO.,New Drill,Horizontal,1991-09-20,1991-10-02
42-351-30527,ARCO 4,MAERSK ENERGY INC.,New Drill,Horizontal,1991-09-13,1991-09-13
42-351-30343,HANKAMER SECTION NO. 1 UNIT # 1 1,ARCO OIL & GAS CO.-SILSBEE,Recompletion,Vertical,1991-08-30,1991-08-30
42-351-30526,ARCO 3,MAERSK ENERGY INC.,New Drill,Horizontal,1991-08-29,1991-08-29
42-351-30528,TEXACO 2,MAERSK ENERGY INC.,New Drill,Horizontal,1991-08-22,1991-08-22
42-351-30521,TEXACO 1,MAERSK ENERGY INC.,New Drill,Horizontal,1991-07-26,1991-07-26
42-351-30527,ARCO 4,MAERSK ENERGY INC.,New Drill,Horizontal,1991-06-25,1991-06-27
42-351-30527,ARCO 4,MAERSK ENERGY INC.,New Drill,Horizontal,1991-06-14,1991-06-14
