api,well,operator,application_type,drill_type,submitted,approved
42-089-32753,DURBIN GAS UNIT 1,"SHINER EXPLORATION, LLC",Reclass,Vertical,2024-11-04,2024-11-04
,COLUMBUS FIELD UNIT 510,"STRAND ENERGY, L.C.",New Drill,Vertical,2024-09-05,
42-089-32778,COLUMBUS FIELD UNIT 510,"STRAND ENERGY, L.C.",New Drill,Vertical,2024-08-22,2024-09-06
42-089-00608,BALUSEK-WOOTTON 19,"B D PRODUCTION CO., INC.",Re-Enter,Vertical,2024-04-10,2024-04-16
42-089-32777,CHAPPEL UNIT 1,"Bruington Operating II, LLC",New Drill,Vertical,2023-12-11,2023-12-13
42-089-32776,BERGER 1,ENHANCED ENERGY PARTNERS CORP,New Drill,Vertical,2023-11-10,2023-11-13
42-089-32774,OHNHEISER UNIT 1,"CASTEX ENERGY, INC.",New Drill,Vertical,2023-07-14,2023-08-21
42-089-30291,POOLE B 2,"MAGNUM PRODUCING, LP",Recompletion,Vertical,2023-04-06,2023-04-13
42-089-32547,GOLD 1,"VIPER S.W.D., LLC",Recompletion,Vertical,2023-03-30,2023-04-03
42-089-32772,ANDY ANDERSON 1,EVEREST RESOURCE COMPANY,New Drill,Vertical,2023-03-10,2023-03-20
42-089-32773,BALUSEK 1,"DELFIN OPERATING, LLC",New Drill,Vertical,2023-02-17,2023-02-24
42-089-32772,ANDY ANDERSON 1,EVEREST RESOURCE COMPANY,New Drill,Vertical,2022-12-13,2022-12-22
42-089-32771,SUNDERMAN 1,"FORZA OPERATING, LLC",New Drill,Directional,2022-08-18,2022-08-19
42-089-32771,SUNDERMAN 1,"FORZA OPERATING, LLC",New Drill,Directional,2022-08-02,2022-08-12
42-089-32770,RAU 2,"B D PRODUCTION CO., INC.",New Drill,Vertical,2022-06-27,2022-06-29
42-089-32531,OLDHAM LITTLE CHURCH UNIT 3,"VIPER S.W.D., LLC",Recompletion,Vertical,2022-06-21,2022-06-23
42-089-32664,RAY CORCORAN GAS UNIT 2,SUNDOWN ENERGY LP,Recompletion,Vertical,2022-05-03,2022-05-17
42-089-32769,BETH OFFUTT 1,"SHINER EXPLORATION, LLC",New Drill,Vertical,2022-04-06,2022-04-11
42-089-32768,GLADIATOR A UNIT 1H,"EOG RESOURCES, INC.",New Drill,Horizontal,2022-03-22,2022-03-28
42-089-32767,HASTEDT 'A' 5,"STRAND ENERGY, L.C.",New Drill,Directional,2022-02-03,2022-02-11
42-089-32766,EMMEL HATTERMANN GAS UNIT 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2022-01-05,2022-01-10
42-089-00060,COLUMBUS FIELD UNIT 504,DAYLIGHT PETROLEUM LLC,Recompletion,Vertical,2022-01-04,2022-01-31
42-089-32765,KAECHELE 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Vertical,2021-12-02,2021-12-06
42-089-32764,MAREK 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2021-11-01,2021-11-04
42-089-32759,RVW TRUST UNIT 1,"EOG RESOURCES, INC.",Recompletion,Directional,2021-10-26,2021-11-03
42-089-32763,SCHINDLER 2,"CASTEX ENERGY, INC.",New Drill,Vertical,2021-09-10,2021-09-14
42-089-32762,CATHEDRAL OAKS-KOEHN 1,"CALLOWAY ENGINEERING, LLC",New Drill,Directional,2021-08-30,2021-09-07
42-089-32674,KIMES GAS UNIT 1,SUNDOWN ENERGY LP,Recompletion,Vertical,2021-07-21,2021-08-05
42-089-32615,RAY CORCORAN GAS UNIT 1,SUNDOWN ENERGY LP,Recompletion,Vertical,2021-07-16,2021-07-22
42-089-32160,"CULLEN, H.R. ET AL 9","STRAND ENERGY, L.C.",Recompletion,Vertical,2021-04-14,2021-04-16
42-089-32761,"CULLEN, H.R. ET AL 12","STRAND ENERGY, L.C.",New Drill,Vertical,2021-04-12,2021-04-14
42-089-32760,GIBSON 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2021-01-19,2021-01-22
42-089-31834,R.D.F. 1,HILCORP ENERGY COMPANY,Recompletion,Vertical,2019-11-15,2019-11-19
42-089-32759,RVW TRUST UNIT 1,"EOG RESOURCES, INC.",New Drill,Vertical,2019-10-16,2019-10-22
42-089-32758,GUILD 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2019-04-25,2019-04-30
42-089-32757,SCHINDLER 1,"CASTEX ENERGY, INC.",New Drill,Vertical,2019-04-22,2019-04-24
42-089-32756,CLINTON 1,"C & E OPERATING, INC.",New Drill,Directional,2019-04-04,2019-04-08
42-089-32755,CULLEN 1,FIRSTRIKE ENERGY CORPORATION,New Drill,Directional,2019-04-02,2019-04-03
42-089-32754,JOHNSTON A 1,MASCOT OIL COMPANY,New Drill,Directional,2019-02-21,2019-03-19
42-089-32746,CABALLO 1,"INLAND OCEAN, INC.",New Drill,Vertical,2019-01-10,2019-01-11
42-089-32753,DURBIN GAS UNIT 1,"FORZA OPERATING, LLC",New Drill,Vertical,2019-01-07,2019-01-08
42-089-32740,TONKAWA UNIT 1H,"EOG RESOURCES, INC.",New Drill,Horizontal,2018-12-20,2018-12-21
42-089-32751,YATES UNIT 1,"MAGNUM PRODUCING, LP",New Drill,Vertical,2018-07-10,2018-07-11
42-089-31444,"SHERIDAN, H. D. NO. 1 1","SUE-ANN OPERATING, L.C.",Recompletion,Vertical,2018-06-21,2018-06-26
42-089-31609,M. E. DOWELL 3,"B D PRODUCTION CO., INC.",Recompletion,Vertical,2018-05-21,2018-05-23
42-089-32752,BROD 01,"TERRAFINA ENERGY, LLC",New Drill,Vertical,2018-04-25,2018-07-02
42-089-32751,YATES UNIT 1,"MAGNUM PRODUCING, LP",New Drill,Directional,2018-04-12,2018-04-16
