api,well,operator,application_type,drill_type,submitted,approved
42-161-34869,BAKER 101H,Mitsui E&P USA LLC,New Drill,Horizontal,2025-01-07,2025-01-09
42-161-31448,SNEED GAS UNIT 5,HILCORP ENERGY COMPANY,Recompletion,Vertical,2025-01-06,2025-01-09
42-161-31443,RUBY MIDDLETON GU 5,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-12-05,2024-12-09
42-161-31447,NORTHEN GAS UNIT 7,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-11-12,2024-11-15
,EAST HOUSTON TO CORSICANA 19,,New Drill,Vertical,2024-11-08,
42-161-31342,NORTHEN GAS UNIT 4,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-31,2024-11-01
42-161-31353,NORTHEN GAS UNIT 6,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-30,2024-11-01
42-161-32294,MILNER 1,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-28,2024-10-29
42-161-34868,OLAJUWON PP 1H,"COMSTOCK OIL & GAS, LLC",New Drill,Horizontal,2024-10-15,2024-10-21
42-161-34867,KEYES 2,"SOUTHWEST OPERATING, INC.-TYLER",New Drill,Vertical,2024-09-26,2024-10-25
42-161-34867,KEYES 2,"PETRO-CHEM OPERATING COMPANY,INC",New Drill,Vertical,2024-08-20,2024-09-19
42-161-34866,MP 196.4 CR 1081 2,ENERGY TRANSFER COMPANY,New Drill,Vertical,2024-02-27,2024-03-06
42-161-32527,A.O. EVANS JR. GU 13,"CRESCENT PASS ENERGY, LLC",Recompletion,Vertical,2023-01-21,2023-02-14
42-161-33939,PETER DANIEL ESTATE 9,"CRESCENT PASS ENERGY, LLC",Recompletion,Vertical,2023-01-19,2023-01-23
42-161-32626,WORTHY-O'DONNELL 'A' (AW) 12H,VALENCE OPERATING COMPANY,Recompletion,Horizontal,2022-08-17,2022-08-29
42-161-34296,MCLEOD 3,"STROUD PETROLEUM, INC.",Recompletion,Vertical,2022-05-09,2022-05-24
