api,well,operator,application_type,drill_type,submitted,approved
42-181-02012,SADLER (DORNICK HILLS) SAND UNIT 9,GRAYSON PETROLEUM COMPANY,Recompletion,Vertical,2024-11-20,
42-181-02012,SADLER (DORNICK HILLS) SAND UNIT 9,GRAYSON PETROLEUM COMPANY,Recompletion,Vertical,2024-11-19,
42-181-02012,SADLER (DORNICK HILLS) SAND UNIT 9,GRAYSON PETROLEUM COMPANY,Recompletion,Vertical,2024-11-12,
42-181-31645,BKM-MCADAMS 1,BKM PRODUCTION,New Drill,Directional,2024-09-05,2024-09-06
42-181-31644,TABITHA 1,BKM PRODUCTION,New Drill,Vertical,2024-08-27,2024-08-28
42-181-31643,LOONEY 1,BKM PRODUCTION,New Drill,Vertical,2024-08-20,2024-08-22
42-181-31642,SLAGLE-FALLON B 1,"LITTLE, QUINTIN COMPANY,INC.,THE",New Drill,Directional,2024-08-12,2024-09-16
42-181-31267,SLAGLE-FALLON A 2R,"LITTLE, QUINTIN COMPANY,INC.,THE",Re-Enter,Directional,2024-08-12,2024-08-19
42-181-31024,LEE 1R,YOUNGER ENERGY COMPANY,Recompletion,Vertical,2024-05-02,2024-05-09
42-181-31641,BOREN 1,FELDERHOFF PRODUCTION COMPANY,New Drill,Vertical,2024-04-05,2024-04-17
42-181-31640,MCCONNELL 1,FELDERHOFF PRODUCTION COMPANY,New Drill,Vertical,2024-03-25,2024-04-03
42-181-31639,MARY ALLEN 1,FELDERHOFF PRODUCTION COMPANY,New Drill,Directional,2024-02-28,2024-03-04
42-181-31638,OTTO 1,"JETTA OPERATING COMPANY, INC.",New Drill,Directional,2023-11-27,2023-11-27
42-181-31527,BUFFLEHEAD 1,"JETTA OPERATING COMPANY, INC.",Recompletion,Vertical,2023-11-02,2023-11-06
42-181-31637,PINTAIL 1,"JETTA OPERATING COMPANY, INC.",New Drill,Directional,2023-09-25,2023-09-27
42-181-31635,SMITH-HAMES UNIT 3,BEND PETROLEUM CORP.,New Drill,Vertical,2023-07-20,2023-07-24
42-181-31634,JOHN MARSHALL 8,"SILVER CREEK OIL & GAS, LLC",New Drill,Directional,2023-06-28,2023-08-02
42-181-31634,JOHN MARSHALL 8,"SILVER CREEK OIL & GAS, LLC",New Drill,Directional,2023-06-21,2023-06-28
42-181-31633,TASWA 1,BEND PETROLEUM CORP.,New Drill,Vertical,2023-05-24,2023-06-20
42-181-31632,TODD CATHEY 1,"LITTLE, QUINTIN COMPANY,INC.,THE",New Drill,Directional,2023-01-20,2023-03-27
42-181-31295,WOOD 1,GRAYSON PETROLEUM COMPANY,Recompletion,Vertical,2022-11-14,2022-11-29
42-181-31478,HAZLIP 1,"ATOKA OPERATING, INC.",Recompletion,Vertical,2022-11-10,2022-11-16
42-181-01653,C. A. NEAL 1,"LITTLE, QUINTIN COMPANY,INC.,THE",Recompletion,Vertical,2022-10-18,2022-11-04
42-181-31627,MANDY 1,"CHARTER OAK PRODUCTION CO., LLC",New Drill,Vertical,2022-09-27,2022-10-24
42-181-31631,DARTER 2,"LITTLE, QUINTIN COMPANY,INC.,THE",New Drill,Vertical,2022-09-27,2022-10-04
42-181-31478,HAZLIP 1,"ATOKA OPERATING, INC.",Recompletion,Vertical,2022-09-20,2022-09-26
42-181-31630,DEGAN SAND UNIT 23,"BLS PRODUCTION CO., INC.",New Drill,Vertical,2022-09-08,2022-09-15
42-181-31628,HANDY UNIT 54,"BLS PRODUCTION CO., INC.",New Drill,Vertical,2022-08-03,2022-08-08
42-181-31629,C. C. HUTCHINSON -A- 15,"BLS PRODUCTION CO., INC.",New Drill,Vertical,2022-08-03,2022-08-05
42-181-31627,MANDY 1,"CHARTER OAK PRODUCTION CO., LLC",New Drill,Vertical,2022-07-27,2022-07-27
42-181-31626,LIME ROCK 3,BEND PETROLEUM CORP.,New Drill,Vertical,2022-07-12,2022-07-15
42-181-31490,GADWALL 1,"JETTA OPERATING COMPANY, INC.",Recompletion,Vertical,2022-06-14,2022-06-22
42-181-31625,LIME ROCK 2,BEND PETROLEUM CORP.,New Drill,Vertical,2022-06-13,2022-06-17
42-181-31478,HAZLIP 1,"ATOKA OPERATING, INC.",Recompletion,Vertical,2022-05-24,2022-06-02
42-181-31624,JOHN MARSHALL 7,"SILVER CREEK OIL & GAS, LLC",New Drill,Directional,2022-05-11,2022-05-19
42-181-31622,"ELLIOTT, LAURA 3",FELDERHOFF PRODUCTION COMPANY,New Drill,Vertical,2022-04-21,2022-04-27
42-181-31623,VARLEY 7,FELDERHOFF PRODUCTION COMPANY,New Drill,Vertical,2022-04-21,2022-04-27
