api,well,operator,application_type,drill_type,submitted,approved
,BAUER-GOLIAD MIPA PSA C 3WA,"SOGC, LLC",New Drill,Horizontal,2025-01-16,
,DENMAN -H- 101,"WALSH & WATTS, INC.",New Drill,Vertical,2025-01-16,
,JONES -H- 101,"WALSH & WATTS, INC.",New Drill,Vertical,2025-01-16,
,DODGE 101,"WALSH & WATTS, INC.",New Drill,Vertical,2025-01-16,
,BAUER-GOLIAD MIPA PSA B 2WA,"SOGC, LLC",New Drill,Horizontal,2025-01-16,
42-227-42261,PAMPAS E 4DN,"OXYROCK OPERATING, LLC",New Drill,Horizontal,2025-01-15,
42-227-42664,FENDER 05A 1HJ,OVINTIV USA INC.,New Drill,Horizontal,2025-01-10,2025-01-16
42-227-42667,FENDER 05C 2HJ,OVINTIV USA INC.,New Drill,Horizontal,2025-01-10,2025-01-16
42-227-42665,NORMA FRAZIER 08E 3HJ,OVINTIV USA INC.,New Drill,Horizontal,2025-01-10,2025-01-13
42-227-42666,NORMA FRAZIER 08G 4HJ,OVINTIV USA INC.,New Drill,Horizontal,2025-01-10,2025-01-13
42-227-42263,PAMPAS E 5JM,"OXYROCK OPERATING, LLC",New Drill,Horizontal,2025-01-09,2025-01-09
42-227-39338,APOLLO SWD 3,"SOLARIS WATER MIDSTREAM, LLC",New Drill,Vertical,2025-01-03,2025-01-03
42-227-04181,ED CARPENTER 1,"HIGHPEAK ENERGY HOLDINGS, LLC",Re-Enter,Vertical,2024-12-31,2024-12-31
42-227-34855,PURPLE HAZE REEF UNIT 1,"HIGHPEAK ENERGY HOLDINGS, LLC",Re-Enter,Vertical,2024-12-31,2024-12-31
42-227-03426,RT SHAFER 2,"HIGHPEAK ENERGY HOLDINGS, LLC",Re-Enter,Vertical,2024-12-31,2024-12-31
42-227-42536,S WILKINSON 141LL,"OXYROCK OPERATING, LLC",New Drill,Horizontal,2024-12-19,2025-01-02
42-227-42323,PANTHER EAST UNIT 10SH,APACHE CORPORATION,New Drill,Horizontal,2024-12-19,
42-227-42662,YODA D 39-34 4AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-13,2024-12-20
42-227-42663,YODA E 39-34 4DH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-13,2024-12-20
42-227-42659,YODA A 39-34 1AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-13,2024-12-17
42-227-42660,YODA B 39-34 2AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-13,2024-12-17
42-227-42661,YODA C 39-34 3AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-13,2024-12-17
42-227-42347,GUITAR NORTH 2844WA,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-12,2024-12-16
42-227-42610,LOMAX 4899OP 1H,OXY USA INC.,New Drill,Horizontal,2024-12-10,2024-12-12
42-227-42656,RED HULK G 40-33 6AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-05,2024-12-12
42-227-42657,RED HULK H 40-33 7AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-05,2024-12-12
42-227-42658,COBRA KAI D 47-02 4DH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-05,2024-12-10
42-227-42653,MIYAGI A 38-35 4AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-04,2024-12-09
42-227-42654,MIYAGI B 38-35 5AH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-04,2024-12-09
42-227-42655,MIYAGI C 38-35 5DH,"SURGE OPERATING, LLC",New Drill,Horizontal,2024-12-04,2024-12-09
