api,well,operator,application_type,drill_type,submitted,approved
42-305-30572,PARK 1,"HW OPERATING, LLC",New Drill,Vertical,2024-05-22,2024-05-30
42-305-30571,LUMSDEN 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2022-04-14,2022-04-21
42-305-30570,MOORE 50 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2021-05-11,2021-05-14
42-305-30569,GASS 1,"FORZA OPERATING, LLC",New Drill,Vertical,2020-11-05,2020-11-09
42-305-30568,HOWELL LANDS 1,GRIFFIN PETROLEUM COMPANY,New Drill,Vertical,2019-09-03,2019-09-09
42-305-30567,MEADOR 16 1,"MCCLURE OIL COMPANY, INC.",New Drill,Vertical,2018-01-26,2018-01-30
42-305-30467,WOMACK-BARTLEY UNIT 1,"SHAIDA, JOHN H.",Re-Enter,Vertical,2018-01-17,2018-01-29
42-305-30566,KNOX 9 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2017-04-07,2017-04-17
42-305-30565,PANHANDLE 5 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2016-11-23,2016-11-30
42-305-30564,HATFIELD 3 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2016-05-06,2016-05-06
42-305-30563,DEVENPORT 4 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2016-04-14,2016-04-18
42-305-30562,ESKIMO PIE 4 2,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2016-03-01,2016-03-01
42-305-30559,ESKIMO PIE 4 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2015-11-25,2015-12-02
42-305-30331,KEN DAVIES 4W,HORST ENERGY LLC,Re-Enter,Vertical,2015-10-15,2015-10-23
42-305-30561,R.S. HILL 1,"ROFF OPERATING COMPANY, LLC",New Drill,Vertical,2015-09-01,2015-09-09
42-305-30560,KLONDIKE 5 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2015-07-16,2015-07-23
42-305-30559,ESKIMO PIE 4 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2015-07-06,2015-07-10
42-305-30558,HONDO A 1,SANTO OPERATING LLC,New Drill,Vertical,2015-06-12,2015-06-16
42-305-30497,WTF 2,"FURIE OPERATING, LLC",New Drill,Vertical,2014-10-10,2014-10-13
42-305-30557,SUNILAND FIELD UNIT 62,"OMIMEX ENERGY, INC.",New Drill,Vertical,2014-06-17,2014-07-22
42-305-30556,POST TOASTY 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-06-17,2014-07-22
42-305-30552,PAPA BEAR 14 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-06-03,2014-07-02
42-305-30555,LCU 2,YATES ENERGY CORPORATION,New Drill,Directional,2014-05-29,2014-06-30
42-305-00033,GLF 2D,"MCDONALD PRODUCTION, LLC",Re-Enter,Vertical,2014-05-29,2014-06-30
42-305-30554,WISHBONE 419 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-05-22,2014-06-24
42-305-30526,BRAZOS 2 1,"REATTA ENERGY, INC.",Recompletion,Vertical,2014-05-12,2014-06-19
42-305-30553,REBEL 403 1,"REATTA ENERGY, INC.",New Drill,Vertical,2014-05-12,2014-06-09
42-305-30552,PAPA BEAR 14 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-05-05,2014-06-02
42-305-30482,GLF 1,"CUSTER & WRIGHT OPERATING, INC.",Re-Enter,Vertical,2014-04-30,2014-06-16
42-305-30551,F.R. NOLTE 1A,SHENANDOAH PETROLEUM CORPORATION,New Drill,Vertical,2014-04-17,2014-08-04
42-305-30550,GREAT HOUSE 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-03-21,2014-04-29
42-305-30549,TUBBS 1,CALLON PETROLEUM OPERATING CO,New Drill,Vertical,2014-01-17,2014-02-04
42-305-30548,KENDALL 2 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2014-01-08,2014-01-21
42-305-30444,COPELAND 1H,"REATTA ENERGY, INC.",Recompletion,Vertical,2013-12-20,2014-01-08
42-305-30360,VERA MILLER 1,"MCDONALD PRODUCTION, LLC",Re-Enter,Vertical,2013-12-05,2013-12-30
42-305-30547,ROCKETMAN 30 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2013-12-02,2013-12-11
42-305-30546,MONTY 437 1,"REATTA ENERGY, INC.",New Drill,Vertical,2013-07-23,2013-07-25
42-305-30545,GOOCH 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2013-07-19,2013-07-23
42-305-30544,BAIT BUCKET UNIT 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2013-05-29,2013-06-03
42-305-30543,BRAZOS 1 1,"REATTA ENERGY, INC.",New Drill,Vertical,2013-05-28,2013-05-31
42-305-30542,MATHERS 3992H,SM ENERGY COMPANY,New Drill,Horizontal,2013-05-06,2013-05-14
42-305-30541,STRING OF PEARLS 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2013-04-19,2013-04-24
42-305-30540,BLUE LAGOON 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2013-03-22,2013-03-25
42-305-00188,KEN DAVIES 1,HORST ENERGY LLC,Re-Enter,Vertical,2013-02-26,2013-03-27
42-305-30219,F.R. NOLTE 1R,SHENANDOAH PETROLEUM CORPORATION,Re-Enter,Vertical,2013-02-20,2013-02-26
42-305-30539,DANA 203H,SM ENERGY COMPANY,New Drill,Horizontal,2013-02-08,2013-02-19
42-305-30538,LCU 1,YATES ENERGY CORPORATION,New Drill,Vertical,2013-01-23,2013-01-28
42-305-30537,BAR F 1R,TERRACE PETROLEUM CORPORATION,New Drill,Vertical,2012-12-14,2012-12-18
42-305-30536,LONG BALL 2,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-11-29,2012-12-05
42-305-30535,CRAWDADDY 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-11-21,2012-11-28
42-305-30360,VERA MILLER 1,"CUSTER & WRIGHT OPERATING, INC.",Re-Enter,Vertical,2012-11-19,2012-12-03
42-305-30534,CITATION 1,"ENERGY & EXPL. PRTNRS OPER., LP",New Drill,Vertical,2012-10-24,2012-11-01
42-305-30533,MAN-O-WAR 1,"ENERGY & EXPL. PRTNRS OPER., LP",New Drill,Vertical,2012-10-24,2012-10-29
42-305-30476,HERZOG 1ST,SHENANDOAH PETROLEUM CORPORATION,Recompletion,Directional,2012-08-30,2012-10-24
42-305-30532,THREAD THE NEEDLE 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-07-10,2012-08-14
42-305-30531,VAUGHN UNIT 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-06-08,2012-06-18
42-305-30530,DANA 201H,SM ENERGY COMPANY,New Drill,Horizontal,2012-06-07,2012-06-29
42-305-30528,BAR F 1,TERRACE PETROLEUM CORPORATION,New Drill,Vertical,2012-05-23,2012-05-31
42-305-30529,DOUBLE LAKES 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-04-26,2012-05-09
42-305-30482,GLF 1,"CUSTER & WRIGHT OPERATING, INC.",Re-Enter,Vertical,2012-04-04,2012-05-04
42-305-30520,ZERO 1ST,"RAW OIL & GAS, INC.",New Drill,Directional,2012-03-30,2012-03-30
42-305-30512,MONTY 438 2,"REATTA ENERGY, INC.",Recompletion,Vertical,2012-03-29,2012-04-13
42-305-30527,BRAZOS '2' 2,"REATTA ENERGY, INC.",New Drill,Vertical,2012-03-28,2012-04-13
42-305-30526,BRAZOS '2' 1,"REATTA ENERGY, INC.",New Drill,Vertical,2012-03-28,2012-04-10
42-305-30525,HENSLEY 2,BRECK OPERATING CORP.,New Drill,Vertical,2012-03-27,2012-04-11
42-305-30528,BAR F 1,TERRACE PETROLEUM CORPORATION,New Drill,Vertical,2012-03-21,2012-04-17
42-305-30524,ARNOLD 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-03-21,2012-04-05
42-305-30523,CANDY 2,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-03-15,2012-03-28
42-305-30522,CANDY 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-03-09,2012-03-21
42-305-30521,VIRGINIA CITY UNIT 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-02-15,2012-02-23
42-305-30211,"LUMSDEN, WILMA 1",SHENANDOAH PETROLEUM CORPORATION,Recompletion,Vertical,2012-02-09,2012-03-08
42-305-30520,ZERO 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2012-01-12,2012-01-19
42-305-30519,M.E. EAKER 1,SPIRAL ENERGY CORP.,New Drill,Vertical,2012-01-05,2012-01-12
42-305-30518,BESSIRE 3,SPIRAL ENERGY CORP.,New Drill,Vertical,2011-12-15,2011-12-20
42-305-30517,COMSTOCK LODE 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2011-12-09,2011-12-14
42-305-30516,SHELL STEPHENS L 1V,SHELL WESTERN E&P,New Drill,Vertical,2011-11-14,2011-11-18
42-305-30515,SHERIFF ROY COFFEE 1,"RAW OIL & GAS, INC.",New Drill,Vertical,2011-11-11,2011-11-17
42-305-30514,MATHERS 402 5,SM ENERGY COMPANY,New Drill,Vertical,2011-11-02,2011-11-08
