api,well,operator,application_type,drill_type,submitted,approved
42-307-31216,APPLETON 20B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2022-04-29,2022-05-24
42-307-31217,APPLETON 21B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2022-04-29,2022-05-24
42-307-31214,APPLETON 19B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2022-01-24,2022-02-01
42-307-31209,WHITE RANCH 'A' 4,"DISCOVERY OPERATING, INC.",New Drill,Vertical,2021-05-07,2021-05-13
42-307-31207,WHITE RANCH A 3,"DISCOVERY OPERATING, INC.",Recompletion,Vertical,2020-12-11,2020-12-18
42-307-31210,APPLETON 15B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2020-11-17,2020-11-18
42-307-31211,APPLETON 16B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2020-11-17,2020-11-18
42-307-31212,APPLETON 17B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2020-11-17,2020-11-18
42-307-31213,APPLETON 18B,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2020-11-17,2020-11-18
42-307-31206,WHITE RANCH 'A' 2,"DISCOVERY OPERATING, INC.",New Drill,Vertical,2020-10-30,2020-11-04
42-307-31209,WHITE RANCH 'A' 4,"DISCOVERY OPERATING, INC.",New Drill,Vertical,2020-06-05,2020-06-10
42-307-31208,SE-242 1,ENTERPRISE PRODUCTS TEXAS OP LLC,New Drill,Vertical,2020-06-02,2020-06-04
42-307-31181,APPLETON 7,"FLINT ROCK RESOURCES MGMNT, INC.",Recompletion,Vertical,2019-09-06,2019-09-12
42-307-31206,WHITE RANCH 'A' 2,"CALLAN OPERATING COMPANY, LLC",New Drill,Vertical,2019-08-06,2019-08-09
42-307-31207,WHITE RANCH 'A' 3,"CALLAN OPERATING COMPANY, LLC",New Drill,Vertical,2019-07-01,2019-07-02
42-307-31206,WHITE RANCH 'A' 2,"CALLAN OPERATING COMPANY, LLC",New Drill,Vertical,2019-01-01,2019-01-03
42-307-31205,WISE 1,SIERRA BLANCA OPERATING,New Drill,Vertical,2018-07-18,2018-09-30
42-307-31204,WHITE RANCH 'A' 1,"CALLAN OPERATING COMPANY, LLC",Recompletion,Vertical,2018-06-19,2018-06-20
42-307-31204,WHITE RANCH 'A' 1,"CALLAN OPERATING COMPANY, LLC",New Drill,Vertical,2018-04-27,2018-04-27
42-307-31203,APPLETON 14A,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2018-01-02,2018-01-23
42-307-31201,APPLETON 11A,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2018-01-02,2018-01-17
42-307-31202,APPLETON 13A,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2018-01-02,2018-01-12
42-307-31200,APPLETON 12A,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2018-01-02,2018-01-10
42-307-31196,MARSHALL 1,"MESA OPERATING, LLC",New Drill,Vertical,2017-03-28,2017-04-06
42-307-31197,MARSHALL 2,"MESA OPERATING, LLC",New Drill,Vertical,2017-03-28,2017-04-06
42-307-31195,GASSIOT -A- 2,"REBCO OIL, INC.",New Drill,Vertical,2016-12-13,2016-12-30
42-307-31194,WHITE ESTATE 1,MINX RESOURCES LLC,New Drill,Vertical,2016-10-14,2016-10-24
42-307-31193,GASSIOT -A- 1,"REBCO OIL, INC.",New Drill,Vertical,2016-09-07,2016-09-15
42-307-31192,CAROL GASSIOT 1,"STRAWN PARTNERS OPERATING, LLC",New Drill,Vertical,2016-07-14,2016-07-21
42-307-31190,STERLING MOORE 1,"3H CONSULTING, LLC",New Drill,Vertical,2016-06-10,2016-06-13
42-307-31191,STERLING MOORE 2,"3H CONSULTING, LLC",New Drill,Vertical,2016-06-10,2016-06-13
42-307-31189,PLACID RIDGE 1,"MERCURY OPERATING, LLC",New Drill,Vertical,2016-06-08,2016-06-09
42-307-31188,JIMMY MARSHALL 3,"3H CONSULTING, LLC",New Drill,Vertical,2016-05-18,2016-05-20
42-307-31186,JIMMY MARSHALL 1,"3H CONSULTING, LLC",New Drill,Vertical,2016-04-25,2016-05-06
42-307-31187,JIMMY MARSHALL 2,"3H CONSULTING, LLC",New Drill,Vertical,2016-04-25,2016-04-27
42-307-31187,JIMMY MARSHALL 2,"MESA OPERATING, LLC",New Drill,Vertical,2016-02-03,2016-02-04
42-307-31186,JIM MARSHALL 1,"MESA OPERATING, LLC",New Drill,Vertical,2015-09-09,2015-09-11
42-307-31185,SANDRA WUEST 1,"MESA OPERATING, LLC",New Drill,Vertical,2015-07-23,2015-07-31
42-307-31184,APPLETON 10,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2015-04-16,2015-04-21
42-307-31183,APPLETON 9,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2015-04-16,2015-04-20
42-307-31182,APPLETON 8,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2015-01-02,2015-01-05
42-307-31181,APPLETON 7,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-12-05,2014-12-05
42-307-31180,APPLETON 6,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-11-07,2014-11-07
42-307-31179,APPLETON 5,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-08-08,2014-09-03
42-307-31177,CARR 1,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-07-07,2014-07-14
42-307-31178,HEMPHILL 3,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-07-07,2014-07-14
42-307-31174,THOMAS 1,"GEOSURVEYS, INC.",New Drill,Vertical,2014-05-16,2014-06-20
42-307-31173,GASSIOT 3,"JASPER ENERGY, INCORPORATED",New Drill,Vertical,2014-05-15,2014-05-23
42-307-31175,APPLETON 3,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-05-06,2014-06-07
42-307-31176,APPLETON 4,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2014-05-06,2014-06-07
42-307-31171,GASSIOT 2,"JASPER ENERGY, INCORPORATED",New Drill,Vertical,2014-01-23,2014-02-18
42-307-31170,GASSIOT 1,"JASPER ENERGY, INCORPORATED",New Drill,Vertical,2013-10-08,2013-10-15
42-307-31169,CLIFTON 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2013-09-05,2013-09-16
42-307-31165,APPLETON 1,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2013-09-04,2013-09-13
42-307-31166,APPLETON 2,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2013-09-04,2013-09-13
42-307-31167,HEMPHILL 1,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2013-09-04,2013-09-13
42-307-31168,HEMPHILL 2,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2013-09-04,2013-09-13
42-307-31164,PRICE 1501,"INLAND OCEAN, INC.",New Drill,Vertical,2013-08-12,2013-08-19
42-307-31162,SE-223 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2013-01-29,2013-02-07
42-307-31163,SE-237 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2013-01-29,2013-02-07
42-307-31154,WHITE 39 1,"GEOSURVEYS, INC.",Re-Enter,Vertical,2012-07-24,2012-08-27
42-307-31161,HARGROVES 13,"GEOSURVEYS, INC.",New Drill,Vertical,2012-07-24,2012-08-14
42-307-31160,JOHNSON 6,H-B OIL CO.,New Drill,Vertical,2012-05-23,2012-05-31
42-307-31159,M. PRICE 1,"ALAMO OPERATING COMPANY, L. C.",New Drill,Vertical,2011-09-13,2011-09-16
42-307-31158,"PRICE, M. 2","ALAMO OPERATING COMPANY, L. C.",New Drill,Vertical,2011-09-13,2011-09-15
42-307-31157,JOHNSON 5,H-B OIL CO.,New Drill,Vertical,2011-07-01,2011-07-08
42-307-31156,SPECK 11,"GEOSURVEYS, INC.",New Drill,Vertical,2010-11-08,2010-11-12
42-307-31155,JOHNSON 4,H-B OIL CO.,New Drill,Vertical,2010-06-30,2010-07-06
42-307-31154,WHITE 39 1,"GEOSURVEYS, INC.",New Drill,Vertical,2010-05-25,2010-05-26
42-307-31153,WHITE TRUST 2205 1,"GEOSURVEYS, INC.",New Drill,Vertical,2009-12-28,2009-12-31
42-307-31152,AXXIS 6,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-08-27,2009-09-16
42-307-31151,AXXIS 5,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-08-27,2009-09-16
42-307-31150,AXXIS 4,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-08-27,2009-09-16
42-307-31149,FORD 2207 1,"GEOSURVEYS, INC.",New Drill,Vertical,2009-07-01,2009-07-08
42-307-31148,JOHNSON 3,H-B OIL CO.,New Drill,Vertical,2009-04-10,2009-04-13
42-307-31145,AXXIS 1,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-02-11,2009-02-12
42-307-31146,AXXIS 2,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-02-11,2009-02-12
42-307-31147,AXXIS 3,ROCKWOOD RESOURCES INC,New Drill,Vertical,2009-02-11,2009-02-12
42-307-31131,MARKS 1,LADD OIL & GAS CORPORATION,Re-Enter,Vertical,2008-04-03,2008-04-29
42-307-31144,JOHNSON 2,H-B OIL CO.,New Drill,Vertical,2007-08-13,2007-08-15
42-307-31143,HILL 1,"LECLAIR OPERATING CO., INC.",New Drill,Vertical,2006-12-18,2007-01-10
42-307-30897,GARDNER 2,QUEST OIL CORPORATION,New Drill,Vertical,2006-03-10,2006-03-17
42-307-30898,GARDNER 1,QUEST OIL CORPORATION,New Drill,Vertical,2006-03-10,2006-03-14
42-307-31137,OGDEN 2A,"DUNCAN LAND & EXPLORATION, INC.",New Drill,Vertical,2005-11-04,2005-11-07
42-307-31135,OGDEN 3,"DUNCAN LAND & EXPLORATION, INC.",New Drill,Vertical,2005-11-01,2005-11-02
42-307-31136,"OGDEN ""A"" 4","DUNCAN LAND & EXPLORATION, INC.",New Drill,Vertical,2005-11-01,2005-11-02
42-307-31134,OGDEN 2,"DUNCAN LAND & EXPLORATION, INC.",New Drill,Vertical,2005-08-16,2005-08-17
42-307-31133,OGDEN 1,"DUNCAN LAND & EXPLORATION, INC.",New Drill,Vertical,2005-08-08,2005-08-09
42-307-31132,JOHNSON 1,H-B OIL CO.,New Drill,Vertical,2005-06-01,2005-06-03
42-307-31131,MARKS 1,SHILOH RESEARCH INC.,New Drill,Vertical,2005-04-25,2005-04-27
42-307-31130,ANGELA 1,"LECLAIR OPERATING CO., INC.",New Drill,Vertical,2005-04-06,2005-04-11
42-307-31126,WHITE TRUST 1,"GEOSURVEYS, INC.",New Drill,Vertical,2005-02-04,2005-02-14
42-307-31128,HARGROVES 12,"GEOSURVEYS, INC.",New Drill,Vertical,2005-02-04,2005-02-14
42-307-31127,BYMAN 9,"GEOSURVEYS, INC.",New Drill,Vertical,2005-02-04,2005-02-14
42-307-31129,SPENCER 10,"GEOSURVEYS, INC.",New Drill,Vertical,2005-02-04,2005-02-14
42-307-31125,RANNE 1,"LECLAIR OPERATING CO., INC.",New Drill,Vertical,2004-12-10,2004-12-13
42-307-31124,"PRICE ""16"" 1","LECLAIR OPERATING CO., INC.",New Drill,Vertical,2004-10-18,2004-10-21
42-307-31123,"WHITE, G. R. TRUST 1","MUELLER EXPLORATION, INC.",New Drill,Vertical,2003-12-23,2004-01-13
42-307-30909,WHITE 1L,ELCO OIL & GAS,Re-Enter,Vertical,2003-11-17,2003-12-01
42-307-31122,SPENCER 1A,"GEOSURVEYS, INC.",New Drill,Vertical,2003-09-25,2003-09-30
42-307-31121,SPENCER 9,"GEOSURVEYS, INC.",New Drill,Vertical,2003-09-25,2003-09-30
42-307-31120,SPECK 10,"GEOSURVEYS, INC.",New Drill,Vertical,2003-09-12,2003-09-16
42-307-31119,R. KRIEG 1,"LECLAIR OPERATING CO., INC.",New Drill,Vertical,2003-08-14,2003-08-15
42-307-31118,"JONES, JOHN G. ""A"" 22","R & D OPERATING, INC.",New Drill,Vertical,2003-05-27,2003-06-12
42-307-31117,"JONES, JOHN G. ""A"" 23","R & D OPERATING, INC.",New Drill,Vertical,2003-05-27,2003-06-12
42-307-31115,BYMAN 8,"GEOSURVEYS, INC.",New Drill,Vertical,2002-10-25,2002-10-29
42-307-31116,HARGROVES 11,"GEOSURVEYS, INC.",New Drill,Vertical,2002-10-25,2002-10-29
42-307-31112,JACOBY 8,"GEOSURVEYS, INC.",New Drill,Vertical,2002-10-07,2002-10-09
42-307-31114,FORD RANCH 1,"GEOSURVEYS, INC.",New Drill,Vertical,2002-08-01,2002-08-05
42-307-31113,HARGROVES 10,"GEOSURVEYS, INC.",New Drill,Vertical,2002-07-18,2002-07-22
42-307-31112,JACOBY 8,"GEOSURVEYS, INC.",New Drill,Vertical,2002-07-01,2002-07-03
42-307-31109,HARGROVES 9,"GEOSURVEYS, INC.",New Drill,Vertical,2002-04-22,2002-04-26
42-307-31110,SPENCER 8,"GEOSURVEYS, INC.",New Drill,Vertical,2002-04-22,2002-04-26
42-307-31111,BYMAN 7,"GEOSURVEYS, INC.",New Drill,Vertical,2002-04-22,2002-04-26
42-307-31108,"NELSON, CRAFT 1",RICHMAN PETROLEUM CORP.,New Drill,Vertical,2001-10-11,2001-10-11
42-307-31106,DEEPSTAR 2,BELUGA PETROLEUM LLC,New Drill,Vertical,2001-08-06,2001-08-06
42-307-31107,HOLUBEC WEST 5,"COOPER OIL & GAS, INC.",New Drill,Vertical,2001-08-03,2001-08-03
42-307-31106,DEEPSTAR 2,BELUGA PETROLEUM LLC,New Drill,Vertical,2001-07-12,2001-07-12
42-307-31105,DEEPSTAR 1,BELUGA PETROLEUM LLC,New Drill,Vertical,2001-07-10,2001-07-10
42-307-31090,"SPECK, JOE 1","BRUNO, EARL R.",New Drill,Vertical,2001-07-09,2001-07-13
42-307-30942,HARGROVES 6,"GEOSURVEYS, INC.",Recompletion,Vertical,2001-07-05,2001-07-10
42-307-31104,JACOBY 7,"GEOSURVEYS, INC.",New Drill,Vertical,2001-06-21,2001-06-27
42-307-31103,SPENCER 4,"GEOSURVEYS, INC.",New Drill,Vertical,2001-06-21,2001-06-25
42-307-31102,SPENCER 7,"GEOSURVEYS, INC.",New Drill,Vertical,2001-06-21,2001-06-25
42-307-31101,HARGROVES 8,"GEOSURVEYS, INC.",New Drill,Vertical,2001-06-21,2001-06-25
42-307-31100,"SPECK, JOE 6","BRUNO, EARL R.",New Drill,Horizontal,2001-04-12,2001-04-12
42-307-31099,REDWOOD - PINA (A-2) 1,ARROWHEAD OPERATING INC.,New Drill,Vertical,2001-02-26,2001-02-26
42-307-31098,"SPECK, JOE 4","BRUNO, EARL R.",New Drill,Vertical,2001-01-25,2001-01-25
42-307-31096,REDWOOD-PINA (A-1) 2,ARROWHEAD OPERATING INC.,New Drill,Vertical,2001-01-24,2001-01-24
42-307-31094,JACOBY 6,"GEOSURVEYS, INC.",New Drill,Vertical,2000-12-18,2000-12-28
42-307-31095,JACOBY 5,"GEOSURVEYS, INC.",New Drill,Vertical,2000-12-18,2000-12-28
42-307-31093,CRAFT 1,"GEOSURVEYS, INC.",New Drill,Vertical,2000-09-27,2000-09-28
42-307-31092,"SPECK, JOE 3","BRUNO, EARL R.",New Drill,Vertical,2000-06-07,2000-06-07
42-307-31091,"SPECK,JOE 2","BRUNO, EARL R.",New Drill,Vertical,2000-05-22,2000-05-22
42-307-31090,"SPECK, JOE 1","BRUNO, EARL R.",New Drill,Vertical,2000-03-30,2000-03-30
