api,well,operator,application_type,drill_type,submitted,approved
42-497-38121,WCCO 4 - MILLER B 21 (AW) 21H,"BKV BARNETT, LLC",New Drill,Horizontal,2025-01-09,2025-01-17
42-497-38122,WCCO 4 - MILLER B 22 (AW) 22H,"BKV BARNETT, LLC",New Drill,Horizontal,2025-01-09,2025-01-17
42-497-38107,J H CARPENTER 10 (AW) 10H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-12-06,2024-12-13
42-497-38106,J H CARPENTER 9 (AW) 9H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-12-03,2024-12-06
42-497-38139,G. E. NELON SWD 1D,"BKV BARNETT, LLC",New Drill,Directional,2024-11-21,2024-12-12
42-497-38117,SKINNER-FLETCHER D 4H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2024-06-28,2024-07-10
42-497-38135,G E NELON - WCCO 6 3 (AW) 3H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-02-26,2024-03-14
42-497-38136,G E NELON - WCCO 6 4 (AW) 4H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-02-26,2024-03-14
42-497-38137,G E NELON - WCCO 6 5 (AW) 5H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-02-26,2024-03-14
42-497-38138,G E NELON - WCCO 6 6 (AW) 6H,"BKV BARNETT, LLC",New Drill,Horizontal,2024-02-26,2024-03-14
42-497-38101,CRANDALL RANCH B 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-07-12,2023-07-19
42-497-38134,L. D. RATLIFF 8H,"TEXXOL OPERATING COMPANY, INC.",New Drill,Horizontal,2023-07-07,2023-07-14
42-497-38133,J.H. BROWN UNIT 3H,"TEXXOL OPERATING COMPANY, INC.",New Drill,Horizontal,2023-06-29,2023-07-11
42-497-38132,GREGG-MANN 1H,"LAKOTA ENERGY, LTD.",New Drill,Horizontal,2023-06-21,2023-06-27
42-497-35693,DEVOLL STARNES 4,"CHOLLA PETROLEUM, INC.",Recompletion,Vertical,2023-06-12,2023-06-15
42-497-34136,CAUGHLIN UNIT 42,STEPHENS & JOHNSON OPERATING CO.,Recompletion,Vertical,2023-05-18,2023-06-07
42-497-38086,HOLLOWAY MCNEELY NORTH B 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-05-15,2023-05-26
42-497-38128,BRYANT 1H,"LAKOTA ENERGY, LTD.",New Drill,Horizontal,2023-05-11,2023-05-16
42-497-38129,HUDDLESTON TRUST 12 (AW) 12H,"BKV North Texas, LLC",New Drill,Horizontal,2023-05-10,2023-05-24
42-497-38131,HUDDLESTON TRUST 13 (AW) 13H,"BKV North Texas, LLC",New Drill,Horizontal,2023-05-10,2023-05-24
42-497-38130,HUDDLESTON TRUST 14 (AW) 14H,"BKV North Texas, LLC",New Drill,Horizontal,2023-05-10,2023-05-24
42-497-38127,"LANHAM, L. N. 6H","LAKOTA ENERGY, LTD.",New Drill,Horizontal,2023-05-09,2023-05-16
42-497-38058,J.M. CARAWAY C (AW) 4H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-05-03,2023-05-31
42-497-38126,STARK 4H,"LAKOTA ENERGY, LTD.",New Drill,Horizontal,2023-05-03,2023-05-12
42-497-38088,PEEK-CRABTREE 10 (AW) 10H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-05-01,2023-05-31
42-497-38072,WCCO 4 - M L PATTERSON (AW) 11H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-04-24,2023-05-04
42-497-38095,MABEL MCCANN A (AW) 2H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-04-18,2023-08-28
42-497-38124,MP117.8 1,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2023-02-06,2023-03-15
42-497-38125,MP124.2 1,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2023-02-06,2023-03-15
42-497-38121,WCCO 4 - MILLER B 21 (AW) 21H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-02-02,2023-02-10
42-497-38122,WCCO 4 - MILLER B 22 (AW) 22H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-02-02,2023-02-10
42-497-38123,WCCO 4 - MILLER B 23 (AW) 23H,"BKV BARNETT, LLC",New Drill,Horizontal,2023-02-02,2023-02-10
42-497-38043,BLANTON LEWIS 'D' 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-31,2023-02-08
42-497-38041,BLANTON LEWIS 'B' 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-30,2023-02-09
42-497-34449,"FANCHER, L.O. 7","JAY MANAGEMENT COMPANY, LLC",Recompletion,Vertical,2023-01-30,2023-02-06
42-497-38040,BLANTON LEWIS 'A' 1H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-24,2023-02-01
42-497-38120,SKINNER-FLETCHER G 7H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-23,2023-02-06
42-497-38117,SKINNER-FLETCHER D 4H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-23,2023-01-31
42-497-38119,SKINNER-FLETCHER F 6H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-23,2023-01-31
42-497-38118,SKINNER-FLETCHER E 5H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-23,2023-01-27
42-497-38116,SKINNER-FLETCHER C 3H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-18,2023-01-20
42-497-38115,WILLIAMS FAMILY 'D' 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-17,2023-02-22
42-497-38113,WILLIAMS FAMILY 'B' 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-16,2023-02-22
42-497-38112,WILLIAMS FAMILY 'A' 1H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-16,2023-02-17
42-497-38114,WILLIAMS FAMILY 'C' 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2023-01-16,2023-01-20
42-497-38111,SKINNER-FLETCHER B 2H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-13,2023-01-20
42-497-38110,SKINNER-FLETCHER A 1H,"EAGLERIDGE OPERATING, LLC",New Drill,Horizontal,2023-01-11,2023-01-20
42-497-38109,CLYDE SMITH 2,"LAKOTA ENERGY, LTD.",New Drill,Vertical,2023-01-03,2023-01-18
42-497-38108,BARNETT RDC 1,"BKV dCarbon Ventures, LLC",New Drill,Vertical,2022-12-29,2023-01-04
42-497-38103,CRANDALL RANCH D 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-20,2022-12-27
42-497-38094,CRANDALL RANCH E 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-20,2022-12-27
42-497-38070,ANNA LEE 'D' 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-02,2023-01-03
42-497-38069,ANNA LEE 'C' 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-01,2023-01-03
42-497-38066,ANNA LEE 'A' 1H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-01,2023-01-03
42-497-38067,ANNA LEE 'B' 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-12-01,2023-01-03
42-497-38100,CRANDALL RANCH A 1H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-23,2022-12-02
42-497-38101,CRANDALL RANCH B 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-23,2022-12-02
42-497-38102,CRANDALL RANCH C 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-23,2022-12-02
42-497-38107,J H CARPENTER 10 (AW) 10H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-11-20,2022-12-05
42-497-38106,J H CARPENTER 9 (AW) 9H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-11-20,2022-12-02
42-497-38105,FORMAN-FORTENBERRY B AH2 2,"LIME ROCK RESOURCES IV-A, L.P.",New Drill,Horizontal,2022-11-18,2022-12-09
42-497-38104,FORMAN-FORTENBERRY B AH1 1,"LIME ROCK RESOURCES IV-A, L.P.",New Drill,Horizontal,2022-11-18,2022-12-07
42-497-38101,CRANDALL RANCH 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-03,2022-11-10
42-497-38103,CRANDALL RANCH 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-03,2022-11-10
42-497-38094,CRANDALL RANCH 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-11-03,2022-11-10
42-497-38101,CRANDALL RANCH 2V,SAGE NATURAL RESOURCES LLC,New Drill,Vertical,2022-10-20,2022-10-27
42-497-38100,CRANDALL RANCH 1H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-10-20,2022-10-25
42-497-38102,CRANDALL RANCH 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-10-20,2022-10-25
42-497-38103,CRANDALL RANCH 4V,SAGE NATURAL RESOURCES LLC,New Drill,Vertical,2022-10-20,2022-10-25
42-497-38094,CRANDALL RANCH 5V,SAGE NATURAL RESOURCES LLC,New Drill,Vertical,2022-10-20,2022-10-25
42-497-38099,NELL HUDDLESTON D 11 (AW) 11H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-18,2022-11-07
42-497-38098,NELL HUDDLESTON D 10 (AW) 10H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-18,2022-11-04
42-497-38093,NELL HUDDLESTON D 12 (AW) 12H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-18,2022-11-04
42-497-38095,MABEL MCCANN A (AW) 2H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-17,2023-01-05
42-497-38096,MABEL MCCANN B (AW) 3H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-17,2023-01-05
42-497-38097,MABEL MCCANN C (AW) 4H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-17,2022-11-18
42-497-38092,NELL HUDDLESTON D 13 (AW) 13H,"BKV BARNETT, LLC",New Drill,Horizontal,2022-10-11,2022-10-21
42-497-38087,HOLLOWAY MCNEELY NORTH C 6H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-09-28,2022-10-03
42-497-38085,HOLLOWAY MCNEELY NORTH A 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-09-28,2022-09-30
42-497-38086,HOLLOWAY MCNEELY NORTH B 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-09-28,2022-09-30
42-497-38085,HOLLOWAY MCNEELY 4V,SAGE NATURAL RESOURCES LLC,New Drill,Vertical,2022-09-14,2022-09-16
