api,well,operator,application_type,drill_type,submitted,approved
42-021-31649,BRINKLEY 2,WALKER OPERATING COMPANY,New Drill,Vertical,2023-08-07,2023-08-10
42-021-31649,BRINKLEY 2,WALKER OPERATING COMPANY,New Drill,Vertical,2023-06-23,2023-06-23
42-021-31648,BRINKLEY 1,WALKER OPERATING COMPANY,New Drill,Vertical,2023-06-14,2023-06-16
42-021-31647,MP75.6 1,ENTERPRISE PRODUCTS TEXAS OP LLC,New Drill,Vertical,2023-05-09,2023-05-24
42-021-31646,BAHENA 1,BASTROP ENERGY GROUP,New Drill,Vertical,2023-01-09,2023-01-18
42-021-31645,M.E. BRYANT 2,"BAKER OIL, INC",New Drill,Vertical,2022-09-06,2022-09-13
42-021-31644,M.E. BRYANT 1,"BAKER OIL, INC",New Drill,Vertical,2021-11-18,2021-12-03
42-021-31643,BETTIE BUCHANAN 1,"FINGER OIL & GAS, INC.",New Drill,Vertical,2016-01-14,2016-01-22
42-021-31642,MCKEAN UNIT 1,"RIO-TEX, INC.",New Drill,Vertical,2015-04-21,2015-04-22
42-021-31627,DROEMER UNIT 1,"WILLIAMS, CLAYTON ENERGY, INC.",New Drill,Horizontal,2015-03-27,2015-04-02
42-021-31641,CAYTON RANCH 1,"BLACK BUTTE DRILLING, LLC",New Drill,Vertical,2014-12-05,2014-12-18
42-021-31572,GRAECO 1H,IMPETRO OPERATING LLC,Recompletion,Horizontal,2014-10-15,2014-10-17
42-021-31640,BLAU 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2014-10-07,2014-10-16
42-021-31639,WATTERSON RANCH 1H,URSA OPERATING COMPANY LLC,New Drill,Horizontal,2014-10-06,2014-10-10
42-021-31638,JIMMIE FLEMING 1,"LP OPERATING, LLC",New Drill,Vertical,2014-10-02,2014-10-09
42-021-31637,TATUM 1,"LP OPERATING, LLC",New Drill,Vertical,2014-09-29,2014-10-08
42-021-31636,GABRIEL 17,"UNITED OPERATING, LLC",New Drill,Vertical,2014-07-07,2014-07-18
42-021-31635,FALLIA 1,"TERRAFINA ENERGY, LLC",New Drill,Vertical,2014-06-03,2014-06-20
42-021-31634,HAMILTON-READER 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2014-05-13,2014-06-19
42-021-31634,HAMILTON-READER 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2014-03-13,2014-04-21
42-021-31633,BILLIE ANN 3,"THREE FORKS OPERATING CO, LLC",New Drill,Vertical,2013-10-23,2013-10-31
42-021-31632,WILLMON 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2013-08-30,2013-09-09
42-021-31631,ELGIN EAST EL4 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2013-05-31,2013-06-12
42-021-31630,GILLET UNIT 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2013-03-08,2013-03-12
42-021-31629,VALEK 5,WARRIOR RESOURCES INC.,New Drill,Vertical,2012-12-05,2012-12-18
42-021-31579,ALLAN MARBURGER 1RE,GEOSOUTHERN ENERGY CORPORATION,Recompletion,Horizontal,2012-11-13,2012-11-19
42-021-31628,RUSSELL 1H,"REPUBLIC RESOURCES, LLC.",New Drill,Horizontal,2012-07-20,2012-07-31
42-021-31627,DROEMER UNIT 1,"WILLIAMS, CLAYTON ENERGY, INC.",New Drill,Horizontal,2012-06-01,2012-06-12
42-021-31626,"REYES, A. 11","GEOMEG ENERGY OPERATING CO., LLC",New Drill,Vertical,2012-04-05,2012-04-20
42-021-80041,YOAST 7,"CIBOLO ENERGY OPERATING, INC.",Re-Enter,Vertical,2011-10-17,2011-10-19
42-021-31100,YOAST 10,"CIBOLO ENERGY OPERATING, INC.",Re-Enter,Vertical,2011-10-17,2011-10-19
42-021-31267,YOAST 11,"CIBOLO ENERGY OPERATING, INC.",Re-Enter,Vertical,2011-10-17,2011-10-19
42-021-31609,ORTS 1,"HUGHES, DAN A. COMPANY, L.P.",New Drill,Vertical,2011-08-19,2011-08-26
42-021-31625,GABRIEL 16,"UNITED OPERATING, LLC",New Drill,Vertical,2011-06-17,2011-06-21
42-021-31307,ALEXANDER 1,"HESS, JERRY OPERATING CO.",Recompletion,Vertical,2011-06-06,2011-06-15
42-021-31624,BATEMAN (AUSTIN CHALK) UNIT 211,CHALKER OPERATING INC.,New Drill,Vertical,2010-12-21,2010-12-28
