api,well,operator,application_type,drill_type,submitted,approved
,BUSBY 12HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 22HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 16HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 19HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 20HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 10HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 7HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 21HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 11HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 15HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 18HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 9HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 6HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 8HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 17HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 23HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 25HJ,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 13HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,BUSBY 14HS,APACHE CORPORATION,New Drill,Horizontal,2025-01-17,
,ATE300-12024147 1,,New Drill,Vertical,2025-01-16,
,ATE301-12024148 1,,New Drill,Vertical,2025-01-16,
42-329-44996,MB 8H,FireBird Energy II LLC,New Drill,Horizontal,2025-01-08,
42-329-46780,STOUT-HUNTER 25G 207,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-07,2025-01-08
42-329-47325,TEX Q 601HU,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,2024-12-30
42-329-47327,TEX Q 301HU,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,2024-12-30
42-329-47328,TEX Q 101H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,2024-12-30
42-329-47587,TEX Q 804H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,2024-12-30
42-329-47556,TEX Q 203HU,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,2024-12-30
42-329-47326,TEX Q 302H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,
42-329-47577,TEX Q 305H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-27,
42-329-46775,CMC BUTTERCUP 25-37 UNIT 0375WC,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-19,
42-329-46651,CMC PEONY A 0362WC,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-19,
42-329-46650,CMC PEONY A 0361CL,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-19,
42-329-47524,MARSHALL 34 UNIT C 2WD,ENDEAVOR ENERGY RESOURCES L.P.,New Drill,Horizontal,2024-12-13,2024-12-13
42-329-47522,MARSHALL 34 UNIT C 1WD,ENDEAVOR ENERGY RESOURCES L.P.,New Drill,Horizontal,2024-12-12,2024-12-13
42-329-47581,JUNE EAST B 6HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-17
42-329-47578,JUNE EAST A 7HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47579,JUNE EAST A 10HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47580,JUNE EAST A 13HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47582,JUNE WEST A 4HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47583,JUNE WEST A 8HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47584,JUNE WEST A 9HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47585,JUNE WEST B 5HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-47586,JUNE WEST B 11HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-11,2024-12-13
42-329-45000,MB 12H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-10,
42-329-47577,TEX Q 305H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-09,2024-12-10
42-329-47568,GEORGE A 4HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-12
42-329-47576,GEORGE D 10HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-12
42-329-47565,GEORGE A 3HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47569,GEORGE A 7HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47570,GEORGE B 6HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47571,GEORGE B 9HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47572,GEORGE C 5HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47573,GEORGE C 8HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47574,GEORGE C 11HJ,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47575,GEORGE C 12HS,APACHE CORPORATION,New Drill,Horizontal,2024-12-05,2024-12-10
42-329-47566,TEX Q 306HU,FireBird Energy II LLC,New Drill,Horizontal,2024-12-05,2024-12-09
42-329-47567,TEX Q 604HU,FireBird Energy II LLC,New Drill,Horizontal,2024-12-05,2024-12-09
