api,well,operator,application_type,drill_type,submitted,approved
42-129-30121,SALT FORK 103,"FIRST EXPLORATION, LTD.",New Drill,Vertical,2012-07-07,2012-07-16
42-129-00022,MCMURTRY 1,QUESTA ENERGY CORPORATION,Recompletion,Vertical,2006-09-22,2006-09-29
42-129-00027,LEWIS 6,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1998-08-05,1998-09-11
42-129-30119,SIMMONS 2,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1998-06-05,1998-06-05
42-129-30120,HOMMEL 2,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1998-06-05,1998-06-05
42-129-30118,BROWN 2,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1998-02-05,1998-02-05
42-129-30117,BAPTIST 1,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1998-01-23,1998-01-23
42-129-30116,BROWN -A- 2,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-12-23,1997-12-23
42-129-30115,MARTINEZ 2,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-11-04,1997-11-04
42-129-30113,LEWIS 7,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-10-30,1997-10-30
42-129-30114,MARTINEZ 4,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-10-30,1997-10-30
42-129-30112,MARTINEZ 1,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-10-27,1997-10-27
42-129-30112,MARTINEZ 1,GRUY PETROLEUM MANAGEMENT CO.,New Drill,Vertical,1997-10-24,1997-10-24
42-129-30111,CATHODIC PROTECTION 103,PRIDE PIPELINE COMPANY,New Drill,Vertical,1997-07-10,1997-07-21
42-129-30110,CATHODIC PROTECTION 71,PRIDE PIPELINE COMPANY,New Drill,Vertical,1996-03-01,1996-03-06
42-129-30109,MCCORMICK & VICARS 1,KASLE ENERGY INC.,New Drill,Vertical,1993-01-27,1993-01-27
42-129-30108,"BROWDER, VIRGINIA 1",WINN EXPLORATION/DULCE COMPANY,New Drill,Vertical,1983-11-28,1983-11-28
42-129-30107,"SAWYER, FORREST E. 2",STONE & WEBSTER ENGINEERING CORP,New Drill,Vertical,1982-09-23,1982-09-23
42-129-30106,"SAWYER, FORREST E. 1",STONE & WEBSTER ENGINEERING CORP,New Drill,Vertical,1981-05-26,1981-10-19
42-129-30105,"BROWN, E. D. 1","UNITED PETROSEARCH, INC.",New Drill,Vertical,1979-12-19,1980-01-18
42-129-30099,HERMESMYER 2-1,SUOCO OIL CORP.,New Drill,Vertical,1978-04-11,1978-04-11
42-129-30097,HERMESMYER 7-34,SUOCO OIL CORP.,Recompletion,Vertical,1978-02-01,1978-09-25
42-129-30100,HERMESMYER 3-35,SUOCO OIL CORP.,New Drill,Vertical,1978-02-01,1978-02-01
42-129-30098,HERMESMYER 5-28,SUOCO OIL CORP.,New Drill,Vertical,1978-02-01,1978-02-01
42-129-30102,JOHNSON 9-37,SUOCO OIL CORP.,New Drill,Vertical,1978-01-27,1978-08-25
42-129-30103,JOHNSON 8-27,SUOCO OIL CORP.,New Drill,Vertical,1978-01-27,1978-08-25
42-129-30101,HERMESMYER 1-1,SUOCO OIL CORP.,New Drill,Vertical,1978-01-27,1978-01-27
42-129-30104,FREDERIKSEN 6-28,SUOCO OIL CORP.,New Drill,Vertical,1978-01-27,1978-01-27
42-129-30096,CRAFT 1,MERIDIAN OIL CORPORATION,New Drill,Vertical,1977-12-15,1977-12-15
