api,well,operator,application_type,drill_type,submitted,approved
42-443-31169,BASSETT GOODE 6H,"LONGFELLOW ENERGY, LP",Recompletion,Vertical,2023-06-21,2023-06-28
42-443-31169,BASSETT GOODE 6H,"LONGFELLOW ENERGY, LP",Recompletion,Horizontal,2022-10-31,2022-11-03
42-443-31359,PORTER 49 1D,"BRAHMAN OIL & GAS, LLC",New Drill,Vertical,2021-01-29,2021-02-05
42-443-31073,GEASLIN SW 206 61,"FASKEN OIL AND RANCH, LTD.",Reclass,Vertical,2020-10-08,2020-10-13
42-443-30954,NOELKE 2 1403H,"URBAN OIL & GAS GROUP, LLC",Recompletion,Vertical,2018-12-18,2019-01-07
42-443-00086,"GOODE, M. H. ESTATE 105","LONGFELLOW ENERGY, LP",Recompletion,Vertical,2018-08-16,2018-09-19
42-443-31350,ACU 37 1H,"BRAHMAN RESOURCE PARTNERS, LLC",Recompletion,Horizontal,2018-07-23,2018-07-27
42-443-30880,ALLISON 19 1H,"URBAN OIL & GAS GROUP, LLC",Recompletion,Vertical,2018-06-08,2018-06-12
42-443-00052,"GOODE, M.H. ESTATE 1","LONGFELLOW ENERGY, LP",Recompletion,Vertical,2018-01-25,2018-01-30
42-443-30337,"GOODE, M. H. EST 1801","LONGFELLOW ENERGY, LP",Recompletion,Vertical,2017-10-18,2017-11-15
42-443-31358,KYLA 5114,HENRY RESOURCES LLC,New Drill,Vertical,2016-06-09,2016-06-13
42-443-31354,LAUREN 6114,HENRY RESOURCES LLC,New Drill,Vertical,2016-01-13,2016-01-25
42-443-31345,BRYNLEE 3906,HENRY RESOURCES LLC,Recompletion,Vertical,2016-01-13,2016-01-25
42-443-31353,LAUREN 6211,HENRY RESOURCES LLC,New Drill,Vertical,2016-01-13,2016-01-25
42-443-31348,LAUREN 6201,HENRY RESOURCES LLC,Recompletion,Vertical,2016-01-04,2016-01-04
42-443-31355,LEXINGTON 2,"ATLANTIC RESOURCES COMPANY, LLC",New Drill,Vertical,2015-10-16,2015-10-22
42-443-31356,LEXINGTON 4,"ATLANTIC RESOURCES COMPANY, LLC",New Drill,Vertical,2015-10-16,2015-10-22
42-443-31345,BRYNLEE 3906,HENRY RESOURCES LLC,Recompletion,Vertical,2015-10-13,2015-10-21
42-443-31352,LEXINGTON 1,"ATLANTIC RESOURCES COMPANY, LLC",New Drill,Vertical,2015-10-13,2015-10-20
42-443-31353,LAUREN 6211,HENRY RESOURCES LLC,New Drill,Vertical,2015-10-12,2015-10-13
42-443-31354,LAUREN 6114,HENRY RESOURCES LLC,New Drill,Vertical,2015-10-09,2015-10-13
42-443-31352,LEXINGTON 1,"ATLANTIC RESOURCES COMPANY, LLC",New Drill,Vertical,2015-09-15,2015-09-22
42-443-31349,LAUREN 6403,HENRY RESOURCES LLC,Recompletion,Vertical,2015-04-30,2015-05-08
42-443-31345,BRYNLEE 3906,HENRY RESOURCES LLC,Recompletion,Vertical,2015-03-03,2015-03-10
42-443-31351,UNIVERSITY LANDS 3716 16E,"MLC OPERATING, LP",New Drill,Vertical,2015-01-23,2015-01-27
42-443-30824,UNIVERSITY 5 2,CONOCOPHILLIPS COMPANY,Recompletion,Vertical,2014-11-05,2014-11-17
42-443-31192,CULBERTSON 16 5,CONOCOPHILLIPS COMPANY,Recompletion,Vertical,2014-11-05,2014-11-05
42-443-31346,VERONICA 2106,HENRY RESOURCES LLC,New Drill,Vertical,2014-10-14,2014-10-15
42-443-31348,LAUREN 6201,HENRY RESOURCES LLC,New Drill,Vertical,2014-09-10,2014-09-27
42-443-31350,ACU 37 1H,KEROGEN TEXAS ENERGY OP LLC,New Drill,Horizontal,2014-09-09,2014-09-26
42-443-31348,LAUREN 6201,HENRY RESOURCES LLC,New Drill,Vertical,2014-08-01,2014-08-28
42-443-31349,LAUREN 6403,HENRY RESOURCES LLC,New Drill,Vertical,2014-08-01,2014-08-28
42-443-31347,ELIZABETH 4205,HENRY RESOURCES LLC,New Drill,Vertical,2014-07-31,2014-08-26
42-443-31346,VERONICA 2106,HENRY RESOURCES LLC,New Drill,Vertical,2014-07-23,2014-08-18
42-443-31339,MITCHELL 2506,HENRY RESOURCES LLC,New Drill,Vertical,2014-06-25,2014-08-07
42-443-31338,KARISSA STATE 3407,HENRY RESOURCES LLC,New Drill,Vertical,2014-06-25,2014-08-06
42-443-31345,BRYNLEE 3906,HENRY RESOURCES LLC,New Drill,Vertical,2014-05-13,2014-06-18
42-443-31339,MITCHELL 2506,HENRY RESOURCES LLC,New Drill,Vertical,2014-05-08,2014-06-10
42-443-31342,BROWN NW '222' 94,"FASKEN OIL AND RANCH, LTD.",New Drill,Vertical,2014-04-11,2014-05-16
42-443-31343,BROWN SW '225' 95,"FASKEN OIL AND RANCH, LTD.",New Drill,Vertical,2014-04-11,2014-05-16
42-443-31344,BROWN NW '225' 96,"FASKEN OIL AND RANCH, LTD.",New Drill,Vertical,2014-04-11,2014-05-16
42-443-31339,MITCHELL 2506,HENRY RESOURCES LLC,New Drill,Vertical,2013-10-25,2013-11-07
42-443-31338,KARISSA STATE 3407,HENRY RESOURCES LLC,New Drill,Vertical,2013-10-25,2013-11-06
42-443-31340,MITCHELL 3508,HENRY RESOURCES LLC,New Drill,Vertical,2013-10-25,2013-11-06
42-443-31341,MITCHELL 2706,HENRY RESOURCES LLC,New Drill,Vertical,2013-10-25,2013-11-06
42-443-30323,PACKENHAM 1,KEROGEN TEXAS ENERGY OP LLC,Recompletion,Vertical,2013-10-17,2013-10-29
