api,well,operator,application_type,drill_type,submitted,approved
42-059-37149,BRAND 2,"S.B. STREET OPERATING, INC.",Recompletion,Vertical,2020-02-21,2020-03-04
42-059-37156,MCWHORTER 8,"KOKOMO ENERGY, INC.",New Drill,Vertical,2020-02-14,2020-02-21
42-059-37155,WINDHAM 144 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2020-01-28,2020-01-30
42-059-37153,FRANKE NORTH 5,"PREMIER ROYALTIES, L.L.C.",New Drill,Vertical,2019-11-25,2019-11-26
42-059-37154,FRANKE NORTH 6,"PREMIER ROYALTIES, L.L.C.",New Drill,Vertical,2019-11-25,2019-11-26
42-059-37152,FRANKE NORTH 4,"PREMIER ROYALTIES, L.L.C.",New Drill,Vertical,2019-11-25,2019-11-25
42-059-37151,WYLIE 'C' K 4,"HASKIT, KENDALL",New Drill,Vertical,2019-08-19,2019-08-28
42-059-37150,WYLIE 'C' K 3,"HASKIT, KENDALL",New Drill,Vertical,2019-08-16,2019-08-28
42-059-37149,BRAND 2,"S.B. STREET OPERATING, INC.",New Drill,Vertical,2019-08-01,2019-08-02
42-059-37147,DEEP CREEK VENTURE 6,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2019-07-01,2019-07-02
42-059-37148,DEEP CREEK VENTURE 7,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2019-07-01,2019-07-02
42-059-37146,DEEP CREEK VENTURE 5,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2019-07-01,2019-07-01
42-059-37145,LAREATA 10,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2019-06-19,2019-06-20
42-059-37144,MORRISETT 2,SOJOURNER DRILLING CORPORATION,New Drill,Vertical,2019-04-19,2019-04-24
42-059-37143,NCTAGPD 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2019-04-08,2019-04-09
42-059-37142,BRAND 1,"S.B. STREET OPERATING, INC.",New Drill,Vertical,2019-03-21,2019-03-21
42-059-37142,BRAND 1,"S.B. STREET OPERATING, INC.",New Drill,Vertical,2019-03-08,2019-03-12
42-059-37140,CLEAR CREEK 153 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2019-02-14,2019-02-15
42-059-37141,GUY RANCH 1,WINCO OIL INC.,New Drill,Vertical,2019-02-13,2019-02-22
42-059-37139,MCWHORTER 7,"KOKOMO ENERGY, INC.",New Drill,Vertical,2019-02-11,2019-02-14
42-059-37137,MP 271.9 1,ENTERPRISE PRODUCTS TEXAS OP LLC,New Drill,Vertical,2019-01-15,2019-03-07
42-059-37138,MP 291.8 1,ENTERPRISE PRODUCTS TEXAS OP LLC,New Drill,Vertical,2019-01-15,2019-01-29
42-059-37136,MONTGOMERY '57' 2,PETEX,New Drill,Vertical,2018-09-28,2018-09-28
42-059-37135,LAREATA 9,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2018-07-24,2018-07-25
42-059-37135,LAREATA 9,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2018-06-04,2018-06-06
42-059-37134,DEEP CREEK VENTURE 3,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2018-05-29,2018-06-01
42-059-37133,DEEP CREEK VENTURE 4,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2018-05-29,2018-05-31
42-059-37132,WTG 367.72 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2018-05-17,2018-05-29
42-059-37131,BALLARD HEIRS 1,"DOVE CREEK ENERGY, INC.",New Drill,Vertical,2018-05-14,2018-05-17
42-059-37130,XT1-10 01,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2018-04-24,2018-05-31
42-059-37129,VICKIE 1,"NOSIVAD OIL, INC.",New Drill,Vertical,2018-04-17,2018-04-20
42-059-37128,WILLIAMS 2,PETEX,New Drill,Vertical,2018-04-16,2018-12-31
42-059-37127,HIGH LONESOME 1,"LAKEWOOD OPERATING, LTD.",New Drill,Vertical,2018-03-13,2018-03-14
42-059-37126,HOOKS 4,"5L PROPERTIES, INC.",New Drill,Vertical,2018-02-19,2018-02-22
42-059-37125,HOBBS 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2018-02-16,2018-02-16
42-059-37124,DEEP CREEK VENTURE 2,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2018-02-02,2018-02-02
42-059-37123,MCWHORTER 6,"KOKOMO ENERGY, INC.",New Drill,Vertical,2018-01-31,2018-01-31
42-059-37119,FRANKE NORTH 1,RINGO RIG LLC,New Drill,Vertical,2017-11-29,2017-12-01
42-059-37120,FRANKE NORTH 2,RINGO RIG LLC,New Drill,Vertical,2017-11-29,2017-12-01
42-059-37121,FRANKE NORTH 3,RINGO RIG LLC,New Drill,Vertical,2017-11-29,2017-12-01
42-059-37116,DEEP CREEK VENTURE 1,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2017-11-20,2017-12-01
42-059-37122,MD 154.2 1CP,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2017-11-10,2017-12-07
42-059-37118,ETC MD-156.4 1,ENERGY TRANSFER COMPANY,New Drill,Vertical,2017-11-08,2017-11-16
42-059-37117,GUITAR 'A' 1,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2017-11-06,2017-11-10
42-059-37116,DEEP CREEK VENTURE 1,DEEP CREEK EXPLORATION LLC,New Drill,Vertical,2017-10-27,2017-11-02
42-059-37115,GENE COOK 3,"NOSIVAD OIL, INC.",New Drill,Vertical,2017-10-11,2017-10-18
42-059-37114,"HENDERSON, E.E. 'B' 3",WILSON WELL SERVICE INC.,New Drill,Vertical,2017-09-22,2017-09-29
42-059-37113,WILLIAMS 1,PETEX,New Drill,Vertical,2017-09-21,2017-09-22
42-059-37112,WA-018 01,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2017-08-14,2017-09-01
42-059-37111,PAYNE-DRESSY 11,C & L OIL COMPANY,New Drill,Vertical,2017-06-30,2017-07-06
42-059-37097,NOLAN 3,"4G OIL AND GAS, LLC",Recompletion,Vertical,2017-06-15,2017-06-28
42-059-37110,LAREATA 8,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2017-06-05,2017-06-16
42-059-37109,NT-241 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2017-05-15,2017-05-26
42-059-37108,MONTGOMERY '57' 1,PETEX,New Drill,Vertical,2017-05-02,2017-05-12
42-059-37107,GENE COOK 2,"NOSIVAD OIL, INC.",New Drill,Vertical,2017-03-14,2017-03-24
42-059-37106,WYLIE ED K 2,"HASKIT, KENDALL",New Drill,Vertical,2017-02-06,2017-02-22
42-059-37105,DYER 2988 4,"VAN OPERATING, LTD.",New Drill,Vertical,2017-02-01,2017-02-13
42-059-37104,WHITNEY 160 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2017-01-25,2017-02-08
42-059-37103,HOOKS 3,"5L PROPERTIES, INC.",New Drill,Vertical,2016-12-28,2017-01-17
42-059-37102,MCWHORTER 5,"KOKOMO ENERGY, INC.",New Drill,Vertical,2016-12-23,2017-01-06
42-059-37101,VALVE #15 CP UNIT 1,HOUSTON PIPE LINE COMPANY LP,New Drill,Vertical,2016-11-09,2016-12-07
42-059-37100,PAYNE-DRESSY 10,C & L OIL COMPANY,New Drill,Vertical,2016-11-03,2016-12-01
42-059-37069,LAREATA 6,"HESS, JERRY OPERATING CO.",Field Transfer,Vertical,2016-10-26,2016-11-08
42-059-37041,LAREATA 5,"HESS, JERRY OPERATING CO.",Field Transfer,Vertical,2016-10-26,2016-11-07
42-059-37098,"MCFARLANE, J.W. 9","CWO ENERGY, LLC",New Drill,Vertical,2016-10-11,2016-10-12
42-059-37099,"DAVIS, S.M. 101","MERKAZ DRILLING, LLC",New Drill,Vertical,2016-10-08,2016-10-20
42-059-37097,NOLAN 3,"4G OIL AND GAS, LLC",New Drill,Vertical,2016-09-27,2016-09-28
42-059-37096,HATCHETT RANCH 10Q,"QUEST EMG, INC.",New Drill,Vertical,2016-09-16,2016-09-26
42-059-37094,GENE COOK 1,"NOSIVAD OIL, INC.",New Drill,Vertical,2016-08-26,2016-09-12
42-059-37095,WTG 393.04 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2016-08-24,2016-09-13
42-059-37092,"MCFARLANE, J.W. 7","CWO ENERGY, LLC",New Drill,Vertical,2016-08-12,2016-08-19
42-059-37093,"MCFARLANE, J.W. 8","CWO ENERGY, LLC",New Drill,Vertical,2016-08-12,2016-08-19
42-059-37091,LSXL #14 CP UNIT #1 1,HOUSTON PIPE LINE COMPANY LP,New Drill,Vertical,2016-08-01,2016-08-12
42-059-37089,NOLAN 2,"4G OIL AND GAS, LLC",New Drill,Vertical,2016-07-12,2016-07-13
42-059-37089,NOLAN 2,"4G OIL AND GAS, LLC",New Drill,Vertical,2016-07-01,2016-07-01
42-059-37090,WYLIE 'K' K 1,"HASKIT, KENDALL",New Drill,Vertical,2016-06-20,2016-06-22
42-059-37089,NOLAN 2,"4G OIL AND GAS, LLC",New Drill,Vertical,2016-06-15,2016-06-16
42-059-37088,PAYNE-DRESSY 9,C & L OIL COMPANY,New Drill,Vertical,2016-05-17,2016-05-23
42-059-37087,LAREATA 7,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2016-04-26,2016-04-27
42-059-37086,PEII 101.7 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2016-03-01,2016-03-08
42-059-37085,WA-126 01,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2016-01-20,2016-01-26
42-059-37084,WINDHAM 160 2,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2016-01-18,2016-01-22
42-059-37083,MCWHORTER 4,"KOKOMO ENERGY, INC.",New Drill,Vertical,2016-01-11,2016-01-15
42-059-37055,"JACKSON, ELMA 2E","FIRECREEK TEXAS, INC.",Recompletion,Vertical,2016-01-05,2016-01-08
42-059-37054,"JACKSON, ELMA 2D","FIRECREEK TEXAS, INC.",Recompletion,Vertical,2016-01-04,2016-01-06
42-059-37079,MP 107.1 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-12-02,2015-12-14
42-059-37080,SUNOCO PE 2 - MP 105 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-12-02,2015-12-14
42-059-37081,MP 103.1 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-12-02,2015-12-14
42-059-37082,MP 100.1 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-12-02,2015-12-14
42-059-37078,NOLAN 1,"4G OIL AND GAS, LLC",New Drill,Vertical,2015-12-01,2015-12-02
42-059-36537,LUTER RANCH 1,KASLE ENERGY INC.,Recompletion,Vertical,2015-11-18,2015-11-24
42-059-37077,WTG 368.59 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-10-20,2015-10-28
42-059-37076,WTG 371 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2015-10-08,2015-10-19
42-059-37075,NEUMANN J.G./JACK 18,DENTECO OIL COMPANY LLC,New Drill,Vertical,2015-09-01,2015-09-08
42-059-37074,"NEUMANN, J.G. (JACK) 17",DENTECO OIL COMPANY LLC,New Drill,Vertical,2015-08-21,2015-08-25
42-059-37073,"NEUMANN, J.G. /JACK/ 16",DENTECO OIL COMPANY LLC,New Drill,Vertical,2015-08-21,2015-08-25
42-059-37072,X 144,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2015-08-06,2015-08-18
42-059-37071,HARDY GRISSOM 1,"D. W. R. OIL CO., INC.",New Drill,Vertical,2015-08-04,2015-08-17
42-059-02883,"JACKSON, ELMA 1","FIRECREEK TEXAS, INC.",Recompletion,Vertical,2015-07-29,2015-08-03
42-059-37070,HOOKS 2,"5L PROPERTIES, INC.",New Drill,Vertical,2015-07-11,2015-07-22
42-059-37069,LAREATA 6,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2015-06-26,2015-06-30
42-059-37059,PARSONS 1,BUFFCO PRODUCTION INC.,Recompletion,Vertical,2015-06-09,2015-06-10
42-059-37068,WINDHAM 151 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2015-06-03,2015-06-04
42-059-37067,"HADDIX, RUBY 1","RUBY OPERATING COMPANY, INC",New Drill,Vertical,2015-05-21,2015-05-22
42-059-37066,X 150,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2015-05-01,2015-05-12
42-059-37065,"PAYNE, CHARLES & LINDA 4",C & L OIL COMPANY,New Drill,Vertical,2015-04-20,2015-04-28
42-059-37064,"DAVIS, S.M. 100","MERKAZ DRILLING, LLC",New Drill,Vertical,2015-03-21,2015-03-26
42-059-37063,HOOKS 1,"5L PROPERTIES, INC.",New Drill,Vertical,2015-03-20,2015-03-25
42-059-30970,"JACKSON, ELMA 'C' 1C","FIRECREEK TEXAS, INC.",Re-Enter,Vertical,2015-03-10,2015-03-17
42-059-37062,S2-17 & S2-18 #1CP&RAD 1CP,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2015-02-23,2015-03-04
42-059-37055,"JACKSON, ELMA 2E","FIRECREEK TEXAS, INC.",New Drill,Vertical,2015-02-10,2015-02-12
42-059-37061,"DAVIS, S.M. 17A","MERKAZ DRILLING, LLC",New Drill,Vertical,2015-02-08,2015-02-11
42-059-37060,"DAVIS, S.M. 99","MERKAZ DRILLING, LLC",New Drill,Vertical,2015-02-03,2015-02-10
42-059-37059,PARSONS 1,BUFFCO PRODUCTION INC.,New Drill,Vertical,2015-01-22,2015-01-27
42-059-37058,WINDHAM 153 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2015-01-15,2015-01-15
42-059-37057,"DAVIS, S.M. 19A","MERKAZ DRILLING, LLC",New Drill,Vertical,2014-12-19,2015-01-13
42-059-37056,"DAVIS, S.M. 12A","MERKAZ DRILLING, LLC",New Drill,Vertical,2014-12-17,2015-01-08
42-059-37055,"JACKSON, ELMA 2E","FIRECREEK TEXAS, INC.",New Drill,Vertical,2014-12-10,2015-01-12
42-059-37053,"JACKSON, ELMA 2C","FIRECREEK TEXAS, INC.",New Drill,Vertical,2014-12-10,2015-01-07
42-059-37054,"JACKSON, ELMA 2D","FIRECREEK TEXAS, INC.",New Drill,Vertical,2014-12-10,2014-12-17
42-059-37052,"JACKSON, ELMA 3A","WHITT OIL & GAS, INC.",New Drill,Vertical,2014-11-12,2014-11-13
42-059-37048,WINDHAM '22' 10,TRACKER MINERAL,New Drill,Vertical,2014-10-16,2014-10-22
42-059-37050,SNYDER BAIRD 2,BUFFCO PRODUCTION INC.,New Drill,Vertical,2014-10-16,2014-10-20
42-059-37049,SNYDER BAIRD A 3,BUFFCO PRODUCTION INC.,New Drill,Vertical,2014-10-16,2014-10-20
42-059-37051,SNYDER BAIRD B 4,BUFFCO PRODUCTION INC.,New Drill,Vertical,2014-10-16,2014-10-20
42-059-37043,J.W. MCFARLANE 30,"ADENRYEN, LTD. CO.",New Drill,Vertical,2014-09-26,2014-10-08
42-059-37044,J.W. MCFARLANE 31,"ADENRYEN, LTD. CO.",New Drill,Vertical,2014-09-26,2014-10-08
42-059-37045,J.W. MCFARLANE 32,"ADENRYEN, LTD. CO.",New Drill,Vertical,2014-09-26,2014-10-08
42-059-37046,J.W. MCFARLANE 33,"ADENRYEN, LTD. CO.",New Drill,Vertical,2014-09-26,2014-10-08
42-059-37047,J.W. MCFARLANE 34,"ADENRYEN, LTD. CO.",New Drill,Vertical,2014-09-26,2014-10-08
42-059-36978,LAREATA 'A' 4,"HESS, JERRY OPERATING CO.",Recompletion,Vertical,2014-08-08,2014-09-03
42-059-37041,LAREATA 5,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2014-07-21,2014-08-13
42-059-37042,SNYDER-SEALES 11,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-07-14,2015-12-21
42-059-37027,SNYDER-SEALES 36,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-07-14,2014-09-04
42-059-36945,SNYDER-SEALES 30,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-07-14,2014-09-04
42-059-37039,PARKS 2A,H-B OIL CO.,New Drill,Vertical,2014-06-27,2014-07-28
42-059-37037,MORRIS D. SNYDER 4,"NOSIVAD OIL, INC.",New Drill,Vertical,2014-06-25,2014-07-29
42-059-37038,BERRY 3,"NOSIVAD OIL, INC.",New Drill,Vertical,2014-06-25,2014-07-29
42-059-37036,WINDHAM 145 3,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2014-06-19,2014-07-16
42-059-37027,SNYDER-SEALES 36,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-05-22,2014-07-03
42-059-37034,379.24 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2014-05-08,2014-06-24
42-059-37035,BERT JONES 2,"SCOTT OPERATING, INC.",New Drill,Vertical,2014-05-08,2014-06-24
42-059-37032,WINDHAM '22' 9,TRACKER MINERAL,New Drill,Vertical,2014-05-06,2014-05-21
42-059-37023,MCWHORTER 3,"KOKOMO ENERGY, INC.",New Drill,Vertical,2014-04-15,2014-05-20
42-059-37021,MCWHORTER 2,"KOKOMO ENERGY, INC.",New Drill,Vertical,2014-04-15,2014-05-20
42-059-37033,FORTUNE 1,TK OPERATING,New Drill,Vertical,2014-04-11,2014-05-30
42-059-37031,ENTERPRISE CP WELL NT 226CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2014-04-03,2014-05-14
42-059-37030,MASK 15,"RG1 ENERGY, LLC",New Drill,Vertical,2014-03-31,2014-05-09
42-059-37028,MASK 14,"RG1 ENERGY, LLC",New Drill,Vertical,2014-03-31,2014-04-29
42-059-37027,SNYDER-SEALES 36,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-03-26,2014-05-01
42-059-37025,SNYDER-SEALES 37,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2014-03-26,2014-04-11
42-059-37029,MASK 20,"RG1 ENERGY, LLC",New Drill,Vertical,2014-03-21,2014-05-03
42-059-37024,MASK 18,"RG1 ENERGY, LLC",New Drill,Vertical,2014-03-21,2014-04-22
