api,well,operator,application_type,drill_type,submitted,approved
42-321-32461,ELDER 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2025-01-09,
42-321-32460,GALILEO 1,HILCORP ENERGY COMPANY,New Drill,Directional,2025-01-03,2025-01-03
42-321-32375,TAYLOR RANCH 1,"PONDEROSA OIL & GAS, LLC",Recompletion,Vertical,2024-12-05,2024-12-12
42-321-32460,GALILEO 1,HILCORP ENERGY COMPANY,New Drill,Directional,2024-10-22,2024-10-24
42-321-32460,GALILEO 1,HILCORP ENERGY COMPANY,New Drill,Directional,2024-10-16,2024-10-21
42-321-32459,VIPER CHILEK 1,"VIPER S.W.D., LLC",New Drill,Directional,2024-08-27,2024-08-30
42-321-32444,BUNK 1,"PONDEROSA OIL & GAS, LLC",Recompletion,Directional,2024-03-18,2024-04-17
42-321-32427,NORRIS 1,"PONDEROSA OIL & GAS, LLC",Recompletion,Vertical,2024-03-05,2024-09-17
42-321-32437,NORRIS 2,"PONDEROSA OIL & GAS, LLC",Recompletion,Vertical,2024-03-05,
42-321-32449,WILSON CREEK 1,GEMARMI INC.,New Drill,Vertical,2023-09-18,2023-09-19
42-321-32459,VIPER CHILEK 1,"VIPER S.W.D., LLC",New Drill,Vertical,2023-08-31,2023-09-12
42-321-32445,WARE 1,"PONDEROSA OIL & GAS, LLC",New Drill,Vertical,2023-06-22,2023-06-27
42-321-32458,OHIO-SUN UNIT INJ 1,"ALLEGIANT RESOURCES, LLC",New Drill,Vertical,2023-05-31,2023-06-13
42-321-32457,NORRIS 1D,"PONDEROSA OIL & GAS, LLC",New Drill,Vertical,2023-04-06,2023-04-13
42-321-32456,WEST PALMYRA 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2023-03-17,2023-03-21
42-321-32455,CHAN CHAN 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2023-03-09,2023-03-10
42-321-32427,NORRIS 1,"PONDEROSA OIL & GAS, LLC",Recompletion,Vertical,2023-02-16,2023-05-05
42-321-32437,NORRIS 2,"PONDEROSA OIL & GAS, LLC",Recompletion,Vertical,2023-02-09,2023-02-24
42-321-32454,RYAN 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2023-02-08,2023-02-15
42-321-32453,CORNELIUS 1,"MAGNUM OPERATING, LLC",New Drill,Vertical,2023-02-07,2023-02-13
42-321-32452,EL DORADO 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Vertical,2023-01-24,2023-01-25
42-321-32450,C.O.G. 1,"BIG HILL ENERGY, L.L.C.",New Drill,Vertical,2023-01-05,2023-05-11
42-321-32451,C.O.G. 2,"BIG HILL ENERGY, L.L.C.",New Drill,Vertical,2023-01-05,2023-05-11
42-321-32420,FERGUSON RANCH 1,"VIPER S.W.D., LLC",Re-Enter,Vertical,2022-12-01,2022-12-06
42-321-32089,"CORNELIUS, L. 10",BLUEFIN RESOURCES LLC,Recompletion,Directional,2022-11-16,2022-11-22
42-321-32443,OHIO-SUN UNIT 3,"ALLEGIANT RESOURCES, LLC",Recompletion,Vertical,2022-08-26,2022-09-01
42-321-32448,LANGHAM 2,"PONDEROSA OIL & GAS, LLC",New Drill,Directional,2022-08-17,2022-09-22
42-321-32449,WILSON CREEK 1,GEMARMI INC.,New Drill,Vertical,2022-08-05,2022-08-23
42-321-32446,TRULL SWP 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2022-07-20,2022-07-25
42-321-32447,TRULL SWP 2,"KEBO OIL & GAS, INC.",New Drill,Vertical,2022-07-20,2022-07-25
42-321-32433,OHIO-SUN UNIT 1H,"ALLEGIANT RESOURCES, LLC",Recompletion,Directional,2022-05-18,2022-05-23
42-321-32236,HARRINGTON 001,ATLAS OPERATING LLC,Recompletion,Directional,2022-03-31,2022-04-07
42-321-32444,BUNK 1,"PONDEROSA OIL & GAS, LLC",New Drill,Directional,2022-01-07,2022-02-09
42-321-32445,WARE 1,"PONDEROSA OIL & GAS, LLC",New Drill,Vertical,2022-01-07,2022-02-09
42-321-32442,SAVAGE S 3,BLUEFIN RESOURCES LLC,New Drill,Vertical,2022-01-07,2022-01-14
42-321-32443,OHIO-SUN UNIT 3,"ALLEGIANT RESOURCES, LLC",New Drill,Vertical,2021-11-19,2021-12-03
42-321-32442,SAVAGE S 3,BLUEFIN RESOURCES LLC,New Drill,Vertical,2021-11-03,2021-11-10
42-321-32442,SAVAGE S 3,BLUEFIN RESOURCES LLC,New Drill,Vertical,2021-09-28,2021-10-05
42-321-32128,"MILBERGER, F. J. 3","RAP OPERATING, L.L.C.",Recompletion,Vertical,2021-09-10,2021-09-14
42-321-32441,HUDSON 2,"UNDERGROUND SERVICES MARKHAM,LLC",New Drill,Vertical,2021-05-11,2021-05-21
42-321-32440,HUDSON 5,"UNDERGROUND SERVICES MARKHAM,LLC",New Drill,Vertical,2021-05-11,2021-05-13
42-321-32439,BOULDIN-TAYLOR 1,"PONDEROSA OIL & GAS, LLC",New Drill,Vertical,2021-04-12,2021-04-16
42-321-32401,ANDERSON 3,"MAGNUM PRODUCING, LP",Recompletion,Directional,2021-03-10,2021-03-12
42-321-32361,ANDERSON 1,"MAGNUM PRODUCING, LP",Recompletion,Vertical,2021-01-11,2021-01-14
42-321-32438,EXPRESS 1,"SQUARE MILE ENERGY, L.L.C.",New Drill,Directional,2021-01-08,2021-01-13
42-321-32437,NORRIS 2,"PONDEROSA OIL & GAS, LLC",New Drill,Vertical,2020-12-23,2021-02-22
42-321-32436,MORTON 1,"TAG OPERATING COMPANY, INC.",New Drill,Vertical,2020-12-18,2020-12-22
