api,well,operator,application_type,drill_type,submitted,approved
42-213-31123,TRI-CITIES GAS STORAGE UNIT 41BH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2024-12-31,2025-01-03
42-213-30394,ADA J. HIGHTOWER 1,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2024-10-31,2024-11-04
42-213-31110,HENDERSON (SMACKOVER) UNIT 6,O'RYAN OIL AND GAS,Recompletion,Horizontal,2024-10-28,
42-213-31122,TRI-CITIES GAS STORAGE UNIT 35BH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2024-10-25,2024-10-29
42-213-31121,FORESTER 1,"DOUGHTIE OPERATING COMPANY, LLC",New Drill,Vertical,2024-06-17,2024-06-19
42-213-30755,MILLER-HURT NO.2 3,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2024-05-17,2024-05-21
42-213-31120,CHOATE 1,ESCO OIL OPERATING COMPANY LLC,New Drill,Vertical,2024-03-13,2024-03-14
42-213-30746,J.H. DICKERSON 2,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2024-02-20,2024-03-12
42-213-31116,OPTIMUS PRIME B 2,OPTIMUM EXPLORATION LLC,New Drill,Vertical,2024-02-14,2024-02-16
42-213-31117,OPTIMUS PRIME C 3,OPTIMUM EXPLORATION LLC,New Drill,Vertical,2024-02-14,2024-02-16
42-213-30290,J.H. DICKERSON 3,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2024-01-05,2024-01-24
42-213-31119,S2-5 UNIT 1,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2023-11-21,2024-01-08
42-213-31118,ESCO 1,ESCO OIL OPERATING COMPANY LLC,New Drill,Vertical,2023-08-30,2023-08-30
42-213-31110,HENDERSON (SMACKOVER) UNIT 6,O'RYAN OIL AND GAS,Recompletion,Directional,2023-07-20,2023-08-01
42-213-30746,J.H. DICKERSON 2,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2023-06-20,2023-06-28
42-213-30295,C.P. DICKERSON 2,"HIGHMARK ENERGY OPERATING, LLC",Recompletion,Vertical,2022-11-30,2022-12-27
42-213-31116,OPTIMUS PRIME B 2,OPTIMUM EXPLORATION LLC,New Drill,Vertical,2022-11-15,2022-11-18
42-213-31117,OPTIMUS PRIME C 3,OPTIMUM EXPLORATION LLC,New Drill,Vertical,2022-11-15,2022-11-18
42-213-31115,OPTIMUS PRIME 1,OPTIMUM EXPLORATION LLC,New Drill,Vertical,2022-06-09,2022-06-15
42-213-31096,HIGHTOWER 1,"DOUGHTIE OPERATING COMPANY, LLC",Recompletion,Vertical,2021-11-11,2021-11-17
42-213-31108,TRI CITIES GAS STORAGE UNIT 23RH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2021-10-04,2021-10-26
42-213-31113,HIGHTOWER 2,"DOUGHTIE OPERATING COMPANY, LLC",New Drill,Vertical,2020-12-07,2020-12-09
42-213-31112,COX 1,"DOUGHTIE OPERATING COMPANY, LLC",New Drill,Vertical,2020-11-24,2020-12-01
42-213-31111,N. CEDAR CREEK (SMACKOVER) UNIT 2,O'RYAN OIL AND GAS,New Drill,Directional,2020-02-20,2020-02-27
42-213-31106,TRI CITIES GAS STORAGE UNIT 39BH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2019-12-10,2019-12-17
42-213-30789,ENSERCH PROCESSING 1,"WEATHERS EXPLORATION, INC.",Recompletion,Vertical,2019-11-05,2019-11-12
42-213-31039,"WILSON, JANET ET AL 1","MAXIMUS OPERATING, LTD.",Reclass,Directional,2019-10-29,2019-11-04
42-213-31110,WHITE HEIRS 1R,O'RYAN OIL AND GAS,New Drill,Directional,2019-08-21,2019-08-22
42-213-30867,KENNEDY 1,"DECKER OPERATING CO., L.L.C.",Reclass,Vertical,2019-02-04,2019-02-06
42-213-31108,TRI CITIES GAS STORAGE UNIT 23RH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2019-01-29,2019-02-07
42-213-30797,"ENSERCH PROCESSING, INC. 2","WEATHERS EXPLORATION, INC.",Recompletion,Vertical,2018-11-27,2018-12-06
42-213-30849,"ENSERCH PROCESSING, INC. 6","WEATHERS EXPLORATION, INC.",Recompletion,Vertical,2018-11-27,2018-12-06
42-213-31109,TRI-CITIES GAS STORAGE UNIT 24RH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2018-11-05,2018-12-31
42-213-31108,TRI CITIES GAS STORAGE UNIT 23RH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2018-11-05,2018-11-05
42-213-00713,GLADNEY GU 2,BRG LONE STAR LTD.,Recompletion,Vertical,2018-09-10,2018-09-11
42-213-31107,FLAT CREEK 1,SAND SPRINGS OIL & GAS CO.,New Drill,Vertical,2018-08-31,2018-10-31
42-213-31106,TRI CITIES GAS STORAGE UNIT 39BH,ATMOS PIPELINE - TEXAS,New Drill,Horizontal,2018-08-24,2018-08-28
42-213-30372,TURLINGTON 1,BRG LONE STAR LTD.,Recompletion,Vertical,2017-11-08,2017-11-16
42-213-31092,WOODALL UNIT 2H,"O'BENCO, INC.",New Drill,Horizontal,2017-09-26,2017-10-13
42-213-31093,BYWATERS UNIT 2H,"O'BENCO, INC.",New Drill,Horizontal,2017-09-05,2017-09-21
42-213-30486,"OGU (MAGERS, T. M. -4) 102",XTO ENERGY INC.,Recompletion,Vertical,2017-09-05,2017-09-07
42-213-31052,PALMER UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2017-08-22,2017-08-25
42-213-31084,WOODALL UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2017-07-13,2017-08-09
42-213-31105,MCGOOGAN UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2017-03-09,2017-05-11
42-213-31104,J. REYNOLDS UNIT 2H,"O'BENCO, INC.",New Drill,Horizontal,2017-02-27,2017-06-02
42-213-30865,"OGU (ASHER, M.A. -5) 197",XTO ENERGY INC.,Recompletion,Vertical,2017-02-27,2017-03-09
42-213-31094,NED 1H,"CHESAPEAKE OPERATING, L.L.C.",New Drill,Horizontal,2017-02-23,2017-03-09
42-213-31103,CATFISH-MINE UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2017-02-15,2017-05-05
42-213-31102,HOLLIDAY UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2017-02-02,2017-03-03
42-213-31101,TINER LAKE UNIT 1H,"O'BENCO, INC.",New Drill,Horizontal,2016-12-02,2017-02-16
42-213-31099,GARCIA 1,"DOUGHTIE OPERATING COMPANY, LLC",New Drill,Directional,2016-11-23,2016-12-02
