api,well,operator,application_type,drill_type,submitted,approved
42-029-38399,NUSTAR1 C 01,"NUSTAR LOGISTICS, L.P.",New Drill,Vertical,2023-05-02,2023-06-06
42-029-38396,CACY-SAUER UNIT S 11,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-24
42-029-38398,CACY-SAUER UNIT S 13,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-24
42-029-38392,CACY-SAUER UNIT S 7,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-23
42-029-38393,CACY-SAUER UNIT S 8,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-23
42-029-38394,CACY-SAUER UNIT S 9,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-23
42-029-38395,CACY-SAUER UNIT S 10,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-23
42-029-38397,CACY-SAUER UNIT S 12,1859 OPERATING LLC,New Drill,Vertical,2023-03-20,2023-03-23
42-029-38391,CACY-SAUER UNIT 1R,1859 OPERATING LLC,New Drill,Vertical,2023-03-15,2023-03-20
42-029-38390,CACY-SAUER UNIT S 6,1859 OPERATING LLC,New Drill,Vertical,2023-03-12,2023-03-16
42-029-38387,CACY-SAUER UNIT S 3,1859 OPERATING LLC,New Drill,Vertical,2023-03-12,2023-03-13
42-029-38388,CACY-SAUER UNIT S 4,1859 OPERATING LLC,New Drill,Vertical,2023-03-12,2023-03-13
42-029-38389,CACY-SAUER UNIT S 5,1859 OPERATING LLC,New Drill,Vertical,2023-03-12,2023-03-13
42-029-38385,CACY-SAUER UNIT S 1,1859 OPERATING LLC,New Drill,Vertical,2023-03-07,2023-03-09
42-029-38386,CACY-SAUER UNIT S 2,1859 OPERATING LLC,New Drill,Vertical,2023-03-07,2023-03-09
42-029-38384,SAWL-10 1,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2022-11-11,2022-11-21
42-029-38383,CACY-SAUER UNIT 4,1859 OPERATING LLC,New Drill,Vertical,2022-07-28,2022-08-02
42-029-38382,CACY-SAUER A 3,1859 OPERATING LLC,New Drill,Vertical,2022-07-19,2022-07-21
42-029-38380,CACY-SAUER A 2,1859 OPERATING LLC,New Drill,Vertical,2022-07-06,2022-07-07
42-029-38379,CACY-SAUER 5D,1859 OPERATING LLC,New Drill,Vertical,2022-07-06,2022-07-06
42-029-38381,CACY-SAUER A 1,1859 OPERATING LLC,New Drill,Vertical,2022-07-06,2022-07-06
42-029-38377,CACY-SAUER 3D,1859 OPERATING LLC,New Drill,Vertical,2022-06-14,2022-06-22
42-029-38378,CACY-SAUER 4D,1859 OPERATING LLC,New Drill,Vertical,2022-06-14,2022-06-22
42-029-38375,CACY-SAUER 1D,1859 OPERATING LLC,New Drill,Vertical,2022-06-14,2022-06-21
42-029-38376,CACY-SAUER 2D,1859 OPERATING LLC,New Drill,Vertical,2022-06-14,2022-06-21
42-029-38374,"EASH, RICHARD L. 6","U. D. MAN, INC.",New Drill,Vertical,2021-12-29,2022-01-12
42-029-38373,RICHARD L. EASH 5,"U. D. MAN, INC.",New Drill,Vertical,2021-12-29,2022-01-12
42-029-34913,KLEIN-NAZIER 32,TEXAS SECONDARY OIL CORPORATION,Re-Enter,Vertical,2019-10-25,2019-10-25
42-029-38372,NUSTAR HILDEBRANDT RD 1,"NUSTAR LOGISTICS, L.P.",New Drill,Vertical,2019-07-31,2019-08-13
42-029-38371,CNB-1 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2018-05-25,2018-06-19
42-029-38370,"MIDGETT, ALMA 1B",STRATEGIC ENERGY ALLIANCE LLC,New Drill,Vertical,2018-02-27,2018-06-04
42-029-38369,U522B-CONV U522BC,EXXONMOBIL PIPELINE COMPANY,New Drill,Vertical,2017-10-13,2017-10-20
42-029-38366,MARPAT C D 6,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-27,2017-06-30
42-029-38367,MARPAT C D 7,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-27,2017-06-30
42-029-38368,MARPAT C D 8,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-27,2017-06-30
42-029-38363,MARPAT C 3,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-23,2017-06-29
42-029-38364,MARPAT C 4,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-23,2017-06-29
42-029-38365,MARPAT C D 5,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-06-23,2017-06-29
42-029-38362,CACIAS 1,"NUSTAR LOGISTICS, L.P.",New Drill,Vertical,2017-04-11,2017-04-21
42-029-38361,MARPAT C 2,"PRODUCTION RESOURCES, INC.",New Drill,Vertical,2017-03-22,2017-03-31
42-029-38360,410 1,"TEXSTAR MIDSTREAM LOG PL, LP",New Drill,Vertical,2017-03-01,2017-03-21
42-029-38359,FOSTER 2,"TEXSTAR MIDSTREAM LOG PL, LP",New Drill,Vertical,2017-03-01,2017-03-16
42-029-38358,MARPAT C 1,"EMERALD BAY ENERGY, INC.",New Drill,Vertical,2016-12-19,2016-12-30
