api,well,operator,application_type,drill_type,submitted,approved
42-071-32676,BLUEBONNET USDW 8,"BLUEBONNET SEQUESTRATION HUB, LL",New Drill,Vertical,2024-11-13,2024-11-15
42-071-32677,LONE STAR NGL MB CENTRAL TERM 22NT,ENERGY TRANSFER MT BELV NGLS LP,New Drill,Vertical,2024-10-31,2024-10-31
42-071-32676,BLUEBONNET USDW 02,"BLUEBONNET SEQUESTRATION HUB, LL",New Drill,Vertical,2024-10-16,2024-10-23
42-071-32676,BLUEBONNET USDW 02,"Oxy Low Carbon Ventures, LLC",New Drill,Vertical,2024-10-08,2024-10-09
42-071-32675,CATHODIC PROTECTION 10,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2024-09-23,2024-09-26
42-071-32675,CATHODIC PROTECTION 10,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2024-09-20,2024-09-23
42-071-32674,CENTRAL STORAGE TERMINAL 2,"MONT BELVIEU CAVERNS, LLC",New Drill,Directional,2024-08-21,2024-08-23
42-071-32673,MONT BELVIEU STORAGE 602,ExxonMobil Pipeline Company LLC,New Drill,Directional,2024-07-23,2024-07-26
42-071-32672,BLUEBONNET USDW 01,"Oxy Low Carbon Ventures, LLC",New Drill,Vertical,2024-04-25,2024-04-25
42-071-32672,BLUEBONNET USDW 01,"Oxy Low Carbon Ventures, LLC",New Drill,Vertical,2024-04-10,2024-04-17
42-071-32671,MONT BELVIEU STORAGE 602,ExxonMobil Pipeline Company LLC,New Drill,Directional,2024-04-09,2024-04-15
42-071-32670,FEE 30,TARGA DOWNSTREAM LLC,New Drill,Directional,2024-02-15,2024-02-22
42-071-32381,WEAVER 1,GAITHER PETROLEUM CORPORATION,Recompletion,Directional,2023-11-21,2023-12-01
42-071-32669,FEE 17,"ONEOK HYDROCARBON SOUTHWEST, LLC",New Drill,Vertical,2023-06-21,2023-06-27
42-071-32668,REARWIN-MIDDLETON UNIT 1,"ZACHRY EXPLORATION, LLC",New Drill,Directional,2023-01-06,2023-01-24
42-071-32667,EAST 36,TARGA DOWNSTREAM LLC,New Drill,Directional,2023-01-06,2023-01-10
42-071-32663,UMC 1,KINGWOOD EXPLORATION LLC,New Drill,Directional,2022-12-21,2022-12-27
42-071-32667,EAST 36,TARGA DOWNSTREAM LLC,New Drill,Vertical,2022-12-21,2022-12-27
42-071-32666,BARROW HERITAGE RANCH ET AL 01,"ZACHRY EXPLORATION, LLC",New Drill,Directional,2022-12-19,2022-12-27
42-071-32463,SEABREEZE LAND CO. 1,"C & E OPERATING, INC.",Recompletion,Vertical,2022-11-28,2022-12-05
42-071-32664,ENCANTO 01,"Oxy Low Carbon Ventures, LLC",New Drill,Vertical,2022-11-17,2022-11-21
42-071-32463,SEABREEZE LAND CO. 1,"C & E OPERATING, INC.",Recompletion,Vertical,2022-11-09,2022-11-16
42-071-32665,LONE STAR NGL MONT BELVIEU B 5NT,ENERGY TRANSFER MT BELV NGLS LP,New Drill,Directional,2022-10-05,2022-10-17
42-071-32664,ENCANTO 01,"Oxy Low Carbon Ventures, LLC",New Drill,Vertical,2022-08-16,2022-08-19
42-071-32663,UMC 1,KINGWOOD EXPLORATION LLC,New Drill,Directional,2022-07-07,2022-07-11
42-071-32331,STATE TRACT 72 1,TORRENT OIL LLC,Recompletion,Directional,2022-06-20,2022-06-23
42-071-30882,OYSTER BAYOU FIELD UNIT 5013,"DENBURY ONSHORE, LLC",Recompletion,Vertical,2022-06-07,2022-06-16
42-071-31986,C. HEPLER 4,PULS OPERATING COMPANY,Recompletion,Vertical,2022-05-30,2022-06-10
42-071-32662,CHARCO BANDERA-KIRBY 1,VERACITY ENERGY LLC,New Drill,Directional,2022-05-26,2022-06-07
42-071-32651,OYSTER BAYOU FIELD UNIT 1091,"DENBURY ONSHORE, LLC",Recompletion,Directional,2022-05-09,2022-05-12
42-071-32659,OYSTER BAYOU FIELD UNIT 1093,"DENBURY ONSHORE, LLC",New Drill,Directional,2022-04-04,2022-04-14
42-071-32660,OYSTER BAYOU FIELD UNIT 1094,"DENBURY ONSHORE, LLC",New Drill,Directional,2022-04-04,2022-04-14
42-071-32661,OYSTER BAYOU FIELD UNIT 1095,"DENBURY ONSHORE, LLC",New Drill,Directional,2022-04-04,2022-04-14
42-071-30460,FEE 4D,TARGA DOWNSTREAM LLC,Recompletion,Vertical,2022-03-28,2022-03-28
42-071-32658,A.L. MILLER A 5,KINGWOOD EXPLORATION LLC,New Drill,Directional,2022-01-07,2022-01-11
42-071-32657,LONE STAR NGL MONT BELVIEU A005NT,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2021-08-04,2021-08-04
42-071-32434,OYSTER BAYOU FIELD UNIT 1035,"DENBURY ONSHORE, LLC",Recompletion,Vertical,2021-06-28,2021-07-06
42-071-32650,A. L. MILLER B 5,KINGWOOD EXPLORATION LLC,New Drill,Directional,2021-01-25,2021-01-29
42-071-32630,"BARROW HERITAGE RANCH, LP 1","FORZA OPERATING, LLC",Recompletion,Directional,2021-01-11,2021-01-14
42-071-32656,OYSTER BAYOU FIELD UNIT 1092,"DENBURY ONSHORE, LLC",New Drill,Directional,2021-01-05,2021-01-13
42-071-32411,DAUGHERTY-HARMSEN UNIT 2,PRIME OPERATING COMPANY,Recompletion,Directional,2020-12-09,2021-01-08
42-071-32654,BELUGA UNIT 1,HILCORP ENERGY COMPANY,New Drill,Directional,2020-10-06,2020-10-06
42-071-32655,FEE 23A,TARGA DOWNSTREAM LLC,New Drill,Vertical,2020-09-30,2020-09-30
42-071-32654,BELUGA UNIT 1,HILCORP ENERGY COMPANY,New Drill,Vertical,2020-06-23,2020-06-24
42-071-32554,ANNA LEE GU 1,HILCORP ENERGY COMPANY,Recompletion,Directional,2020-02-14,2020-02-19
42-071-32593,OYSTER BAYOU FIELD UNIT 1087,"DENBURY ONSHORE, LLC",Reclass,Directional,2020-02-10,2020-02-12
42-071-32546,OYSTER BAYOU FIELD UNIT 2022,"DENBURY ONSHORE, LLC",Reclass,Vertical,2020-02-10,2020-02-12
42-071-32431,OYSTER BAYOU FIELD UNIT 1016,"DENBURY ONSHORE, LLC",Recompletion,Vertical,2020-02-10,2020-02-12
42-071-32653,OYSTER BAYOU FIELD UNIT 1090,"DENBURY ONSHORE, LLC",New Drill,Directional,2020-01-27,2020-01-29
42-071-32651,OYSTER BAYOU FIELD UNIT 1091,"DENBURY ONSHORE, LLC",New Drill,Directional,2020-01-23,2020-01-28
42-071-32652,OYSTER BAYOU FIELD UNIT 5017,"DENBURY ONSHORE, LLC",New Drill,Directional,2020-01-23,2020-01-28
42-071-32630,"BARROW HERITAGE RANCH, LP 1","FORZA OPERATING, LLC",New Drill,Directional,2020-01-14,2020-01-24
42-071-32650,A. L. MILLER B 5,KINGWOOD EXPLORATION LLC,New Drill,Directional,2019-12-16,2020-01-27
42-071-32649,FEE 12A,TARGA DOWNSTREAM LLC,New Drill,Vertical,2019-10-17,2019-10-22
42-071-32331,STATE TRACT 72 1,TORRENT OIL LLC,Recompletion,Directional,2019-09-24,2019-09-27
42-071-32648,FEE 18,"ONEOK HYDROCARBON SOUTHWEST, LLC",New Drill,Vertical,2019-09-12,2019-09-17
42-071-32646,LONE STAR BRINE DISPOSAL 6,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2019-09-12,2019-09-16
42-071-32647,LONE STAR BRINE DISPOSAL 7,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2019-09-12,2019-09-16
42-071-32643,LONE STAR NGL MB CENTRAL TERM 7,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2019-08-02,2019-08-08
42-071-32644,LONE STAR NGL MB CENTRAL TERM 8,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2019-08-02,2019-08-05
42-071-32645,LONE STAR NGL MB CENTRAL TERM 10,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2019-08-02,2019-08-05
42-071-32642,AULBAUGH 1,"FORT APACHE ENERGY, INC.",New Drill,Directional,2019-06-21,2019-07-23
42-071-32641,BEAL 1,CICO OIL & GAS COMPANY,New Drill,Vertical,2019-06-10,2019-06-14
42-071-32641,BEAL 1,CICO OIL & GAS COMPANY,New Drill,Vertical,2019-05-20,2019-05-29
42-071-31176,RFR TRACT 246 181,GALVESTON BAY OPERATING CO LLC,Recompletion,Vertical,2019-05-17,2019-05-22
42-071-32311,MCCARTHY FAMILY TRUST 97 2,"C & E OPERATING, INC.",Recompletion,Vertical,2019-05-13,2019-05-16
42-071-32518,STATE TRACT 118 190,TORRENT OIL LLC,Recompletion,Directional,2019-04-15,2019-04-24
42-071-32640,FEE 19A,TARGA DOWNSTREAM LLC,New Drill,Vertical,2019-04-12,2019-04-18
42-071-32639,FROST 1,"FORT APACHE ENERGY, INC.",New Drill,Vertical,2019-04-08,2019-04-12
42-071-32638,THUNDER GULCH UNIT 1,HILCORP ENERGY COMPANY,New Drill,Directional,2019-04-03,2019-04-04
42-071-32424,OYSTER BAYOU FIELD UNIT 105,"DENBURY ONSHORE, LLC",Reclass,Vertical,2019-03-25,2019-03-27
42-071-32634,MIDDLETON TRUST UNIT 1,HILCORP ENERGY COMPANY,New Drill,Directional,2019-02-08,2019-02-12
42-071-32637,"WINFREE, OTIS K III, ET AL 9","PURE SALT BAYTOWN, LLC",New Drill,Vertical,2019-01-30,2019-01-31
42-071-32636,"WINFREE, OTIS K III, ET AL 7","PURE SALT BAYTOWN, LLC",New Drill,Vertical,2019-01-29,2019-01-30
42-071-32635,FEE 18A,TARGA DOWNSTREAM LLC,New Drill,Vertical,2019-01-17,2019-01-23
42-071-32634,MIDDLETON TRUST UNIT 1,HILCORP ENERGY COMPANY,New Drill,Directional,2019-01-09,2019-01-15
42-071-32633,FEE 20A,TARGA DOWNSTREAM LLC,New Drill,Vertical,2018-12-11,2018-12-14
42-071-32632,GALLO 2,CICO OIL & GAS COMPANY,New Drill,Vertical,2018-12-10,2018-12-14
42-071-32631,LONE STAR NGL MB CENTRAL TERM 5,LONE STAR NGL MONT BELVIEU LP,New Drill,Vertical,2018-11-29,2018-12-03
