api,well,operator,application_type,drill_type,submitted,approved
42-125-31371,SPRING FECTA 4,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2018-04-27,2018-05-23
42-125-31370,KENDRICK 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2018-03-27,2018-04-03
42-125-31369,NEAVES 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2018-01-30,2018-02-05
42-125-31368,CLOUD 1,"VX OPERATING, LLC",New Drill,Vertical,2017-07-07,2017-07-07
42-125-31367,BEGGS A 211,"COVENANT OPERATING, LLC",New Drill,Vertical,2017-06-21,2017-06-26
42-125-31366,DRUM 3,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2017-06-13,2017-06-23
42-125-31365,CRANFORD-HAGINS 1,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2017-05-24,2017-06-02
42-125-31303,SPRING FECTA 2,"CANAN MOWREY OPERATING, LLC",Recompletion,Vertical,2017-05-19,2017-06-02
42-125-31364,BEGGS 3,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2017-04-24,2017-05-05
42-125-31363,BEGGS TRUST 1301,"PROCO OPERATING CO., INC.",New Drill,Vertical,2017-01-26,2017-02-03
42-125-31362,BEGGS A 201,"COVENANT OPERATING, LLC",New Drill,Vertical,2017-01-25,2017-01-26
42-125-31361,HARPER UNIT 1,"DRACO ENERGY, INC.",New Drill,Vertical,2016-10-13,2016-10-26
42-125-31359,BEGGS 1802B,"COVENANT OPERATING, LLC",New Drill,Vertical,2016-09-16,2016-09-21
42-125-31360,SPRING CREEK D 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2016-09-15,2016-09-30
42-125-31358,SPUR RANCH '391' 1,SOLAR EXPLORATION TX LLC,New Drill,Vertical,2016-07-12,2016-07-15
42-125-31357,DILLASHAW 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2016-06-30,2016-07-01
42-125-31356,THERESA A 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2016-06-10,2016-06-13
42-125-31355,WYATT 1,"SALIDA EXPLORATION, LLC",New Drill,Vertical,2016-04-18,2016-04-22
42-125-31354,BEGGS 1801B,"COVENANT OPERATING, LLC",New Drill,Vertical,2016-04-01,2016-04-11
42-125-31353,BEGGS A 2371,"COVENANT OPERATING, LLC",New Drill,Vertical,2015-11-10,2015-11-12
42-125-31352,SPRING FECTA-STEPHENS 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2015-10-16,2015-10-22
42-125-31351,DICK'S LAST RESORT UNIT 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2015-09-15,2015-10-01
