api,well,operator,application_type,drill_type,submitted,approved
42-131-39328,ORTIZ 1,"SOUTH TEXAS DISPOSAL SRVS, LLC",Re-Enter,Vertical,2024-10-18,
42-131-39694,FOSTER HEIRS 'B' 5,AURORA RESOURCES CORPORATION,New Drill,Vertical,2024-07-22,2024-07-26
42-131-38629,PARR SUNRAY 1,"CERBERUS ENGINEERING, LLC",Recompletion,Vertical,2024-07-18,2024-07-26
42-131-39693,HELENA 1,"MANTLE OIL & GAS, LLC",New Drill,Vertical,2024-07-10,2024-07-12
42-131-39692,PARR A 2,BRIDWELL OIL CO.,New Drill,Vertical,2024-06-19,2024-07-01
42-131-39691,VALADEZ 1A,"KEBO OIL & GAS, INC.",New Drill,Vertical,2024-05-29,2024-05-31
42-131-39690,NIC SALINAS 1,PALEO OIL COMPANY LLC,New Drill,Vertical,2024-05-22,2024-05-31
42-131-39689,KILLAM FREER RANCH '196' 15,"KILLAM OIL CO., LTD.",New Drill,Vertical,2024-02-26,2024-03-04
42-131-39369,DCR 152A 16,"KILLAM OIL CO., LTD.",Recompletion,Vertical,2024-01-09,2024-01-12
42-131-39688,DCR 51 1,"KILLAM OIL CO., LTD.",New Drill,Vertical,2024-01-08,2024-01-09
42-131-39687,MLV 3 3,PECAN PIPELINE COMPANY,New Drill,Vertical,2023-11-13,2023-12-14
42-131-39686,DCR 590 2,"KILLAM OIL CO., LTD.",New Drill,Vertical,2023-11-07,2023-11-14
42-131-39685,DCR 590 3,"KILLAM OIL CO., LTD.",New Drill,Vertical,2023-10-17,2023-10-24
42-131-39674,PARR A 1,BRIDWELL OIL CO.,New Drill,Vertical,2023-09-07,2023-09-15
42-131-39684,DCR 579 1,"KILLAM OIL CO., LTD.",New Drill,Vertical,2023-09-07,2023-09-08
42-131-39683,DCR-STATE 50 3,"KILLAM OIL CO., LTD.",New Drill,Vertical,2023-09-05,2023-09-06
42-131-39682,FULL CIRCLE 2,"HOWITZER OPERATING, LLC",New Drill,Vertical,2023-08-08,2023-08-22
42-131-39681,FULL CIRCLE 1,"HOWITZER OPERATING, LLC",New Drill,Vertical,2023-08-08,2023-08-10
42-131-39680,WLO-8.7 1,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2023-07-12,2023-07-18
42-131-38629,PARR SUNRAY 1,"CERBERUS ENGINEERING, LLC",Recompletion,Vertical,2023-06-21,2023-06-30
42-131-39662,BISHOP CATTLE CO 65D,JURA ENERGY OPERATING LLC,Recompletion,Vertical,2023-06-12,2023-06-15
42-131-39679,VAELL 1,BRIDWELL OIL CO.,New Drill,Vertical,2023-06-06,2023-06-12
42-131-39678,FOSTER HEIRS 4,SHOR Operating LLC,New Drill,Vertical,2023-03-11,2023-03-16
42-131-39670,"KIBBE-MOOS, ANNA -A- 1","WELDER EXPLORATION & PROD., INC.",New Drill,Vertical,2023-02-15,2023-02-24
42-131-00239,FOSTER HEIRS 2,SHOR Operating LLC,Re-Enter,Vertical,2023-01-23,2023-01-27
42-131-00239,FOSTER HEIRS 2,SHOR Operating LLC,Re-Enter,Vertical,2023-01-02,2023-01-12
42-131-00246,FOSTER HEIRS 3,SHOR Operating LLC,Re-Enter,Vertical,2023-01-02,2023-01-06
42-131-39675,LHO&G. 1155. SEC 72-1 2,SHOR Operating LLC,New Drill,Vertical,2022-10-18,2022-10-21
42-131-39674,PARR A 1,BRIDWELL OIL CO.,New Drill,Vertical,2022-10-12,2022-10-19
42-131-39673,FOSTER HEIRS 1,SHOR Operating LLC,New Drill,Vertical,2022-10-03,2022-10-06
42-131-39660,DUVAL COUNTY RANCH 578 1,"KILLAM OIL CO., LTD.",Recompletion,Vertical,2022-07-29,2022-08-01
