api,well,operator,application_type,drill_type,submitted,approved
42-253-35419,SWENSON 3,"JQL ENERGY, LLC",New Drill,Vertical,2014-08-27,2014-09-18
42-253-35418,BARKOWSKY 44,"HARDWAY PROD & OPERATING, LLC",New Drill,Vertical,2014-08-27,2014-09-17
42-253-35422,MILLER 2,SPINDLETOP OIL & GAS COMPANY,New Drill,Vertical,2014-08-20,2014-09-12
42-253-35414,DAVIS 4,ROYAL TEXAN RESOURCES CO.,New Drill,Vertical,2014-08-19,2014-09-12
42-253-35415,CARLTON 3,ROYAL TEXAN RESOURCES CO.,New Drill,Vertical,2014-08-19,2014-09-12
42-253-35417,HALL 2,"5L PROPERTIES, INC.",New Drill,Vertical,2014-08-16,2014-08-28
42-253-35413,AKIN-WEST 1,"PATTON EXPLORATION, INC.",New Drill,Vertical,2014-08-11,2014-09-03
42-253-35411,HALL 1,"5L PROPERTIES, INC.",New Drill,Vertical,2014-07-31,2014-08-08
42-253-35412,DRASHER 3,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2014-07-30,2014-08-25
42-253-35410,TAYMAN 1,TAHOE EXPLORATION INC.,New Drill,Vertical,2014-07-27,2014-08-18
42-253-35386,PETIT 2,"D. W. R. OIL CO., INC.",New Drill,Vertical,2014-07-18,2014-08-13
42-253-35409,FLINT 1,"FLINT, BILLY INDIVIDUAL",New Drill,Vertical,2014-07-16,2014-08-20
42-253-35408,CONNER 'A' 2,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2014-07-14,2014-08-07
42-253-35407,WHITE 1,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2014-07-11,2014-08-07
42-253-35406,J FOUR ISRAEL 1,"RHB EXPLORATION & PRODUCTION,LLC",New Drill,Vertical,2014-07-08,2014-08-06
42-253-35405,ANDERSON 1,"5L PROPERTIES, INC.",New Drill,Vertical,2014-07-07,2014-08-06
42-253-35404,BOWYER 3,"5L PROPERTIES, INC.",New Drill,Vertical,2014-07-07,2014-07-24
42-253-34703,AMY SEARS UNIT 87,MERIT ENERGY COMPANY,Recompletion,Vertical,2014-06-16,2014-07-23
42-253-34668,AMY SEARS UNIT 75,MERIT ENERGY COMPANY,Recompletion,Vertical,2014-06-16,2014-07-18
42-253-03114,TERRELL 2,"POWELL PROPERTIES, INC.",Re-Enter,Vertical,2014-06-11,2014-07-23
42-253-81494,MEL'S PLACE 1,H&B ENERGY SERVICES LLC,Re-Enter,Vertical,2014-06-10,2014-07-21
42-253-35373,TARA SAWYER 6,LAWRENCE ENERGY COMPANY,New Drill,Vertical,2014-05-28,2014-07-07
42-253-35402,CARAWAY 'A' 3,TAHOE EXPLORATION INC.,New Drill,Vertical,2014-05-28,2014-06-30
42-253-35400,TURNBOW 1,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2014-05-23,2014-07-08
42-253-35322,BAUCUM 'D' 1,"GLAHN RESOURCES, INC.",New Drill,Vertical,2013-03-22,2013-04-16
42-253-35320,W.H. MARSH ETAL 1,"TSW OIL & GAS, LLC",New Drill,Vertical,2013-03-18,2013-03-25
42-253-35319,MANSUR 1,"POWELL PROPERTIES, INC.",New Drill,Vertical,2013-03-13,2013-03-26
42-253-31857,HODO 1,SOJOURNER DRILLING CORPORATION,Recompletion,Vertical,2013-03-12,2013-03-14
42-253-35317,PRATER 1,H&B ENERGY SERVICES LLC,New Drill,Vertical,2013-02-19,2013-02-28
42-253-35315,SWENSON 1,"JQL ENERGY, LLC",New Drill,Vertical,2013-02-11,2013-02-14
