api,well,operator,application_type,drill_type,submitted,approved
42-371-07702,YATES FIELD UNIT 48A04,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2025-01-13,2025-01-14
42-371-06060,YATES FIELD UNIT 51F16,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2025-01-13,2025-01-14
42-371-35034,YATES FIELD UNIT 53G10,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2025-01-08,2025-01-10
42-371-40497,YATES FIELD UNIT 36H67,KINDER MORGAN PRODUCTION CO LLC,New Drill,Vertical,2024-12-31,2024-12-31
42-371-40496,YATES FIELD UNIT 36H66,KINDER MORGAN PRODUCTION CO LLC,New Drill,Horizontal,2024-12-30,2024-12-30
42-371-03147,YATES FIELD UNIT 35D14,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-12-28,2024-12-30
42-371-36450,YATES FIELD UNIT 35B56,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-12-28,2024-12-30
42-371-35402,YATES FIELD UNIT 36H59,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-12-28,2024-12-30
42-371-40494,MAX Q 1H,MBX Operating LLC,New Drill,Horizontal,2024-12-13,2024-12-18
42-371-40495,COME AND TAKE IT 1H,MBX Operating LLC,New Drill,Horizontal,2024-12-13,2024-12-18
42-371-35917,YATES FIELD UNIT 214FB9,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-11-20,2024-11-26
42-371-36120,YATES FIELD UNIT 24B40,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-11-20,2024-11-21
42-371-02467,YATES FIELD UNIT 92G25,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-11-20,2024-11-21
42-371-32371,YATES FIELD UNIT 37D32,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-11-20,2024-11-21
42-371-32770,YATES FIELD UNIT 49M66,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-11-20,2024-11-21
42-371-40493,PECAN STATE UNIT 1602H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-26
42-371-40486,PECAN STATE UNIT 1006H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40487,PECAN STATE UNIT 1007H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40488,PECAN STATE UNIT 1008H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40489,PECAN STATE UNIT 1009H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40490,PECAN STATE UNIT 1010H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40491,PECAN STATE UNIT 1011H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-40492,PECAN STATE UNIT 1012H,"CONTINENTAL RESOURCES, INC.",New Drill,Horizontal,2024-11-18,2024-11-21
42-371-34827,YATES FIELD UNIT 57A42,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Vertical,2024-11-13,2024-11-15
42-371-40463,SWINBANK SWD 1,RATTLER MIDSTREAM OPERATING LLC,New Drill,Vertical,2024-10-31,2024-10-31
42-371-34720,YATES FIELD UNIT 24A32,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-23,2024-10-24
42-371-34672,YATES FIELD UNIT 214B79,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-22,2024-10-23
42-371-32663,YATES FIELD UNIT 37A34,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Vertical,2024-10-22,2024-10-23
42-371-32818,YATES FIELD UNIT 275Z28,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Vertical,2024-10-22,2024-10-23
42-371-32849,YATES FIELD UNIT 275B27,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-07,2024-10-07
42-371-34662,YATES FIELD UNIT 214H63,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-05,2024-10-07
42-371-33649,YATES FIELD UNIT 49B78,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-05,2024-10-07
42-371-33865,YATES FIELD UNIT 25D11,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-03,2024-10-04
42-371-35312,YATES FIELD UNIT 273B45,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Vertical,2024-10-03,2024-10-04
42-371-34177,YATES FIELD UNIT 92G26,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-03,2024-10-04
42-371-33487,YATES FIELD UNIT 51E37,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-10-03,2024-10-04
42-371-40428,SILVER 48-20-29 2B3 303H,XTO ENERGY INC.,New Drill,Horizontal,2024-09-30,
42-371-34141,YATES FIELD UNIT 49HA2,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-09-25,2024-09-26
42-371-34975,YATES FIELD UNIT 49JB6,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-09-25,2024-09-26
42-371-39488,PECAN STATE UNIT 3802FH,"CONTINENTAL RESOURCES, INC.",Field Transfer,Horizontal,2024-09-18,2024-09-23
42-371-32665,YATES FIELD UNIT 214D37,KINDER MORGAN PRODUCTION CO LLC,Recompletion,Horizontal,2024-09-16,2024-09-17
42-371-40483,FERNWOOD 6-4 E 5WA,DIAMONDBACK E&P LLC,New Drill,Horizontal,2024-09-13,2024-11-04
