api,well,operator,application_type,drill_type,submitted,approved
,BROOK B-3F 6H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-17,
,BROOK B-3G 7H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-17,
,BROOK B-3I 9H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-17,
,BROOK B-3H 8H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-17,
,BROOK B-3J 10H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-17,
,DRIVER WILDE 28-21G 7H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-15,
,DRIVER WILDE 28-21E 5H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-15,
42-461-41662,ALLISON 7-1280 42BU,"Vital Energy, Inc.",New Drill,Horizontal,2025-01-15,
,DRIVER WILDE 28-21C 3H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-15,
,DRIVER WILDE 28-21D 4H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-15,
,DRIVER WILDE 28-21F 6H,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2025-01-15,
42-461-43068,ARIA 4 07JM,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-14,2025-01-17
42-461-43070,ARIA 6 11LS,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-14,2025-01-17
42-461-43069,ARIA 5 09BU,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-14,2025-01-14
42-461-42963,RWT BUFFALO BAYOU 16-4 E 1502WB,CHEVRON U. S. A. INC.,New Drill,Horizontal,2025-01-14,
42-461-42962,RWT BUFFALO BAYOU 16-4 E 1501US,CHEVRON U. S. A. INC.,New Drill,Horizontal,2025-01-14,
42-461-42966,RWT BUFFALO BAYOU 16-4 E 1503LS,CHEVRON U. S. A. INC.,New Drill,Horizontal,2025-01-14,
42-461-43065,ARIA 1 01BL,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-13,2025-01-17
42-461-43067,ARIA 2 03LS,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-13,2025-01-17
42-461-43066,ARIA 3 05MS,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-13,2025-01-17
42-461-43064,ARIA 13 25BN,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-10,2025-01-14
42-461-43063,ARIA 12 23BN,SUMMIT PETROLEUM LLC,New Drill,Horizontal,2025-01-10,2025-01-13
42-461-42626,UNIVERSITY 23-26 A 3L,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42627,UNIVERSITY 23-26 A 4LB,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42628,UNIVERSITY 23-26 B 6B,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42629,UNIVERSITY 23-26 B 7L,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42630,UNIVERSITY 23-26 B 8LB,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42631,UNIVERSITY 23-26 D 11LB,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42621,UNIVERSITY 23-26 A 1B,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42622,UNIVERSITY 23-26 B 5A,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42623,UNIVERSITY 23-26 C 9A,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42624,UNIVERSITY 23-26 D 10B,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42625,UNIVERSITY 23-26 A 2A,"Civitas Permian Operating, LLC",New Drill,Horizontal,2025-01-07,2025-01-07
42-461-42489,DAVY JONES I 5051LS,TRP OPERATING LLC,New Drill,Horizontal,2024-12-30,2025-01-02
42-461-42491,DAVY JONES J 5021HL,TRP OPERATING LLC,New Drill,Horizontal,2024-12-30,2025-01-02
,CINDY 2413 H 404H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-30,
42-461-43061,CINDY 2413 G 304H,FireBird Energy II LLC,New Drill,Horizontal,2024-12-30,
42-461-43053,VICTOR 24 5026H,"FOURPOINT ENERGY, LLC",New Drill,Horizontal,2024-12-20,2024-12-31
42-461-43054,VICTOR 24 3017H,"FOURPOINT ENERGY, LLC",New Drill,Horizontal,2024-12-20,2024-12-31
42-461-43055,VICTOR 24 6017H,"FOURPOINT ENERGY, LLC",New Drill,Horizontal,2024-12-20,2024-12-31
42-461-43051,VICTOR 24 6004H,"FOURPOINT ENERGY, LLC",New Drill,Horizontal,2024-12-20,2024-12-30
42-461-43052,VICTOR 24 3004H,"FOURPOINT ENERGY, LLC",New Drill,Horizontal,2024-12-20,2024-12-30
42-461-43045,RWT BUFFALO BAYOU 16-4 F 1504US,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43046,RWT BUFFALO BAYOU 16-4 F 1505WB,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43047,RWT BUFFALO BAYOU 16-4 F 1506LS,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43048,RWT BUFFALO BAYOU 16-4 H 1507US,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43049,RWT BUFFALO BAYOU 16-4 H 1508WB,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43050,RWT BUFFALO BAYOU 16-4 H 1509LS,CHEVRON U. S. A. INC.,New Drill,Horizontal,2024-12-17,2025-01-14
42-461-43044,SUSAN CR KIRA H 4656DN,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43042,SUSAN CR KIRA G 4645LS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43043,SUSAN CR KIRA G 4673WB,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43041,SUSAN CR KIRA F 4654DN,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43039,SUSAN CR KIRA E 4672WB,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43038,SUSAN CR KIRA E 4643LS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43040,SUSAN CR KIRA F 4622MS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-10,
42-461-43038,SUSAN CR KIRA E 4643LS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43039,SUSAN CR KIRA E 4672WB,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43040,SUSAN CR KIRA F 4622MS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43041,SUSAN CR KIRA F 4654DN,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43042,SUSAN CR KIRA G 4645LS,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43043,SUSAN CR KIRA G 4673WB,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-43044,SUSAN CR KIRA H 4656DN,SM ENERGY COMPANY,New Drill,Horizontal,2024-12-05,2024-12-09
42-461-42655,NEFF EAST J 9-45 4410H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42656,NEFF EAST J 9-45 4210H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42657,NEFF EAST J 9-45 2610H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42658,NEFF EAST K 9-45 2411H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42659,NEFF EAST K 9-45 4311H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42660,NEFF EAST L 9-45 2812H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42661,NEFF EAST M 9-45 4413H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
42-461-42662,NEFF EAST M 9-45 4213H,"DE IV Operating, LLC",New Drill,Horizontal,2024-12-03,2025-01-03
