api,well,operator,application_type,drill_type,submitted,approved
42-391-33271,O'CONNOR 84,"T-C OIL COMPANY, LLC",Recompletion,Vertical,2025-01-08,2025-01-08
42-391-01461,"TOM O'CONNOR, THOMAS - A - UNIT 34",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-12-17,
42-391-00703,TOM OCONNOR (5800 SD) FLD. UNIT Q344,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-12-09,2024-12-12
42-391-00207,LAKE PASTURE /FT-569/ FIELD UNIT 1003,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-12-05,2024-12-09
42-391-33339,SBV 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2024-10-30,2024-10-31
42-391-01498,THOMAS O'CONNOR 'A' 5,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-29,2024-11-04
42-391-33338,ROCHE RANCH 1A,"Paloma Operating, LLC",New Drill,Vertical,2024-10-28,2024-10-29
42-391-31896,TOM OCONNOR (5800 SD) FLD. UNIT Q291,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-11,2024-10-29
42-391-04013,"WILLIAMS, MAUDE ETAL -A- D 49",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-11,2024-10-14
42-391-32648,"WILLIAMS, MAUDE ETAL -A- D203",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-10-01,2024-10-24
42-391-33182,TOM OCONNOR (5800 SD) FLD. UNIT Q445,HILCORP ENERGY COMPANY,Recompletion,Directional,2024-10-01,2024-10-04
42-391-33271,O'CONNOR 84,"T-C OIL COMPANY, LLC",Recompletion,Vertical,2024-09-09,2024-09-09
42-391-33326,MOCHA STRAT 1,CONOCOPHILLIPS TEXAS GULF COAST,New Drill,Vertical,2024-08-28,2024-08-28
42-391-33327,GRAPE MOTT STRAT 1,CONOCOPHILLIPS TEXAS GULF COAST,New Drill,Vertical,2024-08-28,2024-08-28
42-391-32649,J. M. O'BRIEN A 9,GRETA OPERATING COMPANY LLC,Recompletion,Vertical,2024-08-09,2024-09-11
42-391-33186,O'CONNOR -H- H 37,"T-C OIL COMPANY, LLC",Recompletion,Directional,2024-08-09,2024-08-20
42-391-32648,"WILLIAMS, MAUDE ETAL -A- D203",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-07-19,2024-07-29
42-391-31289,"LAMBERT, M.F. 144",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-07-19,2024-07-26
42-391-33337,"WILLIAMS, MAUDE ETAL -A- D241H",HILCORP ENERGY COMPANY,New Drill,Horizontal,2024-06-30,2024-07-08
42-391-33136,"HEARD CLAUDE E., ET AL 43",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-14,2024-06-18
42-391-00567,"HEARD, FANNIE V.W. MRS. 45",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-14,2024-06-18
42-391-00570,TOM OCONNOR (5800 SD) FLD. UNIT Q348,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-14,2024-06-18
42-391-31923,"LAMBERT E, M.F. A 10",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-12,2024-07-01
42-391-30315,"LAMBERT E, M.F. A 8",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-12,2024-06-18
42-391-00546,"HEARD CLAUDE E., ET AL 11",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-12,2024-06-18
42-391-33331,MEOC-MELLON-STATE UNIT 4,"T-C OIL COMPANY, LLC",New Drill,Directional,2024-06-06,
42-391-01153,"OCONNOR, THOMAS -C- 47",HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-06-05,2024-06-11
42-391-33186,O'CONNOR-H-CLAY PAST-STATE UNIT 37,"T-C OIL COMPANY, LLC",Recompletion,Directional,2024-05-30,2024-06-03
42-391-33336,O'CONNOR -D- D 49,"T-C OIL COMPANY, LLC",New Drill,Vertical,2024-05-28,2024-05-28
42-391-33335,ROCHE HEIRS 1,"Paloma Operating, LLC",New Drill,Vertical,2024-05-16,2024-05-21
42-391-33326,MOCHA STRAT 1,BURLINGTON RESOURCES O & G CO LP,New Drill,Vertical,2024-04-18,2024-04-22
42-391-33181,"HEARD, CLAUDE E. ET AL 44",HILCORP ENERGY COMPANY,Recompletion,Directional,2024-04-16,2024-05-24
42-391-01514,THOMAS O'CONNOR 'A' 24,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-04-16,2024-04-19
42-391-32974,BRAMAN -A- 2,"T-C OIL COMPANY, LLC",Recompletion,Vertical,2024-04-04,2024-04-08
42-391-01520,TOM O'CONNOR (5800 SD) FLD. UNIT Q045,HILCORP ENERGY COMPANY,Recompletion,Vertical,2024-04-03,2024-04-18
