api,well,operator,application_type,drill_type,submitted,approved
42-063-30351,DINSMORE 1,"ROSE CITY RESOURCES, LLC",New Drill,Vertical,2024-07-31,2024-07-31
42-063-30350,ROACH 1,"ROSE CITY RESOURCES, LLC",New Drill,Vertical,2024-03-22,2024-03-22
42-063-30271,"FLORENCE, J. B., EST. 5","BASA RESOURCES, INC.",Recompletion,Vertical,2022-11-17,2022-11-30
42-063-30349,NEWSOME UNIT 261,"FAIRWAY RESOURCES OPERATING, LLC",New Drill,Vertical,2014-05-01,2014-06-18
42-063-30348,HAGEN UNIT NO. 2 2,"BASA RESOURCES, INC.",New Drill,Vertical,2013-09-16,2013-09-23
42-063-30265,"TURNER, W. M. HEIRS 2D","BASA RESOURCES, INC.",Recompletion,Directional,2013-09-10,2013-09-19
42-063-30279,NEWSOME UNIT 1,"FAIRWAY RESOURCES OPERATING, LLC",Re-Enter,Vertical,2013-06-27,2013-07-02
42-063-00193,"GARRETT, W.R. 1A","BASA RESOURCES, INC.",Recompletion,Vertical,2013-02-22,2013-02-26
42-063-30347,"RIDDLE, MARY BELLE, OIL UNIT 5","BASA RESOURCES, INC.",New Drill,Vertical,2012-10-16,2013-01-11
42-063-00110,"BRISON, J. H. 1","BASA RESOURCES, INC.",Recompletion,Vertical,2012-03-29,2012-04-16
42-063-30345,NEWSOME UNIT 201,"FAIRWAY RESOURCES OPERATING, LLC",New Drill,Vertical,2011-11-09,2011-11-19
42-063-30346,NEWSOME UNIT 322,"FAIRWAY RESOURCES OPERATING, LLC",New Drill,Vertical,2011-11-09,2011-11-19
42-063-30345,NEWSOME UNIT 201,"FAIRWAY RESOURCES OPERATING, LLC",New Drill,Vertical,2011-08-04,2011-08-08
42-063-30346,NEWSOME UNIT 322,"FAIRWAY RESOURCES OPERATING, LLC",New Drill,Vertical,2011-08-04,2011-08-08
42-063-30270,NEWSOME UNIT 161,"FAIRWAY RESOURCES OPERATING, LLC",Re-Enter,Vertical,2010-09-27,2010-10-01
42-063-30344,PITTSBURG GAS INJECTION 1,ENBRIDGE PIPELINES (NE TEXAS) LP,New Drill,Vertical,2009-03-10,2009-03-19
42-063-00146,A. J. MCMILLAN UNIT 1,"BASA RESOURCES, INC.",Re-Enter,Vertical,2008-09-10,2008-09-26
42-063-00212,PITTSBURG UNIT 6H,"BASA RESOURCES, INC.",Recompletion,Horizontal,2008-06-25,2008-07-21
42-063-00053,"STEWART, CURTIS 1","BASA RESOURCES, INC.",Recompletion,Vertical,2007-08-16,2007-08-20
42-063-30344,PITTSBURG GAS INJECTION 1,ENBRIDGE PIPELINES (NE TEXAS) LP,New Drill,Vertical,2007-03-02,2007-03-09
42-063-30008,"PARKER, H. S. 1","PRIME NATURAL RESOURCES, INC.",Re-Enter,Vertical,2002-09-30,2002-10-03
42-063-00076,"SHRUM, M. L. 1",MERIT ENERGY COMPANY,Recompletion,Vertical,2002-09-05,2002-09-05
42-063-30342,"FERNDALE CLUB ""E"" 1H",MERIT ENERGY COMPANY,New Drill,Horizontal,2001-06-20,2001-06-20
42-063-30341,"CHAMPION, JAMES M., ET AL 7H",MERIT ENERGY COMPANY,New Drill,Horizontal,2001-06-12,2001-06-12
42-063-30340,"MERIT-VENTERS ""A"" 3",MERIT ENERGY COMPANY,New Drill,Vertical,2001-04-12,2001-04-12
42-063-30339,"JOHNSON, R. L. 2",MERIT ENERGY COMPANY,New Drill,Vertical,2001-04-12,2001-04-12
42-063-30338,"WILSON, WESLEY ETAL 6",MERIT ENERGY COMPANY,New Drill,Vertical,2001-03-29,2001-03-29
42-063-30336,"WILSON, J. WESLEY HEIRS 4",MERIT ENERGY COMPANY,New Drill,Vertical,2001-03-23,2001-03-23
42-063-30337,"WILSON, WESLEY ETAL 5",MERIT ENERGY COMPANY,New Drill,Vertical,2001-03-23,2001-03-23
42-063-30334,"MERIT-VENTERS ""A"" 2",MERIT ENERGY COMPANY,New Drill,Vertical,2001-03-22,2001-03-22
42-063-30335,"STRICKLAND, LOUIE 1",MERIT ENERGY COMPANY,New Drill,Vertical,2001-03-22,2001-03-22
42-063-30333,"WILSON, J. WESLEY HEIRS 3",MERIT ENERGY COMPANY,New Drill,Vertical,2000-10-02,2000-10-02
42-063-30332,"CHAMPION, JAMES M., ET AL 6H",MERIT ENERGY COMPANY,New Drill,Horizontal,2000-09-01,2000-09-01
42-063-30331,"RAMSDALE, SAM 6",MERIT ENERGY COMPANY,New Drill,Vertical,2000-08-18,2000-08-18
42-063-30330,"FLORENCE, J. B. EST. 7H",MERIT ENERGY COMPANY,New Drill,Horizontal,2000-08-18,2000-08-18
42-063-00076,"SHRUM, M. L. 1",MERIT ENERGY COMPANY,Recompletion,Vertical,2000-07-20,2000-07-20
42-063-00090,BECK-CADMAN 1,MERIT ENERGY COMPANY,Re-Enter,Vertical,2000-07-13,2000-07-13
42-063-30330,"FLORENCE, J. B. EST. 7H",MERIT ENERGY COMPANY,New Drill,Horizontal,2000-03-30,2000-03-30
42-063-30328,PITTSBURG UNIT 18R,MERIT ENERGY COMPANY,New Drill,Vertical,2000-02-04,2000-02-04
42-063-30329,PITTSBURG UNIT 98,MERIT ENERGY COMPANY,New Drill,Vertical,2000-02-04,2000-02-04
42-063-30327,"CHAMPION, JAMES ET AL 5",MERIT ENERGY COMPANY,New Drill,Horizontal,1999-08-17,1999-08-17
42-063-30324,"RAMSDALE, SAM 5",MERIT ENERGY COMPANY,New Drill,Vertical,1999-08-17,1999-08-17
42-063-30326,STEWART-REYNOLDS 1,MERIT ENERGY COMPANY,New Drill,Vertical,1999-08-05,1999-08-05
