api,well,operator,application_type,drill_type,submitted,approved
42-081-32146,AUSTIN 1,"REATTA ENERGY, INC.",New Drill,Vertical,2024-10-24,2024-10-29
42-081-31361,SALLIE ODOM UNIT 98,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2024-05-13,2024-06-27
42-081-00448,SALLIE ODOM 'F' 50,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2024-05-13,2024-06-11
42-081-31388,SALLIE ODOM 'F' 99WD,L.C.S. PRODUCTION COMPANY,Re-Enter,Directional,2024-04-29,2024-05-09
42-081-31630,SALLIE ODOM 'F' 101,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2024-04-24,2024-04-26
42-081-00448,SALLIE ODOM 'F' 50,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2024-04-19,2024-04-23
42-081-31361,SALLIE ODOM 'F' 98,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2024-04-15,2024-04-19
42-081-32145,L.B. MENIELLE 36,CITATION OIL & GAS CORP.,New Drill,Vertical,2024-03-25,2024-03-26
42-081-32143,L.B. MENIELLE 34,CITATION OIL & GAS CORP.,New Drill,Vertical,2024-03-25,2024-03-25
42-081-32144,L.B. MENIELLE 35,CITATION OIL & GAS CORP.,New Drill,Vertical,2024-03-25,2024-03-25
42-081-32141,TDR TRINITY 1H,"SIXESS ENERGY, LLC",New Drill,Horizontal,2023-12-27,2024-01-12
42-081-32142,L.B. MENIELLE 38,CITATION OIL & GAS CORP.,New Drill,Vertical,2023-12-18,2024-01-02
42-081-31439,"WARE, J.G. 2","GOODROCK NATURAL RESOURCES, LLC",Recompletion,Vertical,2023-09-11,2023-09-13
42-081-32140,MILLICAN 230 1,"GUNGOLL, CARL E. EXPLORATION LLC",New Drill,Vertical,2023-08-07,2023-08-14
42-081-32041,J.L. BRUNSON 2,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-07-31,2023-09-01
42-081-00276,BRONTE PALO PINTO UNIT 25,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-07-12,2023-07-18
42-081-00276,BRONTE PALO PINTO UNIT 25,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-04-24,2023-04-27
42-081-31255,MILLICAN REEF UNIT 3 S,"GUNGOLL, CARL E. EXPLORATION LLC",Recompletion,Vertical,2023-03-23,2023-03-24
42-081-31599,HENDRY DAVENPORT UNIT 1,"GOODROCK NATURAL RESOURCES, LLC",Recompletion,Directional,2023-02-27,2023-03-02
42-081-31737,R. H. HARRIS ESTATE 47,CITATION OIL & GAS CORP.,Recompletion,Vertical,2023-02-21,2023-03-01
42-081-31727,L.B. MENIELLE 33,CITATION OIL & GAS CORP.,Recompletion,Vertical,2023-02-16,2023-02-24
42-081-00298,BRUNSON 40,"BOAZ ENERGY II OPERATING, LLC",Re-Enter,Vertical,2023-02-10,2023-02-21
42-081-31681,HENDRY POINT UNIT 'A' 3A,"GOODROCK NATURAL RESOURCES, LLC",Recompletion,Directional,2023-02-09,2023-02-23
42-081-31565,HENDRY POINT UNIT 1ST,"GOODROCK NATURAL RESOURCES, LLC",Recompletion,Directional,2022-11-03,2022-11-22
42-081-31464,MARIENA 3,SHILOH OIL COMPANY LLC,Re-Enter,Vertical,2022-06-08,2022-06-15
42-081-32139,SUN12-1403 PAINT CREEK RD 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2022-05-04,2022-05-11
42-081-00277,NANNIE 21,"BOAZ ENERGY II OPERATING, LLC",Re-Enter,Vertical,2022-02-18,2022-02-25
42-081-00362,BRONTE CAPPS UNIT 2204,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2022-01-19,2022-01-25
42-081-00229,E.C. RAWLINGS 11,"BOAZ ENERGY II OPERATING, LLC",Re-Enter,Vertical,2022-01-18,2022-01-25
42-081-31953,BRUNSON 'C' 316,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2022-01-07,2022-01-14
42-081-31711,OM KEENEY 305,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2022-01-05,2022-01-13
42-081-32133,HIGGINS RANCH CBR 1,"CLEAR BROOKE RANCHES, LLC",Recompletion,Vertical,2021-11-05,2021-11-12
42-081-00277,NANNIE 21,"BOAZ ENERGY II OPERATING, LLC",Re-Enter,Vertical,2021-09-28,2021-10-21
42-081-00276,ASH 25,"BOAZ ENERGY II OPERATING, LLC",Re-Enter,Vertical,2021-09-28,2021-10-01
42-081-31846,COI -E- 4701WD,L.C.S. PRODUCTION COMPANY,Recompletion,Vertical,2021-07-12,2021-07-14
42-081-31388,COI -E- 99WD,L.C.S. PRODUCTION COMPANY,Re-Enter,Directional,2021-06-30,2021-07-02
42-081-31996,MARCH RANCH 1,"TIKI OIL & GAS, LLC",Recompletion,Vertical,2021-03-25,2021-04-07
42-081-00447,COI -E- 1039R,L.C.S. PRODUCTION COMPANY,Re-Enter,Vertical,2021-03-01,2021-03-04
42-081-00450,COI -E- 1059,L.C.S. PRODUCTION COMPANY,Recompletion,Vertical,2021-02-24,2021-03-02
42-081-32138,TENNYSON STATION 1,M2E3 LLC,New Drill,Vertical,2021-01-04,2021-01-11
42-081-30748,PRICE '309' 2,"KATSCO ENERGY, INC.",Field Transfer,Vertical,2020-12-21,2020-12-21
42-081-30749,PRICE '309' 3,"KATSCO ENERGY, INC.",Field Transfer,Vertical,2020-12-21,2020-12-21
42-081-32108,PRICE '309' 7,"KATSCO ENERGY, INC.",Field Transfer,Vertical,2020-12-18,2020-12-21
42-081-32008,PRICE '309' 6,"KATSCO ENERGY, INC.",Field Transfer,Vertical,2020-12-18,2020-12-21
42-081-31850,COI -G- 8038,L.C.S. PRODUCTION COMPANY,Recompletion,Vertical,2020-10-19,2020-10-26
42-081-32137,SURGE HIGGINS RANCH 2,"CLEAR BROOKE RANCHES, LLC",New Drill,Vertical,2020-10-19,2020-10-22
42-081-31692,"MENIELLE, L.B. 29","SHERIDAN PRODUCTION COMPANY, LLC",Reclass,Vertical,2019-11-04,2019-11-12
42-081-30776,CENTRAL NATIONAL BANK -A- 10,"SHERIDAN PRODUCTION COMPANY, LLC",Reclass,Vertical,2019-10-23,2019-10-29
42-081-31663,"MENIELLE, L. B. 25","SHERIDAN PRODUCTION COMPANY, LLC",Reclass,Vertical,2019-07-08,2019-07-08
42-081-31350,ESTHER DAVIS 2D,"TCS PETROLEUM CO., LLC",Re-Enter,Vertical,2018-08-07,2018-08-08
42-081-32078,R. E. HICKMAN 513,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2017-12-21,2018-05-17
42-081-32086,R.E HICKMAN 516,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2017-11-13,2018-02-06
42-081-32136,J.L. KEENY 2,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2017-09-27,2017-09-29
42-081-32134,BOWEN 3551,"GUNGOLL, CARL E. EXPLORATION LLC",New Drill,Vertical,2017-08-25,2017-08-30
42-081-31327,DAVIS 1,"TCS PETROLEUM CO., LLC",Re-Enter,Vertical,2017-08-11,2017-08-18
42-081-32133,HIGGINS RANCH CBR 1,"CLEAR BROOKE RANCHES, LLC",New Drill,Vertical,2016-10-03,2016-10-11
42-081-32117,R.F. BUTNER 12,"IVORY ENERGY, LLC",Recompletion,Vertical,2016-07-27,2016-07-28
42-081-31663,"MENIELLE, L. B. 25","SHERIDAN PRODUCTION COMPANY, LLC",Reclass,Vertical,2015-11-23,2015-12-02
42-081-31692,"MENIELLE, L. B. 29","SHERIDAN PRODUCTION COMPANY, LLC",Reclass,Vertical,2015-11-23,2015-12-02
42-081-32124,J.D. THORN 4,"CLEAR FORK, INCORPORATED",Recompletion,Vertical,2015-07-01,2015-07-09
42-081-32132,WISHBONE-RICHARDS 3023,WISHBONE TEXAS OPERATING CO LLC,New Drill,Vertical,2015-06-05,2015-06-09
42-081-32041,J.L. BRUNSON 2,MEMORIAL PRODUCTION OPER. LLC,Recompletion,Vertical,2015-04-10,2015-05-28
42-081-32041,J.L. BRUNSON 2,MEMORIAL PRODUCTION OPER. LLC,New Drill,Vertical,2015-04-10,2015-05-27
42-081-32131,WISHBONE-RICHARDS 3022,WISHBONE TEXAS OPERATING CO LLC,New Drill,Vertical,2015-03-25,2015-03-26
42-081-32101,BRONTE CAMBRIAN UNIT 529,MEMORIAL PRODUCTION OPER. LLC,New Drill,Vertical,2015-03-02,2015-03-06
42-081-32130,SE-177 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2015-02-03,2015-02-11
42-081-32129,FORT CHADBOURNE ODOM LIME UNIT 4901H,WISHBONE TEXAS OPERATING CO LLC,New Drill,Horizontal,2014-12-16,2015-01-06
42-081-32128,PENTECOST 6,"LP OPERATING, LLC",New Drill,Vertical,2014-12-15,2014-12-17
42-081-32128,PENTECOST 6,"LP OPERATING, LLC",New Drill,Vertical,2014-12-09,2014-12-12
42-081-32098,"BRUNSON, J. L., -C- 537",MEMORIAL PRODUCTION OPER. LLC,New Drill,Vertical,2014-11-20,2014-11-24
42-081-32041,J.L. BRUNSON 2,MEMORIAL PRODUCTION OPER. LLC,Recompletion,Vertical,2014-11-13,2014-11-18
42-081-32013,BRONTE CAPPS UNIT 400,MEMORIAL PRODUCTION OPER. LLC,Recompletion,Vertical,2014-10-30,2014-10-31
42-081-31342,MARY COLVIN 2RE,"TCS PETROLEUM CO., LLC",Re-Enter,Vertical,2014-10-28,2014-10-30
42-081-32127,HOWARD 1,"STAR PRODUCTION, INC.",New Drill,Vertical,2014-09-24,2014-10-07
42-081-32126,MCCLANAHAN 1,"BROWN, H.L. OPERATING, L.L.C.",New Drill,Vertical,2014-09-16,2014-10-02
42-081-32124,J. DOUGLAS THORN 4270,"CLEAR FORK, INCORPORATED",New Drill,Vertical,2014-09-08,2014-09-25
42-081-32123,JOHNSON 1,MAGNET OIL LP,New Drill,Vertical,2014-08-12,2014-09-03
42-081-32121,GOLDBERG 1,BYRD OPERATING COMPANY,New Drill,Vertical,2014-07-31,2014-08-27
42-081-32051,KATHI JOHNSON C 1H,"DEVON ENERGY PRODUCTION CO, L.P.",New Drill,Horizontal,2014-07-30,2014-08-21
