api,well,operator,application_type,drill_type,submitted,approved
42-201-31750,"RORICK, DAVID JR. 'B' 3",MSE OPERATING CORP.,New Drill,Vertical,2024-11-15,
42-201-33000,ASHBEL SMITH 60,"TREK RESOURCES, INC.",New Drill,Vertical,2024-09-05,2024-09-09
42-201-30797,R J S UNIT 7,WRD Operating LLC,Recompletion,Vertical,2024-07-03,2024-07-10
42-201-33008,R.H.L. 'X' 2,ALL AMERICAN OPS LLC,New Drill,Vertical,2024-05-06,2024-05-08
42-201-33007,R.H.L. 'X' 1,ALL AMERICAN OPS LLC,New Drill,Vertical,2024-05-01,2024-05-08
42-201-33009,MONUMENT 1,"BALLARD EXPLORATION COMPANY,INC.",New Drill,Directional,2024-04-22,2024-05-24
42-201-33008,R.H.L. 'X' 2,ALL AMERICAN OPS LLC,New Drill,Vertical,2024-04-19,2024-04-26
42-201-33007,R.H.L. 'X' 1,ALL AMERICAN OPS LLC,New Drill,Vertical,2024-03-25,2024-04-02
42-201-33006,SUSAN B. MICHALSKY ET AL 1,"CASTEX ENERGY, INC.",New Drill,Directional,2023-10-20,2024-01-29
42-201-33005,STATE LEASE 118426 JP 1,"Baywater Operating, LLC",New Drill,Directional,2023-10-19,2023-10-24
42-201-32999,DUNKS 1,"VANTAGE OPERATING, LLC",New Drill,Directional,2023-09-21,2023-09-28
42-201-00403,"QUILTER, H., -B- 4","GALLOWAY LONE STAR, L.L.C.",Re-Enter,Vertical,2023-06-12,2023-08-16
42-201-32997,WEBSTER FIELD UNIT 6015H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2023-05-12,2023-05-19
42-201-01280,JC STRIBLING 3,RISE PETROLEUM INVESTMENTS LLC,Re-Enter,Vertical,2023-05-02,2023-05-11
42-201-32580,CHANNELVIEW TOWNSITE ''F'' 6,"BALLARD EXPLORATION COMPANY,INC.",Recompletion,Directional,2023-04-11,2023-05-19
42-201-32995,WEBSTER FIELD UNIT 6012H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2023-03-23,2023-03-24
42-201-01278,JC STRIBLING 1,RISE PETROLEUM INVESTMENTS LLC,Re-Enter,Vertical,2023-03-14,2023-03-16
42-201-33003,BREEN ROAD TEST WELL 2,"NABORS DRILLING TECH USA, INC.",New Drill,Vertical,2023-03-08,2023-03-08
42-201-33002,MILKY WAY 1,GORDY OIL COMPANY,New Drill,Directional,2022-12-22,2023-03-16
42-201-01279,JC STRIBLING 2,RISE PETROLEUM INVESTMENTS LLC,Re-Enter,Vertical,2022-12-12,2023-03-06
42-201-32999,DUNKS 1,"VANTAGE OPERATING, LLC",New Drill,Directional,2022-11-07,2022-11-15
42-201-31847,"ADAMS, GEO. B. 6",TORTUGA OPERATING COMPANY,Recompletion,Vertical,2022-10-12,2022-10-21
42-201-33001,DYERSDALE 1H,"BALLARD EXPLORATION COMPANY,INC.",New Drill,Horizontal,2022-10-04,2022-10-14
42-201-32918,GEACCONE HEIRS 1,"BALLARD EXPLORATION COMPANY,INC.",Recompletion,Vertical,2022-08-15,2022-09-14
42-201-32999,DUNKS 1,"VANTAGE OPERATING, LLC",New Drill,Directional,2022-08-01,2022-08-03
42-201-32853,STATE LEASE 108878 103ST,"BALLARD EXPLORATION COMPANY,INC.",Recompletion,Directional,2022-07-26,2022-08-12
42-201-33000,ASHBEL SMITH 60,"TREK RESOURCES, INC.",New Drill,Vertical,2022-07-20,2022-09-02
42-201-32995,WEBSTER FIELD UNIT 6012H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2022-07-18,2022-07-26
42-201-32996,WEBSTER FIELD UNIT 6014H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2022-07-18,2022-07-26
42-201-32997,WEBSTER FIELD UNIT 6015H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2022-07-18,2022-07-26
42-201-32994,WEBSTER FIELD UNIT 6013H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2022-07-18,2022-07-26
42-201-32998,WEBSTER FIELD UNIT 6016H,"DENBURY ONSHORE, LLC",New Drill,Horizontal,2022-07-18,2022-07-25
42-201-32456,DWYER 1,"PETROTX OPERATING, LLC",Recompletion,Vertical,2021-09-30,2021-11-02
42-201-32992,WEBSTER FIELD UNIT 5036H,"PELES, LLC",New Drill,Horizontal,2021-08-03,2021-08-05
42-201-32601,WEBSTER FIELD UNIT 1011,"DENBURY ONSHORE, LLC",Recompletion,Vertical,2021-06-10,2021-06-16
42-201-32990,WEBSTER FIELD UNIT 6010H,"PELES, LLC",New Drill,Horizontal,2021-06-03,2021-06-09
42-201-32991,WEBSTER FIELD UNIT 6011H,"PELES, LLC",New Drill,Horizontal,2021-06-03,2021-06-09
42-201-32989,WEST CHANNELVIEW 2D,"BALLARD EXPLORATION COMPANY,INC.",New Drill,Vertical,2021-05-14,2021-05-20
42-201-32988,WEBSTER FIELD UNIT 5035H,"PELES, LLC",New Drill,Horizontal,2021-04-20,2021-04-27
42-201-32601,WEBSTER FIELD UNIT 1011,"DENBURY ONSHORE, LLC",Recompletion,Vertical,2021-03-17,2021-04-06
42-201-32987,WEBSTER FIELD UNIT 5034H,"PELES, LLC",New Drill,Horizontal,2021-01-13,2021-01-15
42-201-32986,WEBSTER FIELD UNIT 5032H,"PELES, LLC",New Drill,Horizontal,2021-01-06,2021-01-12
42-201-32963,WARREN RANCH 4R,"TEXAS OIL RESOURCES OPER, LLC",Recompletion,Vertical,2020-10-22,2020-10-23
