api,well,operator,application_type,drill_type,submitted,approved
42-241-30924,BARRACUDA 1,"ATOKA OPERATING, INC.",New Drill,Directional,2025-01-03,2025-01-03
,OLD HICKORY UNIT 1H,"IRON RIDGE OPERATING, LLC",New Drill,Horizontal,2024-10-03,
42-241-30928,CYPRESS CREEK BP 2,"FORZA OPERATING, LLC",New Drill,Directional,2024-09-10,2024-09-11
42-241-30927,BPX 1,"CAMERON EXPLORATION, INC.",New Drill,Vertical,2024-07-18,2024-07-19
42-241-30926,ADAMS 7,"WHITEHEAD RESOURCES, LTD.",New Drill,Vertical,2024-06-27,2024-07-02
42-241-30921,HARTBURG 1,WAGNER OIL COMPANY,Recompletion,Directional,2024-06-05,2024-06-07
42-241-30868,FISTFUL OF BLACKSTONE 1H,ZARVONA ENERGY LLC,Recompletion,Horizontal,2024-05-31,2024-06-25
42-241-30925,FORESTAR MINERALS L.P. 3,"FORZA OPERATING, LLC",New Drill,Vertical,2024-03-12,2024-03-14
42-241-30903,YANG 1,"WHITEHEAD RESOURCES, LTD.",Recompletion,Directional,2024-02-29,2024-03-07
42-241-30720,JOHNSON 5,DAVIS SOUTHERN OPERATING CO LLC,Recompletion,Directional,2024-02-27,2024-03-07
42-241-30924,BARRACUDA 1,"ATOKA OPERATING, INC.",New Drill,Directional,2024-01-08,2024-01-09
42-241-30868,FISTFUL OF BLACKSTONE 1H,ZARVONA ENERGY LLC,Recompletion,Horizontal,2023-12-05,2023-12-11
42-241-30923,MONARCH 1,PALEO OIL COMPANY LLC,New Drill,Vertical,2023-10-25,2023-11-02
42-241-30923,MONARCH 1,PALEO OIL COMPANY LLC,New Drill,Vertical,2023-08-16,2023-08-31
42-241-30922,ABSOLUTE POWER UNIT 1,"BBX OPERATING, L.L.C.",New Drill,Directional,2023-07-13,2023-08-21
42-241-30868,FISTFUL OF BLACKSTONE 1H,ZARVONA ENERGY LLC,Recompletion,Horizontal,2023-06-15,2023-09-01
42-241-30921,HARTBURG 1,WAGNER OIL COMPANY,New Drill,Directional,2023-04-17,2023-04-18
42-241-30921,HARTBURG 1,WAGNER OIL COMPANY,New Drill,Directional,2023-03-17,2023-03-30
42-241-30921,HARTBURG 1,WAGNER OIL COMPANY,New Drill,Directional,2022-12-09,2022-12-20
42-241-00065,M.B. HUGHES 1,"WHITEHEAD RESOURCES, LTD.",Recompletion,Vertical,2022-11-29,2022-12-05
42-241-30920,ORISKANY A-152 1,IRONROC ENERGY,New Drill,Directional,2022-11-18,2022-11-18
42-241-30919,HUGHES 6,"WHITEHEAD RESOURCES, LTD.",New Drill,Vertical,2022-10-20,2022-10-24
42-241-30920,ORISKANY A-152 1,IRONROC ENERGY,New Drill,Directional,2022-10-14,2022-10-21
42-241-30919,HUGHES 6,"WHITEHEAD RESOURCES, LTD.",New Drill,Vertical,2022-07-14,2022-07-19
