api,well,operator,application_type,drill_type,submitted,approved
42-025-34066,"EDLER, J.B. 44",WELDERXP LTD.,New Drill,Vertical,2025-01-10,2025-01-14
42-025-34067,"EDLER, J.B. 45",WELDERXP LTD.,New Drill,Vertical,2025-01-10,2025-01-14
42-025-34068,"EDLER, J.B. 46",WELDERXP LTD.,New Drill,Vertical,2025-01-10,2025-01-14
42-025-34069,"EDLER, J.B. 47",WELDERXP LTD.,New Drill,Vertical,2025-01-10,2025-01-14
42-025-34070,"EDLER, J.B. 48",WELDERXP LTD.,New Drill,Vertical,2025-01-10,2025-01-14
42-025-34065,CICADA 2H,"ROSEWOOD RESOURCES, INC.",New Drill,Horizontal,2025-01-10,2025-01-13
42-025-34062,CICADA 1H,"ROSEWOOD RESOURCES, INC.",New Drill,Horizontal,2025-01-10,2025-01-10
42-025-34063,LOCUST 1H,"ROSEWOOD RESOURCES, INC.",New Drill,Horizontal,2025-01-10,2025-01-10
,DIANA BRALY 1,"HEADWATERS ENERGY PARTNERS, LLC",New Drill,Vertical,2025-01-08,
42-025-34061,H. E. YOWARD 11,"SRS PROPERTIES, LLC",New Drill,Vertical,2024-12-12,2024-12-13
42-025-34060,BOB WHITE 1H,"DAHCO OPERATING, LLC",New Drill,Horizontal,2024-11-08,2024-11-12
42-025-34059,CRUICKSHANKS 1,"DAHCO OPERATING, LLC",New Drill,Vertical,2024-10-11,2024-10-16
42-025-34060,BOB WHITE 1,"DAHCO OPERATING, LLC",New Drill,Vertical,2024-10-11,2024-10-14
42-025-34058,MCWHORTER HEIRS 1,"Paloma Operating, LLC",New Drill,Vertical,2024-10-11,2024-10-11
42-025-34057,WD DUGAT 1,"HEADWATERS ENERGY PARTNERS, LLC",New Drill,Vertical,2024-10-07,2024-10-16
42-025-34035,BRINKOETER 1,"Paloma Operating, LLC",Recompletion,Vertical,2024-10-03,2024-10-07
42-025-34056,EVANS BROS 3,WELDERXP LTD.,New Drill,Vertical,2024-07-02,2024-07-10
42-025-34054,EVANS BROS 1,WELDERXP LTD.,New Drill,Vertical,2024-07-02,2024-07-09
42-025-34055,EVANS BROS 2,WELDERXP LTD.,New Drill,Vertical,2024-07-02,2024-07-09
42-025-34053,BREVARD 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2024-06-05,2024-06-11
42-025-31944,RTC 4,PALEO OIL COMPANY LLC,Re-Enter,Vertical,2024-05-29,2024-05-31
42-025-34052,"DAVIS, NONA BERRY 74",WELDERXP LTD.,New Drill,Vertical,2024-03-25,2024-03-25
42-025-34047,WINDHAM A 2H,"WARWICK-ARTEMIS, LLC",New Drill,Horizontal,2024-02-22,2024-02-27
42-025-34048,WINDHAM A 3H,"WARWICK-ARTEMIS, LLC",New Drill,Horizontal,2024-02-22,2024-02-27
42-025-34049,WINDHAM A 4H,"WARWICK-ARTEMIS, LLC",New Drill,Horizontal,2024-02-22,2024-02-27
42-025-34050,WINDHAM A 5H,"WARWICK-ARTEMIS, LLC",New Drill,Horizontal,2024-02-22,2024-02-27
