api,well,operator,application_type,drill_type,submitted,approved
42-015-00338,WATERFLOOD UNIT #2 217,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2025-01-02,2025-01-02
42-015-30952,BELLVILLE SCHOOL LAND 24,ENHANCED ENERGY PARTNERS CORP,Recompletion,Directional,2024-09-09,2024-09-13
42-015-00578,SCHILLER 1,"STRAND ENERGY, L.C.",Re-Enter,Vertical,2024-08-30,2024-08-30
42-015-30153,WATERFLOOD UNIT #2 330,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2024-07-22,2024-08-13
42-015-31078,PASSCHENDAELE 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2024-06-07,2024-06-13
42-015-31075,SAINT-MIHIEL 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2024-05-31,2024-06-07
42-015-31076,TANNENBERG 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2024-04-03,2024-04-08
42-015-31077,CANTIGNY 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2024-01-08,2024-01-12
42-015-31080,"MUELLER, A 15",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2023-09-12,2023-09-14
42-015-31042,WATERFLOOD UNIT #2 237,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2023-07-30,2023-08-07
42-015-30245,"MIKESKA, JERRY 1","MAGNUM PRODUCING, LP",Recompletion,Vertical,2023-02-22,2023-04-03
42-015-31082,MONS UNIT 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-12-13,2022-12-27
42-015-31068,ENDURANCE 1H,IRONROC ENERGY,New Drill,Horizontal,2022-12-11,2022-12-19
42-015-30204,WATERFLOOD UNIT #1 106,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2022-11-18,2022-12-01
42-015-31068,ENDURANCE 1H,"CARR RESOURCES, INC.",New Drill,Horizontal,2022-11-17,2022-11-28
42-015-31081,VIMY RIDGE UNIT 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-11-15,2022-11-22
42-015-31082,MONS UNIT 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-11-15,2022-11-22
42-015-00136,WATERFLOOD UNIT #2 705,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2022-09-12,2022-09-20
42-015-31080,"MUELLER, A. 15",ENHANCED ENERGY PARTNERS CORP,New Drill,Vertical,2022-09-01,2022-09-06
42-015-31021,"WALTON, J.C. 'A' 20",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2022-08-31,2022-09-02
42-015-31079,"WALTON, J. C. 'A' 21",ENHANCED ENERGY PARTNERS CORP,New Drill,Vertical,2022-08-26,2022-09-02
42-015-31052,"PAINE, ROBERT G. 57",ENHANCED ENERGY PARTNERS CORP,Recompletion,Directional,2022-06-13,2022-06-21
42-015-31040,WATERFLOOD UNIT #1 103,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2022-06-13,2022-06-17
42-015-31078,PASSCHENDAELE 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-06-01,2022-06-03
42-015-31075,SAINT-MIHIEL 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-06-01,2022-06-02
42-015-31077,CANTIGNY 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-05-26,2022-06-02
42-015-31076,TANNENBERG 2H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-05-25,2022-06-02
42-015-31052,"PAINE, ROBERT G 57",ENHANCED ENERGY PARTNERS CORP,Recompletion,Directional,2022-04-05,2022-04-19
42-015-31072,URBAN-BRACEY OU #1 1,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2022-02-22,2022-02-28
42-015-31073,TANNENBERG 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2022-01-03,2022-01-05
42-015-31074,GALLIPOLI 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2021-12-27,2022-01-03
42-015-31073,TANNENBERG 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2021-10-28,2021-11-03
42-015-31074,GALLIPOLI 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2021-10-28,2021-11-03
42-015-31052,"PAINE, ROBERT G. 57",ENHANCED ENERGY PARTNERS CORP,Recompletion,Directional,2021-10-15,2021-10-22
42-015-31073,TANNENBERG 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2021-10-07,2021-10-13
42-015-31074,GALLIPOLI 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2021-10-07,2021-10-13
42-015-31062,"PAINE, ROBERT G. 60",ENHANCED ENERGY PARTNERS CORP,Re-Enter,Vertical,2021-09-08,2021-09-10
42-015-31061,"PAINE, ROBERT G. 58",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2021-09-07,2021-09-10
42-015-31022,"WALTON, J.C. 'A' 19",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2021-08-30,2021-09-03
42-015-31072,URBAN-BRACEY OU #1 1,ENHANCED ENERGY PARTNERS CORP,New Drill,Directional,2021-08-24,2021-09-02
42-015-31071,"WOODLEY, R.B. 93",ENHANCED ENERGY PARTNERS CORP,New Drill,Vertical,2021-07-20,2021-07-22
42-015-30201,"PAINE, ROBERT G. 34R",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2021-07-14,2021-07-19
42-015-00418,"WOODLEY, R.B. 2",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2021-07-13,2021-07-16
42-015-31036,SHERROD-THOMPSON OIL UNIT 2,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2021-05-14,2021-05-24
42-015-31070,"PAINE, ROBERT G. 56",ENHANCED ENERGY PARTNERS CORP,New Drill,Vertical,2021-02-10,2021-02-17
42-015-31069,RICHTER-LOEWE 4,"STRAND ENERGY, L.C.",New Drill,Vertical,2020-12-03,2020-12-10
42-015-31061,"PAINE, ROBERT G. 58",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2020-09-24,2020-09-30
42-015-31068,ENDURANCE 1H,"CARR RESOURCES, INC.",New Drill,Horizontal,2020-06-04,2020-06-08
42-015-31059,BELLEAU WOOD 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2020-04-16,2020-04-17
42-015-31067,POPPE 1,MVU BRAZOS CORP.,New Drill,Directional,2020-01-09,2020-01-13
42-015-31056,"WOODLEY, R. B. 92",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2019-12-10,2019-12-17
42-015-00371,WATERFLOOD UNIT #1 39,ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2019-11-06,2019-11-20
42-015-30189,"PAINE, ROBERT G. 31",ENHANCED ENERGY PARTNERS CORP,Recompletion,Vertical,2019-10-29,2019-11-05
42-015-30624,"WOODLEY, R.B. 25",ENHANCED ENERGY PARTNERS CORP,Recompletion,Directional,2019-09-25,2019-09-30
42-015-31066,MCCASLAND-RIVER OU #1 1,ENHANCED ENERGY PARTNERS CORP,New Drill,Directional,2019-09-24,2019-09-30
42-015-31065,HUEBNER-KLAUS A.C. GAS UNIT NO.1 1H,"CARR RESOURCES, INC.",New Drill,Horizontal,2019-07-29,2019-07-30
42-015-31064,SAINT-MIHIEL 1H,VERDUN OIL & GAS LLC,New Drill,Horizontal,2019-06-12,2019-06-12
