api,well,operator,application_type,drill_type,submitted,approved
42-451-32921,CIRCLE MAKER 2H,"SIXESS ENERGY, LLC",New Drill,Horizontal,2025-01-14,2025-01-17
42-451-32920,BUD 1,"HW OPERATING, LLC",New Drill,Vertical,2024-10-10,2024-10-11
42-451-32919,INEZ MARIE UNIT 1H,"MORIAH OPERATING,LLC",New Drill,Horizontal,2024-09-05,2024-09-06
42-451-32918,OPPENHEIMER 1,"MORIAH OPERATING,LLC",New Drill,Vertical,2024-07-22,2024-07-25
42-451-32769,GRACE 7 DEMERE 4,"SIXESS ENERGY, LLC",Recompletion,Vertical,2024-05-10,2024-05-15
42-451-32917,JAMES UNIT 1H,"MORIAH OPERATING,LLC",New Drill,Horizontal,2024-04-24,2024-04-26
42-451-32916,JJE 1WD,"MORIAH OPERATING,LLC",New Drill,Vertical,2024-01-29,2024-01-30
42-451-32914,MOZELLE UNIT 1H,"MORIAH OPERATING,LLC",New Drill,Horizontal,2024-01-18,2024-02-01
42-451-32915,JOHN WICK 2,FOSSIL PETROLEUM LLC,New Drill,Vertical,2023-10-03,2023-10-06
42-451-32914,MOSELLE UNIT 1H,"MORIAH OPERATING,LLC",New Drill,Horizontal,2023-08-29,2023-09-22
42-451-32913,CIRCLE MAKER 1H,"SIXESS ENERGY, LLC",New Drill,Horizontal,2023-07-13,2023-07-17
42-451-32912,DEVON A 17K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-28,2023-03-30
42-451-32909,DEVON A 14K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-24,2023-03-27
42-451-32910,DEVON A 15K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-24,2023-03-27
42-451-32911,DEVON A 16K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-24,2023-03-27
42-451-32904,DEVON A 10K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-16,2023-03-22
42-451-32905,DEVON A 11K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-16,2023-03-22
42-451-32906,DEVON A 12K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-16,2023-03-22
42-451-32907,DEVON A 13K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-16,2023-03-22
42-451-32908,DEVON A 2K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-16,2023-03-22
42-451-32903,DEVON A 9K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-03-10,2023-03-22
42-451-32901,DEVON A 7K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-01-22,2023-01-27
42-451-32902,DEVON A 8K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-01-22,2023-01-27
42-451-32900,DEVON A 6K,"IVORY ENERGY, LLC",New Drill,Vertical,2023-01-20,2023-01-27
42-451-32899,DEVON A 5K,"IVORY ENERGY, LLC",New Drill,Vertical,2022-12-14,2022-12-22
42-451-32898,CALDWELL 1,FOSSIL PETROLEUM LLC,New Drill,Vertical,2022-09-06,2022-09-09
42-451-32897,JOHN WICK 1,FOSSIL PETROLEUM LLC,New Drill,Vertical,2022-08-29,2022-09-06
42-451-32896,"TURNER, MAXWELL 10","S & M DRILLING, LLC",New Drill,Vertical,2022-04-26,2022-04-28
42-451-32895,SULLENGER 2304,PRESTONWOOD OPERATING LLC,New Drill,Vertical,2021-10-05,2021-10-08
42-451-32894,DEVON A 4K,"IVORY ENERGY, LLC",New Drill,Vertical,2021-08-24,2021-08-27
42-451-32893,DEVON A 3K,"IVORY ENERGY, LLC",New Drill,Vertical,2021-08-19,2021-08-27
42-451-32868,FLYING -B- RANCH 4H,"MAVERICK OPERATING, LLC",Recompletion,Horizontal,2020-08-11,2020-08-14
42-451-32892,DEVON A 2K,"IVORY ENERGY, LLC",New Drill,Vertical,2019-12-09,2019-12-11
42-451-32893,DEVON A 3K,"IVORY ENERGY, LLC",New Drill,Vertical,2019-12-09,2019-12-11
42-451-32891,DEVON A 1K,"IVORY ENERGY, LLC",New Drill,Vertical,2019-12-06,2019-12-06
42-451-32877,FLYING 'B' RANCH 5,"MAVERICK OPERATING, LLC",Recompletion,Vertical,2019-10-22,2019-11-05
42-451-32889,SULLENGER 2303,"BANNER OPERATING, LLC",New Drill,Vertical,2019-04-19,2019-04-24
42-451-32888,CANNING 5,"ELCO OIL & GAS, INC.",New Drill,Vertical,2019-01-07,2019-01-11
42-451-32887,TURNER RANCH WEST 2407,"BANNER OPERATING, LLC",New Drill,Vertical,2018-12-19,2018-12-20
42-451-32886,TURNER RANCH WEST 4102,"BANNER OPERATING, LLC",New Drill,Vertical,2018-11-28,2018-11-30
42-451-32885,LIVINGSTON 1103,"BANNER OPERATING, LLC",New Drill,Vertical,2018-10-25,2018-10-25
42-451-32883,LESLIE TURNER 6005,"BANNER OPERATING, LLC",New Drill,Vertical,2018-10-05,2018-12-31
42-451-32861,TURNER RANCH WEST 2606,"BANNER OPERATING, LLC",New Drill,Vertical,2018-10-05,2018-10-05
42-451-32884,FLYING -B- RANCH 6,"MAVERICK OPERATING, LLC",New Drill,Vertical,2018-10-04,2018-10-09
42-451-32885,LIVINGSTON 1103,"BANNER OPERATING, LLC",New Drill,Vertical,2018-10-04,2018-10-08
42-451-31926,PFLUGER N 2202,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-10-02,2018-10-03
42-451-32881,TURNER RANCH WEST 2506,"BANNER OPERATING, LLC",New Drill,Vertical,2018-09-13,2018-09-13
42-451-32880,TURNER RANCH WEST 802,"BANNER OPERATING, LLC",New Drill,Vertical,2018-08-07,2018-08-07
42-451-32273,PFLUGER A 1610,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-09-05
42-451-31885,PFLUGER 'D' 2101,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-32149,PFLUGER 'D' 2108,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-32262,PFLUGER D 2109,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-31903,PFLUGER D 2402,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-32103,PFLUGER D 2407,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-32137,PFLUGER D 2411,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-08-08
42-451-32109,PFLUGER 'D' 2303,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-07-31
42-451-32311,PFLUGER 'D' 2308,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-31,2018-07-31
42-451-32260,PFLUGER 'B' 1812,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-23,2018-08-08
42-451-32302,PFLUGER 'B' 1815,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-23,2018-08-08
42-451-32306,PFLUGER 'B' 1816,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-23,2018-08-08
42-451-32069,PFLUGER 'B' 4906,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-23,2018-08-08
42-451-32213,PFLUGER 'B' 4910,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-23,2018-08-08
42-451-32228,PFLUGER B 1809,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-10,2018-07-20
42-451-32204,PFLUGER B 1807,"INDEPENDENCE RESOURCES MGMT, LLC",Recompletion,Vertical,2018-07-10,2018-07-17
