api,well,operator,application_type,drill_type,submitted,approved
42-057-31826,DOUBLE DOWNN 2,"KEBO OIL & GAS, INC.",New Drill,Vertical,2024-05-29,2024-06-21
42-057-31815,WELDER 63H,"B&L RESOURCES, L.L.C.",Recompletion,Horizontal,2022-10-04,2022-10-13
42-057-00515,SHERIFF GRETA 2,"INITIAL ENERGY SERVICES, LLC",Recompletion,Vertical,2022-07-12,2022-09-12
42-057-31825,WELDER 66H,"B&L RESOURCES, L.L.C.",New Drill,Horizontal,2022-05-24,2022-06-03
42-057-31547,"TRAYLOR, MAUDE B. 30",WAGNER OIL COMPANY,Recompletion,Vertical,2022-02-21,2022-04-14
42-057-00016,"BENNETT, W. H. 11","MCGOWAN WORKING PARTNERS, INC.",Reclass,Vertical,2022-01-21,2022-01-31
42-057-31824,DOUBLE DOWN 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2021-12-07,2021-12-10
42-057-31823,WELDER M 62H,"B&L RESOURCES, L.L.C.",New Drill,Horizontal,2021-11-18,2021-11-29
42-057-31822,LES COLE 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2021-01-14,2021-01-21
42-057-31821,WELDER 64H,"B&L RESOURCES, L.L.C.",New Drill,Horizontal,2020-08-28,2020-09-25
42-057-31820,WELDER 'C' 29H,"B&L RESOURCES, L.L.C.",New Drill,Horizontal,2020-08-28,2020-09-16
42-057-31819,WELDER 28H,"B&L EXPLORATION, L.L.C.",New Drill,Horizontal,2019-08-23,2019-09-12
42-057-31818,KELLER CREEK 1,"TEXAKOMA E & P, LLC",New Drill,Vertical,2019-04-23,2019-04-24
42-057-30334,"TRAYLOR, MAUDE 8U","FROSTWOOD ENERGY, LLC",Recompletion,Vertical,2019-04-17,2019-04-23
42-057-01443,"5K FAMILY PARTNERSHIP, LP 2","B&L EXPLORATION, L.L.C.",Re-Enter,Vertical,2019-04-12,2019-04-15
42-057-00300,MAUDE B. TRAYLOR 3,"FROSTWOOD ENERGY, LLC",Recompletion,Vertical,2019-02-28,2019-03-06
42-057-31817,WELDER 65H,"FROSTWOOD ENERGY, LLC",New Drill,Horizontal,2018-09-21,2018-09-21
42-057-31815,WELDER 63H,"FROSTWOOD ENERGY, LLC",New Drill,Horizontal,2018-08-17,2018-08-17
42-057-31816,WELDER 62H,"FROSTWOOD ENERGY, LLC",New Drill,Horizontal,2018-08-17,2018-08-17
42-057-31814,K/B-005 4000CP,KINDER MORGAN TEJAS PIPELINE LLC,New Drill,Vertical,2018-08-02,2018-08-07
42-057-31799,'BULL REDFISH' UNIT 6,"MAGNUM OPERATING, LLC",New Drill,Directional,2018-07-20,2018-07-20
42-057-31810,WELDER 58D,"FROSTWOOD ENERGY, LLC",New Drill,Vertical,2018-06-27,2018-06-29
42-057-31813,WELDER 60H,"FROSTWOOD ENERGY, LLC",New Drill,Horizontal,2018-06-22,2018-06-22
42-057-31810,WELDER 58D,"FROSTWOOD ENERGY, LLC",New Drill,Vertical,2018-06-21,2018-06-22
42-057-31811,WELDER 57D,"FROSTWOOD ENERGY, LLC",New Drill,Vertical,2018-06-21,2018-06-22
42-057-31812,WELDER 61D,"FROSTWOOD ENERGY, LLC",New Drill,Vertical,2018-06-21,2018-06-22
42-057-31809,"5K FAMILY PARTNERSHIP, L.P. 1","B&L EXPLORATION, L.L.C.",New Drill,Vertical,2018-05-10,2018-05-17
42-057-31808,WELDER 8,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2017-09-07,2017-10-09
42-057-31806,WELDER 6,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2017-07-21,2017-07-31
42-057-31807,WELDER 5,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2017-04-21,2017-06-08
42-057-31806,WELDER 6,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2017-04-21,2017-06-08
42-057-31552,DEGOLYER 9,PRIME OPERATING COMPANY,Recompletion,Vertical,2017-02-28,2017-03-10
42-057-31745,"TRAYLOR, MAUDE B. 40",WAGNER OIL COMPANY,Recompletion,Vertical,2017-02-13,2017-02-21
42-057-31303,"TRAYLOR, M.B. ESTATE 1","WHITE MARLIN OPERATING CO, LLC",Recompletion,Vertical,2017-02-07,2017-02-16
42-057-31552,DEGOLYER 9,PRIME OPERATING COMPANY,Recompletion,Vertical,2017-01-30,2017-02-15
42-057-31311,"TRAYLOR, MAUDE B. 26",WAGNER OIL COMPANY,Recompletion,Vertical,2017-01-12,2017-01-25
42-057-31755,"TRAYLOR, MAUDE B. 'B' 8","FROSTWOOD ENERGY, LLC",Recompletion,Vertical,2017-01-06,2017-01-11
42-057-31805,WELDER 4,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2017-01-05,2017-02-08
42-057-31534,"TRAYLOR, MAUDE B. 'B' 5","FROSTWOOD ENERGY, LLC",Recompletion,Vertical,2016-11-02,2016-11-30
42-057-31804,WL TRAYLOR 1,CORUM PRODUCTION COMPANY,New Drill,Vertical,2016-09-27,2016-09-30
42-057-31799,'BULL REDFISH' UNIT 6,"MAGNUM OPERATING, LLC",New Drill,Directional,2015-10-26,2015-11-04
42-057-31802,WELDER 3,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2015-09-24,2015-09-30
42-057-31803,OUTBACK HAHN 2R,"KEBO OIL & GAS, INC.",New Drill,Vertical,2015-09-10,2015-09-11
42-057-31800,WELDER '5' 6,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2015-08-05,2015-08-07
42-057-31794,'BULL REDFISH' UNIT 5,"MAGNUM OPERATING, LLC",New Drill,Directional,2015-07-23,2015-07-29
42-057-31802,WELDER 3,"B&L EXPLORATION, L.L.C.",New Drill,Vertical,2015-04-15,2015-04-23
42-057-31643,STATE TRACT 99 3,"LAMAR OIL & GAS, INC.",Recompletion,Vertical,2015-04-02,2015-04-06
42-057-31801,STATE TRACT 38 3807,NEUMIN PRODUCTION COMPANY,New Drill,Directional,2014-11-17,2014-11-18
42-057-31799,'BULL REDFISH' UNIT 6,"MAGNUM OPERATING, LLC",New Drill,Directional,2014-07-25,2014-08-14
42-057-31800,WELDER '5' 6,"BOPCO, L.P.",New Drill,Vertical,2014-07-22,2014-08-13
42-057-31795,WELDER '7' 5,"BOPCO, L.P.",New Drill,Vertical,2014-07-07,2014-08-06
42-057-31799,'BULL REDFISH' UNIT 6,"MAGNUM OPERATING, LLC",New Drill,Directional,2014-06-11,2014-07-09
42-057-31798,'BULL REDFISH' UNIT 7,"MAGNUM OPERATING, LLC",New Drill,Vertical,2014-06-09,2014-07-09
42-057-31793,'BULL REDFISH' UNIT 4,"MAGNUM OPERATING, LLC",New Drill,Vertical,2014-06-09,2014-07-09
42-057-31794,'BULL REDFISH' UNIT 5,"MAGNUM OPERATING, LLC",New Drill,Directional,2014-06-09,2014-07-09
42-057-31796,WELDER 1,"BOPCO, L.P.",New Drill,Vertical,2014-05-21,2014-06-09
42-057-31797,WELDER 2,"BOPCO, L.P.",New Drill,Vertical,2014-05-21,2014-06-09
42-057-31795,WELDER '7' 5,"BOPCO, L.P.",New Drill,Vertical,2014-05-21,2014-06-02
42-057-31794,'BULL REDFISH' UNIT 5,"MAGNUM OPERATING, LLC",New Drill,Directional,2014-04-04,2014-05-13
42-703-30291,STATE TRACT 659-L NW/4 3,"WHITE MARLIN OPERATING CO, LLC",Recompletion,Vertical,2014-04-02,2014-04-14
42-057-31793,'BULL REDFISH' UNIT 4,"MAGNUM OPERATING, LLC",New Drill,Directional,2014-03-28,2014-05-05
42-703-30426,S.T. 560-L(SW)UNIT B002,"HALL-HOUSTON EXPL. II, L.P.",Recompletion,Directional,2014-03-19,2014-04-26
42-057-31792,OUTBACK HAHN 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2014-03-04,2014-04-04
42-057-31773,"TRAYLOR, MAUDE B. 'B' 10",TAOS RESOURCES OPERATING CO LLC,Recompletion,Vertical,2014-01-15,2014-01-30
42-057-31787,QUAIL RIDGE/STATE UNIT 3906,NEUMIN PRODUCTION COMPANY,Recompletion,Directional,2014-01-13,2014-03-07
42-057-31791,SEADRIFT #1 RECTIFIER S001DR,"TEXAS EASTERN TRANSMISSION, LP",New Drill,Vertical,2013-12-09,2013-12-23
42-057-30334,MAUDE B TRAYLOR 8,TAOS RESOURCES OPERATING CO LLC,Recompletion,Vertical,2013-11-08,2013-11-26
42-703-30424,S.T. 594-L (SE) UNIT 2,"HALL-HOUSTON EXPL. II, L.P.",Recompletion,Directional,2013-11-01,2013-11-15
42-057-31790,MM BROOKING #3 3,CORUM PRODUCTION COMPANY,New Drill,Vertical,2013-10-29,2013-11-08
42-057-30334,MAUDE TRAYLOR 8,TAOS RESOURCES OPERATING CO LLC,Recompletion,Vertical,2013-10-23,2013-10-31
42-057-00298,"TRAYLOR, MAUDE B 1",TAOS RESOURCES OPERATING CO LLC,Recompletion,Vertical,2013-07-26,2013-07-30
42-057-31640,HAHN 3,"KEBO OIL & GAS, INC.",Recompletion,Vertical,2013-06-14,2013-06-20
42-057-31789,SEADRIFT #3 RECTIFIER S003DR,"TEXAS EASTERN TRANSMISSION, LP",New Drill,Vertical,2013-05-07,2013-05-13
42-057-31788,"BROOKING, M. T. #2 2",CORUM PRODUCTION COMPANY,New Drill,Vertical,2012-11-15,2012-12-10
42-057-31648,STATE TRACT 89 2,NEUMIN PRODUCTION COMPANY,Recompletion,Directional,2012-11-15,2012-11-26
42-703-30423,S.T. 560-L B001,"HALL-HOUSTON EXPL. II, L.P.",Recompletion,Directional,2012-10-26,2012-11-01
42-057-31787,QUAIL RIDGE/STATE UNIT 3906,NEUMIN PRODUCTION COMPANY,New Drill,Directional,2012-10-08,2012-11-07
42-703-30426,S.T. 560-L (SW) UNIT B002,"HALL-HOUSTON EXPL. II, L.P.",Recompletion,Directional,2012-07-11,2012-08-01
42-057-31785,BULL REDFISH UNIT 3,"MAGNUM OPERATING, LLC",New Drill,Vertical,2012-06-21,2012-06-21
42-057-31785,BULL REDFISH UNIT 3,"MAGNUM OPERATING, LLC",New Drill,Vertical,2012-06-05,2012-06-14
42-057-31784,BULL REDFISH UNIT 2,"MAGNUM OPERATING, LLC",New Drill,Vertical,2012-06-05,2012-06-14
42-057-31784,BULL REDFISH UNIT 2,"MAGNUM OPERATING, LLC",New Drill,Vertical,2012-05-11,2012-05-25
42-057-31783,JOHN HUBBARD 1,"MUELLER EXPLORATION, INC.",New Drill,Vertical,2012-04-17,2012-04-28
42-057-31675,STATE TRACT 100 1,"LAMAR OIL & GAS, INC.",Recompletion,Vertical,2012-01-12,2012-01-19
42-057-31706,GALLINIPPER UNIT 2801,NEUMIN PRODUCTION COMPANY,Recompletion,Vertical,2011-10-17,2011-10-31
42-057-31202,PATRICK H. WELDER 5,"CARTER E&P, LLC",Recompletion,Vertical,2011-10-13,2011-10-25
42-057-31782,STATE TRACT 124 UNIT 1,"MAGNUM OPERATING, LLC",New Drill,Vertical,2011-09-22,2011-09-26
42-057-31782,STATE TRACT 124 UNIT 1,"MAGNUM OPERATING, LLC",New Drill,Vertical,2011-08-19,2011-08-24
42-057-31782,STATE TRACT 124 UNIT 1,MAGNUM ENGINEERING COMPANY,New Drill,Vertical,2011-07-08,2011-07-13
42-057-31781,QUAIL RIDGE/STATE UNIT 3905,NEUMIN PRODUCTION COMPANY,New Drill,Directional,2011-06-21,2011-07-22
42-703-30425,S.T. 594-L (SE) UNIT 1,"HALL-HOUSTON EXPL. II, L.P.",Recompletion,Directional,2011-06-06,2011-06-08
