api,well,operator,application_type,drill_type,submitted,approved
42-425-30273,BRANHAM KELLER UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2012-04-16,2012-04-26
42-425-30236,REBECCA BROWN KELLER UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2012-02-10,2012-02-23
42-425-30269,BARKER COFFMAN UNIT 5H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2012-01-26,2012-02-15
42-425-30256,GREGORY FAMILY UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2012-01-24,2012-02-02
42-425-30270,BARKER COFFMAN UNIT 6H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2012-01-24,2012-02-01
42-425-30272,BRANHAM KELLER UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-12-15,2011-12-20
42-425-30277,BRANHAM KELLER UNIT 4H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-12-15,2011-12-20
42-425-30278,BRANHAM KELLER UNIT 5H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-12-15,2011-12-20
42-425-30234,REBECCA BROWN KELLER UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-11-23,2011-11-30
42-425-30255,GREGORY FAMILY UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-08-11,2011-08-12
42-425-30275,HOODENPYLE UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-04-07,2011-04-13
42-425-30276,HOODENPYLE UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-04-07,2011-04-12
42-425-30274,HOODENPYLE UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-03-01,2011-03-07
42-425-30272,BRANHAM KELLER UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-02-04,2011-02-08
42-425-30273,BRANHAM KELLER UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-02-04,2011-02-08
42-425-30271,BARKER COFFMAN UNIT 7H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-01-26,2011-02-07
42-425-30270,BARKER COFFMAN UNIT 6H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-01-21,2011-02-07
42-425-30269,BARKER COFFMAN UNIT 5H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2011-01-21,2011-01-26
42-425-30268,LANG UNIT 6H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2010-02-18,2010-02-22
42-425-30267,COMANCHE PEAK NORTH UNIT 5H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2010-01-15,2010-01-20
42-425-30266,COMANCHE PEAK SOUTH UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2010-01-14,2010-01-15
42-425-30265,GOFF UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-12-10,2009-12-11
42-425-30264,SEXTON UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-11-04,2009-11-05
42-425-30263,COMANCHE PEAK NORTH UNIT 4H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-10-07,2009-10-08
42-425-30261,LUMINANT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-06-16,2009-06-18
42-425-30260,LUMINANT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-06-16,2009-06-17
42-425-30262,LUMINANT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-06-16,2009-06-17
42-425-30259,GLENHILLS RANCH A 1,"PIONEER NATURAL RES. USA, INC.",New Drill,Horizontal,2009-03-19,2009-04-29
42-425-30256,GREGORY FAMILY UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-03-12,2009-03-13
42-425-30257,GREGORY FAMILY UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-03-12,2009-03-13
42-425-30258,GREGORY FAMILY UNIT 4H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-03-12,2009-03-13
42-425-30271,BARKER COFFMAN UNIT 7H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-03-06,2009-03-10
42-425-30255,GREGORY FAMILY UNIT 1H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-03-06,2009-03-10
42-425-30254,UNIMIN UNIT 5H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-01-19,2009-01-26
42-425-30253,UNIMIN UNIT 2H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-01-19,2009-01-22
42-425-30250,UNIMIN UNIT 4H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-01-19,2009-01-22
42-425-30251,UNIMIN UNIT 3H,QUICKSILVER RESOURCES INC.,New Drill,Horizontal,2009-01-19,2009-01-22
