api,well,operator,application_type,drill_type,submitted,approved
42-083-34733,HERRING 'A' 1,"Koko Skadi, LLC",Reclass,Vertical,2024-11-15,2024-11-18
42-083-35691,"KING, RAYE 3","Koko Skadi, LLC",Reclass,Vertical,2024-11-05,2024-11-12
42-083-34733,HERRING 'A' 1,"Koko Skadi, LLC",Reclass,Vertical,2024-11-05,2024-11-07
42-083-35708,"KING, RAYE 4","Koko Skadi, LLC",Reclass,Vertical,2024-11-04,2024-11-12
42-083-36282,BURKETT 1,"CROSSTEX SERVICES, L.L.C.",New Drill,Vertical,2024-06-14,2024-06-18
42-083-36280,"BOULDIN, CLIFFORD 14",TANGLEWOOD OIL & GAS CO.,New Drill,Vertical,2024-05-03,2024-05-08
42-083-36281,DLB 1,TANGLEWOOD OIL & GAS CO.,New Drill,Vertical,2024-05-03,2024-05-08
42-083-36142,M.E. TURNER 1,"OIL PROJECTS, LLC",New Drill,Vertical,2024-02-16,2024-02-22
42-083-36278,HEMPHILL 62A 3,"WINDOW OPERATING CO., THE",New Drill,Vertical,2024-01-19,2024-01-26
42-083-36279,HEMPHILL 65 11,"WINDOW OPERATING CO., THE",New Drill,Vertical,2024-01-19,2024-01-24
42-083-36277,LAZY I RANCH 1,"FLINT ROCK RESOURCES MGMNT, INC.",New Drill,Vertical,2023-12-15,2024-01-04
42-083-36273,R.L.P. INVESTMENTS 3,"RAYCO OPERATING, INC.",New Drill,Vertical,2023-12-05,2023-12-12
42-083-36276,J. W. HARRIS 262,DALLAS PRODUCTION COMPANY LLC,New Drill,Vertical,2023-10-18,2023-10-20
42-083-36275,J. W. HARRIS 263,DALLAS PRODUCTION COMPANY LLC,New Drill,Vertical,2023-10-17,2023-10-18
42-083-36274,"BOULDIN, CLIFFORD 12",TANGLEWOOD OIL & GAS CO.,New Drill,Vertical,2023-06-14,2023-06-23
42-083-36273,R.L.P. INVESTMENTS 3,"RAYCO OPERATING, INC.",New Drill,Vertical,2023-05-15,2023-05-19
42-083-36272,COATS 2 1,"LECLAIR OPERATING, L.L.C.",New Drill,Vertical,2023-05-15,2023-05-17
42-083-36207,"TURNER, M. E. 7","OIL PROJECTS, LLC",New Drill,Vertical,2023-04-10,2023-04-13
42-083-36257,ELLIS 2,"TAM2 SQUARED OPERATING, LLC",Recompletion,Vertical,2023-03-20,2023-05-02
42-083-36206,"TURNER, M. E. 4","OIL PROJECTS, LLC",New Drill,Vertical,2023-02-10,2023-02-17
42-083-05090,DUNCAN HEIRS 'B' 1,SOJOURNER DRILLING CORPORATION,Reclass,Vertical,2023-01-25,2023-01-31
42-083-35950,EAST TAYLOR 3,NOVCO OPERATING COMPANY,Recompletion,Vertical,2023-01-24,2023-01-27
42-083-36270,"ZIESKE, J. C. ESTATE 14A",JOHNSON & MORRIS,New Drill,Vertical,2022-10-12,2022-12-07
42-083-36271,ZIESKE 8,JOHNSON & MORRIS,New Drill,Vertical,2022-10-12,2022-12-07
42-083-36269,FINLEY 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2022-07-28,2022-08-08
42-083-36268,SUN11-BC5 01,SUNOCO PIPELINE L.P.,New Drill,Vertical,2022-05-09,2022-05-16
42-083-36267,WILSON 3,BEVERLY HILLBILLY OPERATING LLC,New Drill,Vertical,2022-03-16,2023-01-05
42-083-36265,"ZIESKE, J. C. ESTATE 14",JOHNSON & MORRIS,New Drill,Vertical,2022-03-10,2022-05-16
42-083-36266,"ZIESKE, J. C. ESTATE 13",JOHNSON & MORRIS,New Drill,Vertical,2022-03-10,2022-04-29
42-083-36264,"BOULDIN, CLIFFORD 11",TANGLEWOOD OIL & GAS CO.,New Drill,Vertical,2022-02-24,2022-03-01
42-083-36263,WILSON RANCH 2,BEVERLY HILLBILLY OPERATING LLC,New Drill,Horizontal,2022-01-28,2022-02-09
42-083-36263,WILSON RANCH 2,BEVERLY HILLBILLY OPERATING LLC,New Drill,Vertical,2022-01-21,2022-01-26
42-083-36262,R.L.P. INVESTMENTS 2,"RAYCO OPERATING, INC.",New Drill,Vertical,2022-01-10,2022-01-14
42-083-36261,WILSON RANCH 1,BEVERLY HILLBILLY OPERATING LLC,New Drill,Vertical,2021-10-04,2021-10-08
42-083-36260,LAVELLE 19,D.J. & T. ENERGY,New Drill,Vertical,2021-07-20,2021-07-21
42-083-33262,M.E. TURNER 8,"OIL PROJECTS, LLC",Re-Enter,Vertical,2021-06-21,2021-07-08
42-083-36259,BABER 4,"ARNOT OIL COMPANY, LLC",New Drill,Vertical,2021-04-19,2021-04-23
42-083-36258,ZIESKE 7,JOHNSON & MORRIS,New Drill,Vertical,2021-03-24,2021-03-26
42-083-36257,ELLIS 2,"TAM2 SQUARED OPERATING, LLC",New Drill,Vertical,2021-03-22,2021-03-26
42-083-36173,M.E. TURNER 3,"OIL PROJECTS, LLC",New Drill,Vertical,2020-12-03,2020-12-08
42-083-06978,COATES 1,VALLEY PETROLEUM COMPANY,Re-Enter,Vertical,2020-10-29,2020-11-02
42-083-36256,AMDEL 1407 1,SUNOCO PIPELINE L.P.,New Drill,Vertical,2020-08-03,2020-08-19
42-083-36255,ROBERT HORNE 1,"PREMIER ROYALTIES, L.L.C.",New Drill,Vertical,2020-07-21,2020-07-28
42-083-36254,ROBERT HORNE 'A' 3A,"WINDOW OPERATING CO., THE",New Drill,Vertical,2020-07-09,2020-07-13
42-083-35051,NEFF 1,ARCHER PETROLEUM,Re-Enter,Vertical,2020-05-22,2020-05-22
42-083-36253,NEFF 2,ARCHER PETROLEUM,New Drill,Vertical,2020-05-22,2020-05-22
42-083-36252,ZIESKE 6,JOHNSON & MORRIS,New Drill,Vertical,2020-01-14,2020-01-30
42-083-36250,GREAVES 108 1,"WINDOW OPERATING CO., THE",New Drill,Vertical,2020-01-03,2020-01-15
42-083-36251,GREAVES 90 1,"WINDOW OPERATING CO., THE",New Drill,Vertical,2020-01-03,2020-01-15
42-083-33863,"DAVIS, R.C. 9",VALLEY PETROLEUM COMPANY,Re-Enter,Vertical,2019-09-09,2019-09-12
42-083-36249,BEARD 1,"OVERLAND OPERATING COMPANY, LLC",New Drill,Vertical,2019-09-09,2019-09-12
42-083-35951,WEST TAYLOR 3,TAYLOR OPERATING COMPANY,Recompletion,Vertical,2019-08-29,2019-08-30
42-083-36179,HEMPHILL 83 7,"WINDOW OPERATING CO., THE",Recompletion,Vertical,2019-08-28,2019-08-29
42-083-36246,NORTHWEST VALERA UNIT 11P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2019-08-21,2019-08-22
42-083-36247,NORTHWEST VALERA UNIT 7P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2019-08-21,2019-08-22
42-083-36248,NORTHWEST VALERA UNIT 12P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2019-08-21,2019-08-22
42-083-36245,ROBINSON 1,"WINDOW OPERATING CO., THE",New Drill,Vertical,2019-07-15,2019-07-16
42-083-36244,CATE 3,"FORTUNA EXPLORATION, INC.",New Drill,Vertical,2019-05-13,2019-05-15
42-083-36243,HEMPHILL 83 10,"WINDOW OPERATING CO., THE",New Drill,Vertical,2019-04-12,2019-04-18
42-083-36242,"RICHEY, J.E. 2A","RHYNE, J.V.",New Drill,Vertical,2019-03-19,2019-03-19
42-083-36241,CATE 2,"FORTUNA EXPLORATION, INC.",New Drill,Vertical,2019-02-21,2019-02-28
42-083-36124,BRITT MCIVER 6,"HANE POWER, L.L.C.",New Drill,Vertical,2018-12-18,2018-12-21
42-083-36240,NORTHWEST VALERA UNIT 9,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-12-06,2019-04-11
42-083-36238,NORTHWEST VALERA UNIT 8,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-12-06,2019-01-11
42-083-36239,NORTHWEST VALERA UNIT 10,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-12-06,2019-01-11
42-083-36237,NORTHWEST VALERA UNIT 6,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-12-06,2018-12-10
42-083-36236,SHERIDAN 5A,"STRAWN PARTNERS OPERATING, LLC",New Drill,Vertical,2018-11-15,2018-11-26
42-083-36217,"MCIVER, GRADY 4","HANE POWER, L.L.C.",New Drill,Vertical,2018-10-17,2018-10-19
42-083-36235,"BOULDIN, CLIFFORD 10",TANGLEWOOD OIL & GAS CO.,New Drill,Vertical,2018-10-08,2018-10-08
42-083-05098,DUNCAN HEIRS 'B' 3,SOJOURNER DRILLING CORPORATION,Field Transfer,Vertical,2018-09-11,2018-09-14
42-083-35948,WEST TAYLOR 1,TAYLOR OPERATING COMPANY,Recompletion,Vertical,2018-07-19,2018-12-31
42-083-36234,SHERIDAN 4A,"STRAWN PARTNERS OPERATING, LLC",New Drill,Vertical,2018-07-19,2018-07-23
42-083-36233,HORNE 2,RINGO RIG LLC,New Drill,Vertical,2018-04-25,2018-04-27
42-083-36232,SHERIDAN 3A,"STRAWN PARTNERS OPERATING, LLC",New Drill,Vertical,2018-04-21,2018-05-02
42-083-36231,ROBERT HORNE 5,RINGO RIG LLC,New Drill,Vertical,2018-04-17,2018-09-30
42-083-07010,DUNCAN BEAVERS ET AL UNIT 51,SOJOURNER DRILLING CORPORATION,Recompletion,Vertical,2018-04-12,2018-04-18
42-083-36230,NORTHWEST VALERA UNIT 4WI,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-03-21,2018-03-29
42-083-36226,NORTHWEST VALERA UNIT 5WI,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-03-21,2018-03-28
42-083-36227,NW VALERA UNIT 2P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-03-20,2018-04-11
42-083-36229,NW VALERA UNIT 3P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-03-20,2018-03-28
42-083-36228,NW VALERA UNIT 1P,"DRY FORK PRODUCTION CO., LLC",New Drill,Vertical,2018-03-20,2018-03-28
42-083-36225,SHERIDAN 2A,"STRAWN PARTNERS OPERATING, LLC",New Drill,Vertical,2018-03-19,2018-03-21
