api,well,operator,application_type,drill_type,submitted,approved
42-291-32967,RAYO LUNA 1,"BKVerde Texas Development, LLC",New Drill,Vertical,2025-01-09,2025-01-10
42-291-32964,GULF CHAMBERS FEE 19,"DRUM OIL & GAS, INC.",New Drill,Vertical,2024-12-19,2024-12-19
42-291-32965,GULF CHAMBERS FEE 20,"DRUM OIL & GAS, INC.",New Drill,Vertical,2024-12-19,2024-12-19
42-291-32966,GULF CHAMBERS FEE 21,"DRUM OIL & GAS, INC.",New Drill,Vertical,2024-12-19,2024-12-19
42-291-32963,GULF CHAMBERS FEE 18,"DRUM OIL & GAS, INC.",New Drill,Vertical,2024-09-11,2024-09-13
,RAYO LUNA 1,"BKVerde Texas Development, LLC",New Drill,Vertical,2024-06-28,
42-291-32902,"SCARBROUGH, E. M. 78",QUAIL CREEK OIL CORPORATION,New Drill,Directional,2024-04-05,2024-04-10
42-291-32955,A. MACDONALD 1,ExxonMobil Low Carbon Solutions Onshore Storage LLC,New Drill,Vertical,2024-03-21,2024-03-28
42-291-32853,BESSIE 1,"COSTA ENERGY, LLC",New Drill,Directional,2024-03-12,2024-03-14
42-291-32847,BAXTER GAS UNIT 1,"COSTA ENERGY, LLC",New Drill,Vertical,2024-03-11,2024-03-14
42-291-32955,A. MACDONALD 1,Petrotek DIWS Corporation,New Drill,Vertical,2023-08-25,2023-08-29
42-291-32955,A. MACDONALD 1,Petrotek DIWS Corporation,New Drill,Vertical,2023-08-04,2023-08-10
42-291-32838,PELICAN 1,"D-MIL PRODUCTION, INC.",Reclass,Vertical,2023-06-08,2023-06-13
42-291-32952,E.M. SCARBROUGH 82,QUAIL CREEK OIL CORPORATION,New Drill,Directional,2023-06-07,2023-07-13
42-291-32953,BARNGROVER HEIRS 57,QUAIL CREEK OIL CORPORATION,New Drill,Vertical,2023-06-07,2023-07-13
42-291-32291,ESPERSON MOORES BLUFF S 11,"JAY MANAGEMENT COMPANY, LLC",Recompletion,Vertical,2023-04-20,2023-05-04
42-291-32951,UNCLE JERRY DAVIS 1,"FORT APACHE ENERGY, INC.",New Drill,Vertical,2023-02-09,2023-02-15
42-291-32951,UNCLE JERRY DAVIS 1,"FORT APACHE ENERGY, INC.",New Drill,Vertical,2023-01-18,2023-01-26
42-291-32591,K.V.H. HUMPHREYS 3,PNG OPERATING COMPANY,Recompletion,Vertical,2022-12-13,2022-12-22
42-291-32951,UNCLE JERRY DAVIS 1,"FORT APACHE ENERGY, INC.",New Drill,Vertical,2022-10-13,2022-10-14
42-291-32951,UNCLE JERRY DAVIS 1,"FORT APACHE ENERGY, INC.",New Drill,Vertical,2022-09-30,2022-10-06
42-291-32950,DOLBEAR FEE 480,QUAIL CREEK OIL CORPORATION,New Drill,Vertical,2022-08-16,2022-08-17
