api,well,operator,application_type,drill_type,submitted,approved
42-203-33282,"ABNEY, ZACH UNIT 2","SHERIDAN PRODUCTION CO III, LLC",Recompletion,Vertical,2025-01-16,
42-203-35710,WHELAN OU4 1HU,"Tanos Exploration IV, LLC",New Drill,Horizontal,2025-01-13,2025-01-15
42-203-34451,HARRIS 2,HARLETON OIL & GAS INC.,Recompletion,Vertical,2025-01-07,2025-01-09
42-203-35684,AUGUSTA-OAKMONT-SAWGRASS 1 (AW) 1H,"RFE OPERATING, LLC",New Drill,Horizontal,2025-01-07,
42-203-35694,UGA (AW) 1H,"RFE OPERATING, LLC",New Drill,Horizontal,2025-01-07,
42-203-35685,AUGUSTA-OAKMONT-SAWGRASS 11 (AW) 11H,"RFE OPERATING, LLC",New Drill,Horizontal,2025-01-07,
42-203-35709,MCLOFFLIN-SCOTT HV UNIT C 3H,TGNR EAST TEXAS II LLC,New Drill,Horizontal,2024-12-30,2024-12-31
,MCLOFFLIN-SCOTT HV UNIT B 2H,TGNR EAST TEXAS II LLC,New Drill,Horizontal,2024-12-30,
42-203-35707,MCLOFFLIN-SCOTT HV UNIT A 1H,TGNR EAST TEXAS II LLC,New Drill,Horizontal,2024-12-30,
42-203-35694,UGA (AW) 1H,"RFE OPERATING, LLC",New Drill,Horizontal,2024-12-23,2024-12-23
42-203-35684,AUGUSTA-OAKMONT-SAWGRASS 1 (AW) 1H,"RFE OPERATING, LLC",New Drill,Horizontal,2024-12-19,2024-12-20
42-203-35685,AUGUSTA-OAKMONT-SAWGRASS 11 (AW) 11H,"RFE OPERATING, LLC",New Drill,Horizontal,2024-12-19,2024-12-20
42-203-35706,CHEW (AW) 1H,"RFE OPERATING, LLC",New Drill,Horizontal,2024-12-09,2024-12-11
42-203-32941,TRAMMELL 5,"BROOKSTON ENERGY, INC.",Recompletion,Vertical,2024-11-26,2024-12-04
42-203-35701,PEARL STONE CLARK A 1H,"COMSTOCK OIL & GAS, LLC",New Drill,Horizontal,2024-11-26,2024-12-04
42-203-35702,PEARL STONE CLARK B 2H,"COMSTOCK OIL & GAS, LLC",New Drill,Horizontal,2024-11-26,2024-12-04
