api,well,operator,application_type,drill_type,submitted,approved
42-499-32218,MULCAHY 1,"STRAND ENERGY, L.C.",New Drill,Directional,2024-10-24,2024-10-25
42-499-32217,BYERS 1,"ARK-LA-TEX ENERGY, L.L.C.",New Drill,Vertical,2024-10-04,2024-10-15
42-499-32215,PUCKETT HEIRS TPCV 2,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-07-24,2024-08-02
42-499-32216,BUDDY 2,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-07-24,2024-07-29
42-499-32213,TAYLOR HEIRS TPCV 4,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-07-15,2024-07-17
42-499-32213,TAYLOR HEIRS TPCV 4,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-06-19,2024-06-25
42-499-32214,TAYLOR HEIRS TPCV 5,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-06-19,2024-06-25
42-499-32212,PUCKETT 'A' 5,"MONTARE OPERATING, LTD.",New Drill,Directional,2024-06-18,2024-06-20
42-499-32211,"GRICE, W. W. 3",TTK ENERGY LLC,New Drill,Directional,2024-05-20,2024-05-23
42-499-31718,"GRICE, W. W. 4",TTK ENERGY LLC,Re-Enter,Vertical,2024-05-20,2024-05-23
42-499-00122,ALBA/SOUTHEAST FAULT BLOCK/UNIT 208,"BASA RESOURCES, INC.",Reclass,Vertical,2023-11-01,2023-11-15
42-499-32210,FAMILY LAND 1,"STRAND ENERGY, L.C.",New Drill,Directional,2023-09-20,2023-10-02
42-499-32209,HARLOW 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2023-09-20,2023-09-21
42-499-31362,HAWKINS FIELD UNIT 3698,XTO ENERGY INC.,Recompletion,Directional,2023-09-08,2023-10-02
42-499-00625,"DIERKS, J. W. 1L",TTK ENERGY LLC,Recompletion,Vertical,2023-07-10,2023-07-19
42-499-32208,JELLY 1H,Pangea's Edge Operating Company LLC,New Drill,Horizontal,2023-04-25,2023-05-01
42-499-32207,RUNGE 4,"LINDER, JOHN OPERATING CO., LLC",New Drill,Vertical,2023-03-21,2023-04-26
42-499-32206,HAZLEWOOD 1,"CYPRESS PRODUCTION, INC.",New Drill,Vertical,2023-02-07,2023-02-13
42-499-31712,JONES 'A' 4,"BLACKWELL EXP & DEVELOPMENT, LLC",Recompletion,Directional,2023-01-09,2023-01-13
42-499-31105,HCM 1,"BLACKWELL EXP & DEVELOPMENT, LLC",Recompletion,Vertical,2023-01-06,2023-01-09
42-499-31414,BAGBY HEIRS 1,"FAIR OIL, LTD.",Recompletion,Vertical,2022-12-07,2022-12-22
42-499-32205,HOLMES HEIRS 1,"STRAND ENERGY, L.C.",New Drill,Directional,2022-12-02,2022-12-08
42-499-32187,MAY 154 1,PEAK OPERATING LLC,Recompletion,Directional,2022-11-07,2022-11-17
42-499-00692,GREEN 3,TTK ENERGY LLC,Recompletion,Vertical,2022-07-05,2022-07-05
42-499-32204,MONTE JO WINKLE 2,"SOUTHWEST OPERATING, INC.-TYLER",New Drill,Vertical,2022-04-14,2022-05-09
42-499-32203,CARLISLE 1,"STRAND ENERGY, L.C.",New Drill,Directional,2022-04-05,2022-04-08
42-499-32202,SIMON 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2022-03-30,2022-04-01
42-499-32196,MATTHEWS-RAY 2,"STRAND ENERGY, L.C.",New Drill,Directional,2022-03-21,2022-03-25
42-499-32195,RAY 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2022-03-11,2022-03-16
42-499-32201,RAY 'A' 3,"STRAND ENERGY, L.C.",New Drill,Directional,2022-02-17,2022-02-24
42-499-32200,"PITTMAN, E. N. ETAL 10","SOUTHWEST OPERATING, INC.-TYLER",New Drill,Vertical,2022-01-31,2022-02-17
42-499-30905,"DAVIS, RUTH GAS UNIT 1","BLACKWELL EXP & DEVELOPMENT, LLC",Recompletion,Directional,2022-01-31,2022-02-15
42-499-32199,"NOE, J. L. 8","SOUTHWEST OPERATING, INC.-TYLER",New Drill,Vertical,2022-01-31,2022-02-10
42-499-32198,FOUKE 2,"CYPRESS PRODUCTION, INC.",New Drill,Directional,2022-01-26,2022-01-31
42-499-32197,CATFISH 2H,VALENCE OPERATING COMPANY,New Drill,Horizontal,2022-01-19,2022-01-24
42-499-02539,"DIERKS, J. S. 3",TTK ENERGY LLC,Re-Enter,Vertical,2022-01-06,2022-01-21
42-499-32195,RAY 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2021-12-20,2021-12-28
42-499-32196,MATTHEWS-RAY 2,"STRAND ENERGY, L.C.",New Drill,Directional,2021-12-15,2021-12-20
42-499-32195,RAY 1,"STRAND ENERGY, L.C.",New Drill,Vertical,2021-10-15,2021-10-21
42-499-32194,TAYLOR HEIRS TPCV 3,"BLACKWELL EXP & DEVELOPMENT, LLC",New Drill,Directional,2021-09-20,2021-09-22
42-499-32194,TAYLOR HEIRS TPCV 3,"BLACKWELL EXP & DEVELOPMENT, LLC",New Drill,Directional,2021-09-13,2021-09-15
42-499-31489,"SCHLACHTER, D. A. 1",VALENCE OPERATING COMPANY,Recompletion,Vertical,2021-08-12,2021-08-16
42-499-32193,MONTE JO WINKLE 1,"SOUTHWEST OPERATING, INC.-TYLER",New Drill,Vertical,2021-07-19,2021-07-22
42-499-32186,CRONIN UNIT 524 1H,PEAK OPERATING LLC,Recompletion,Horizontal,2020-12-28,2021-01-28
42-499-32191,BASS 1H,VALENCE OPERATING COMPANY,New Drill,Horizontal,2020-11-10,2020-11-16
42-499-32192,CATFISH 1H,VALENCE OPERATING COMPANY,New Drill,Horizontal,2020-11-10,2020-11-16
42-499-32190,FOUKE 1,"CYPRESS PRODUCTION, INC.",New Drill,Vertical,2020-10-29,2020-10-30
42-499-32189,MATTHEWS- FORD 1,"STRAND ENERGY, L.C.",New Drill,Directional,2020-09-10,2020-09-14
42-499-31048,PUCKETT TPCV 1,"BLACKWELL EXP & DEVELOPMENT, LLC",Re-Enter,Directional,2020-03-06,2020-03-13
42-499-32121,DANIEL 1,"STRAND ENERGY, L.C.",Re-Enter,Vertical,2020-03-05,2020-03-10
42-499-32186,CRONIN UNIT 524 1H,PEAK OPERATING LLC,New Drill,Horizontal,2019-11-20,2019-11-25
42-499-32188,MATTHEWS 2,"STRAND ENERGY, L.C.",New Drill,Vertical,2019-10-04,2019-10-09
42-499-31102,"VICKERY, W. N. 2","BLACKWELL EXP & DEVELOPMENT, LLC",Recompletion,Vertical,2019-07-15,2019-07-17
42-499-32187,MAY 154 1,PEAK OPERATING LLC,New Drill,Vertical,2019-07-08,2019-07-09
42-499-32158,COKE (PALUXY) UNIT 0705,"GTG OPERATING, LLC",Reclass,Vertical,2019-06-25,2019-06-28
42-499-32186,CRONIN 524 1,PEAK OPERATING LLC,New Drill,Vertical,2019-06-21,2019-06-25
42-499-31882,MCDOWELL GAS UNIT 2,VALENCE OPERATING COMPANY,Recompletion,Directional,2019-06-06,2019-06-12
42-499-31485,GARRETT TRUST 1,VALENCE OPERATING COMPANY,Recompletion,Directional,2019-06-04,2019-09-16
42-499-32181,MALLOY UNIT 1H,VALENCE OPERATING COMPANY,New Drill,Horizontal,2019-05-30,2019-06-03
42-499-32185,WHEELER-SMART 1H,VALENCE OPERATING COMPANY,New Drill,Horizontal,2019-04-02,2019-04-11
42-499-31759,TAYLOR HEIRS CV 2,"BLACKWELL EXP & DEVELOPMENT, LLC",Recompletion,Directional,2019-04-02,2019-04-03
