api,well,operator,application_type,drill_type,submitted,approved
42-197-31813,CARDINAL 2,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2024-10-29,2024-11-04
42-197-31812,CARDINAL 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2024-10-07,2024-10-14
,SPOCK UNIT 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Directional,2024-07-19,
42-197-31146,KYLE A 1,ROBERTS & HAMMACK INC.,Re-Enter,Directional,2024-05-01,2024-05-22
42-197-31783,CROWNOVER 1,"TRIO CONSULTING & MANAGEMENT,LLC",Recompletion,Directional,2024-03-12,2024-03-14
42-197-31808,LAMA 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2024-02-15,2024-02-28
42-197-31810,MCCLELLAN 2,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Directional,2024-01-24,2024-02-02
42-197-31809,TOMMY LOVE 1,"MUELLER EXPLORATION, INC.",New Drill,Vertical,2023-12-05,2023-12-11
42-197-31808,LAMA 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2023-11-27,2023-12-05
42-197-31807,TURNER UNIT 1,AMPAK OIL COMPANY,New Drill,Vertical,2023-10-16,2023-10-23
42-197-31806,MCCLELLAN 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2023-09-29,2023-10-03
42-197-31805,SECTION 72 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2023-09-21,2023-09-25
42-197-31802,QERU 8,"SUTHERLAND ENERGY CO., LLC",New Drill,Vertical,2023-09-19,2023-09-21
42-197-31804,COLT HATCHER 1,BUFFCO PRODUCTION INC.,New Drill,Vertical,2023-08-31,2023-08-31
42-197-31800,JACKSON 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2023-08-29,2023-09-01
42-197-31800,JACKSON 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2023-08-11,2023-08-11
42-197-31797,"GERALD, BOBBIE 4",INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2023-07-21,2023-10-18
42-197-31800,JACKSON 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2023-05-26,2023-07-21
42-197-31803,WOMACK 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2023-04-26,2023-04-27
42-197-31146,KYLE A 1,ROBERTS & HAMMACK INC.,Re-Enter,Vertical,2023-04-05,2023-04-12
42-197-31798,HIGHSIDE 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2023-03-03,2023-04-26
42-197-31801,TABOR-HAYNES 1,AGS ENERGY LLC,New Drill,Horizontal,2023-02-10,2023-02-21
42-197-31802,CHAD 1,"SUTHERLAND ENERGY CO., LLC",New Drill,Vertical,2023-01-30,2023-02-10
42-197-31801,TABOR-HAYNES 1,AGS ENERGY LLC,New Drill,Directional,2023-01-12,2023-01-26
42-197-31776,ROBINSON 3H,"ASSENT ENERGY PARTNERS, LLC",New Drill,Horizontal,2022-12-20,2022-12-29
42-197-30277,GEORGIA-PACIFIC 1,"SUTHERLAND ENERGY CO., LLC",Recompletion,Vertical,2022-09-28,2022-10-03
42-197-31800,JACKSON 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2022-09-06,2022-09-08
42-197-31799,QERU 7,"SUTHERLAND ENERGY CO., LLC",New Drill,Vertical,2022-08-31,2022-09-06
42-197-31798,HIGHSIDE 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2022-08-30,2022-09-02
42-197-31797,GERALD 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2022-08-30,2022-09-02
42-197-31796,ABLOC 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2022-06-16,2022-06-24
42-197-31795,ROADRUNNER 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2022-06-16,2022-06-23
42-197-31794,PECHACEK-EVANS 1,BUFFCO PRODUCTION INC.,New Drill,Vertical,2022-06-03,2022-06-09
42-197-31789,HANNERS 401,"TEXAKOMA E & P, LLC",New Drill,Directional,2022-05-27,2022-05-27
42-197-31793,GTO 1,INTERSTATE EXPLORATIONS LLC,New Drill,Vertical,2022-05-05,2022-05-20
42-197-31792,WALSER 1,INTERSTATE EXPLORATIONS LLC,New Drill,Directional,2022-05-03,2022-05-19
