api,well,operator,application_type,drill_type,submitted,approved
42-445-32478,LA PLATA 46 1D,"Red Tail Exploration, LLC",New Drill,Vertical,2024-11-22,2024-11-25
42-445-32477,REDLANDS 2,"CORY, KENNETH W. LTD.",New Drill,Vertical,2024-10-30,2024-11-01
42-445-32476,GRIFFIN 2,GRIFFIN PETROLEUM COMPANY,New Drill,Vertical,2024-10-17,2024-10-17
42-445-32475,GRIFFIN 1,GRIFFIN PETROLEUM COMPANY,Re-Enter,Vertical,2024-07-02,2024-07-16
42-445-32474,REDLANDS 1,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2024-05-14,2024-05-22
42-445-32475,GRIFFIN 1,GRIFFIN PETROLEUM COMPANY,New Drill,Vertical,2023-12-26,2024-01-02
42-445-32474,REDLANDS 1,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2023-11-09,2023-11-13
42-445-31808,AMOCO-BROWN 3,"TEXLAND PETROLEUM, L.P.",Recompletion,Vertical,2023-10-26,2023-12-06
42-445-32474,REDLANDS 1,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2023-09-28,2023-10-02
42-445-32473,GRANBURY 3,GRIFFIN PETROLEUM COMPANY,New Drill,Vertical,2023-08-28,2023-09-06
42-445-31984,RED RAIDER 1,STANOLIND PERMIAN LLC,Recompletion,Vertical,2023-02-22,2023-03-01
42-445-30776,"POOL, LOUISE ET AL 7","BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-02-09,2023-02-22
42-445-30144,"POOL, LOUISE ET AL 5","BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-02-09,2023-02-21
42-445-30003,"POOL, LOUISE ET AL 1","BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2023-01-12,2023-01-26
42-445-32464,TOKIO UNIT 1,"SOCORRO EXPLORATION, INC.",New Drill,Vertical,2022-11-02,2022-11-08
42-445-32472,OXY 32 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2022-09-29,2022-10-07
42-445-31870,WELLMAN UNIT 810,CAPTUREPOINT LLC,Reclass,Vertical,2022-08-22,2022-09-02
42-445-30003,NORTHWEST TERRY (ABO) UNIT 2202,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2022-04-27,2022-05-05
42-445-32471,NORTHWEST TERRY (ABO) UNIT 2201,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2022-03-15,2022-04-28
42-445-32470,H.C. GRACEY 11,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2022-03-15,2022-04-13
42-445-32467,WELLMAN UNIT 814,CAPTUREPOINT LLC,New Drill,Directional,2022-03-14,2022-04-14
42-445-30283,STAGECOACH 5 1H,"SABINAL ENERGY OPERATING, LLC",Recompletion,Horizontal,2022-03-11,2022-04-26
42-445-32469,HUNTER 2W,"SABINAL ENERGY OPERATING, LLC",New Drill,Vertical,2022-03-08,2022-03-11
42-445-32468,H.C. GRACEY 10,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2022-03-02,2022-04-07
42-445-31909,OASIS 8 1H,"SABINAL ENERGY OPERATING, LLC",Recompletion,Horizontal,2022-03-01,2022-03-31
42-445-32466,"THOMPSON, D. L. 3WI","SOCORRO EXPLORATION, INC.",Other,Vertical,2022-02-09,2022-02-15
42-445-30292,ROCKSPRINGS 8 1H,"SABINAL ENERGY OPERATING, LLC",Recompletion,Horizontal,2022-02-07,2022-02-24
42-445-32437,"GRACEY, H.C. 8","BOAZ ENERGY II OPERATING, LLC",Reclass,Vertical,2021-12-30,2022-02-02
42-445-32324,BARRON 4 2,KING OPERATING CORPORATION,Recompletion,Vertical,2021-09-22,2021-09-27
42-445-00423,WELLMAN UNIT 806ST,PERDURE PETROLEUM LLC,Recompletion,Directional,2021-08-26,2021-09-02
42-445-31708,LUCKENBACH 6 1H,"SABINAL ENERGY OPERATING, LLC",Recompletion,Horizontal,2021-08-24,2021-10-06
42-445-00423,WELLMAN UNIT 806ST,PERDURE PETROLEUM LLC,Recompletion,Directional,2021-07-28,2021-08-12
42-445-32467,WELLMAN UNIT 814,PERDURE PETROLEUM LLC,New Drill,Directional,2021-07-27,2021-08-12
42-445-32464,"THOMPSON, D. L. 1WI","SOCORRO EXPLORATION, INC.",New Drill,Vertical,2021-06-08,2021-06-10
42-445-32465,"THOMPSON, D. L. 2WI","SOCORRO EXPLORATION, INC.",New Drill,Vertical,2021-06-08,2021-06-10
42-445-32466,"THOMPSON, D. L. 3WI","SOCORRO EXPLORATION, INC.",New Drill,Vertical,2021-06-08,2021-06-10
42-445-32463,REESE CLEVELAND 11W,"SABINAL ENERGY OPERATING, LLC",New Drill,Vertical,2021-05-19,2021-06-15
42-445-32462,1ST NATL BANK OF ROSWELL TR. 'B' 30W,"SABINAL ENERGY OPERATING, LLC",New Drill,Vertical,2021-05-19,2021-05-21
42-445-30263,SONORA 8 1H,"SABINAL ENERGY OPERATING, LLC",Recompletion,Horizontal,2020-10-12,2020-12-10
42-445-32416,HELEN 12,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2019-11-07,2019-11-12
42-445-32460,MABEE 5,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2019-10-11,2019-10-21
42-445-32459,MABEE 6,"BOAZ ENERGY II OPERATING, LLC",New Drill,Directional,2019-10-10,2019-10-22
42-445-31398,"COVINGTON, ELLA 'B' 17",XTO ENERGY INC.,Field Transfer,Vertical,2019-06-17,2019-08-15
42-445-32265,SUNTURA (LOWER CLEAR FORK) UNIT 512,GREAT WESTERN DRILLING COMPANY,New Drill,Vertical,2019-06-17,2019-06-18
42-445-31844,SPRADLING 1,"DIMMIT COUNTY SWD, LLC",Recompletion,Directional,2019-05-29,2019-06-04
42-445-32458,MABEE 4,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2019-05-28,2019-05-29
42-445-30343,MALLET LAND & CATTLE CO. 76,"SABINAL ENERGY OPERATING, LLC",Recompletion,Vertical,2019-04-25,2019-04-29
42-445-32457,"COVINGTON, ELLA 'B' 22R",XTO ENERGY INC.,New Drill,Directional,2018-11-05,2018-11-05
42-445-32456,GREGG 12 1,SMITH ENERGY OPERATING COMPANY,New Drill,Vertical,2018-10-23,2018-10-24
42-445-32453,"COVINGTON, ELLA 'B' 22",XTO ENERGY INC.,New Drill,Directional,2018-09-25,2018-09-25
42-445-32454,"COVINGTON, ELLA 'B' 29",XTO ENERGY INC.,New Drill,Vertical,2018-09-04,2018-09-04
42-445-32455,"COVINGTON, ELLA 'B' 27",XTO ENERGY INC.,New Drill,Directional,2018-09-04,2018-09-04
42-445-32453,"COVINGTON, ELLA 'B' 22",XTO ENERGY INC.,New Drill,Directional,2018-08-27,2018-08-28
42-445-32449,REDONION 2,GREAT WESTERN DRILLING COMPANY,New Drill,Vertical,2018-06-20,2018-06-22
42-445-32179,"EWING, JOAN 1",RMB OPERATING LLC,Field Transfer,Vertical,2018-03-30,2018-04-03
42-445-30726,MALLET LAND & CATTLE CO 97,"CROSS TIMBERS ENERGY, LLC",Reclass,Horizontal,2017-12-20,2018-01-10
42-445-32441,HELEN 17,"BOAZ ENERGY II OPERATING, LLC",Recompletion,Vertical,2017-11-20,2017-11-29
42-445-32451,"COVINGTON, ELLA 'B' 21",XTO ENERGY INC.,New Drill,Vertical,2017-10-13,2017-10-16
42-445-00236,PRENTICE NORTHEAST UNIT 81A,XTO ENERGY INC.,Reclass,Vertical,2017-08-30,2017-09-11
42-445-31314,MULDROW 1049,"TEXLAND PETROLEUM, L.P.",Recompletion,Vertical,2017-08-23,2017-09-29
42-445-32450,HELEN 20,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2017-08-18,2017-09-28
42-445-32452,"COVINGTON, ELLA 'B' 23",XTO ENERGY INC.,New Drill,Vertical,2017-08-17,2017-08-29
42-445-32451,"COVINGTON, ELLA 'B' 21",XTO ENERGY INC.,New Drill,Vertical,2017-08-14,2017-08-15
42-445-32450,HELEN 20,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2017-07-27,2017-08-18
42-445-32449,REDONION 2,GREAT WESTERN DRILLING COMPANY,New Drill,Vertical,2017-07-27,2017-08-01
42-445-32448,H.C GRACEY 9,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2017-07-25,2017-07-28
42-445-31561,MOBIL-GIVAN 5,ROCKER A OPERATING COMPANY,Recompletion,Directional,2017-07-14,2017-07-24
42-445-32446,WELLMAN UNIT 813,"TRINITY EOR, LLC",New Drill,Directional,2017-06-21,2017-06-29
42-445-32447,JACOBSON TRAIL 2,"BOAZ ENERGY II OPERATING, LLC",New Drill,Vertical,2017-04-26,2017-05-02
42-445-00530,PRENTICE NORTHEAST UNIT 24W,XTO ENERGY INC.,Recompletion,Vertical,2017-04-20,2017-04-28
