api,well,operator,application_type,drill_type,submitted,approved
42-215-33271,EDINBURG GAS UNIT 12,"ROYAL PRODUCTION COMPANY, INC.",Recompletion,Directional,2024-12-26,2024-12-31
42-215-34170,MEME LA PALOMA 1,GCOWS OPERATING LLC,New Drill,Vertical,2024-07-18,2024-07-26
42-215-31822,WOODS CHRISTIAN 34,MERIT ENERGY COMPANY,Recompletion,Vertical,2024-02-06,2024-02-26
42-215-33148,WOODS CHRISTIAN 44,MERIT ENERGY COMPANY,Recompletion,Vertical,2024-01-30,2024-02-08
42-215-32952,WOODS CHRISTIAN 42,MERIT ENERGY COMPANY,Recompletion,Vertical,2024-01-29,2024-04-15
42-215-31777,WOODS CHRISTIAN 30,MERIT ENERGY COMPANY,Recompletion,Vertical,2024-01-23,2024-02-05
42-215-34144,EDINBURG UNIT 7,"ROYAL PRODUCTION COMPANY, INC.",New Drill,Directional,2023-07-20,2023-07-25
42-215-34170,MEME LA PALOMA 1,"EL RENO ENERGY, LLC",New Drill,Vertical,2023-05-22,2023-06-09
42-215-33950,E. E. GUERRA 21,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2023-05-16,2023-06-07
42-215-34144,EDINBURG UNIT 7,"ROYAL PRODUCTION COMPANY, INC.",New Drill,Directional,2023-05-01,2023-05-10
42-215-31694,E. E. GUERRA 8,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2023-04-18,2023-04-24
42-215-32968,E. E. GUERRA 18,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2023-04-11,2023-04-14
42-215-31774,E. E. GUERRA 10,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2023-03-16,2023-03-20
42-215-34169,SANTA FE RANCH CAYOS 1,"HUGHES, DAN A. COMPANY, L.P.",New Drill,Vertical,2022-09-23,2022-09-28
42-215-34168,BOSTON TEXAS LAND & TRUST 96,MERIT ENERGY COMPANY,New Drill,Directional,2022-05-10,2022-05-16
42-215-34168,BOSTON TEXAS LAND & TRUST 96,MERIT ENERGY COMPANY,New Drill,Directional,2022-02-21,2022-02-25
42-215-32955,"DAVIS, W. J. 'A' 9",MERIT ENERGY COMPANY,Recompletion,Directional,2022-02-01,2022-02-07
42-215-33712,OLIVAREZ UNIT 3,HILCORP ENERGY COMPANY,Recompletion,Vertical,2022-01-27,2022-02-01
42-215-31784,GUERRA 'A' GAS UNIT 1,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2022-01-18,2022-01-24
42-215-34168,BOSTON TEXAS LAND & TRUST 96,MERIT ENERGY COMPANY,New Drill,Directional,2022-01-13,2022-01-25
42-215-33340,DIXIE MORTGAGE-HOPKINS GAS UNIT 16,MERIT ENERGY COMPANY,Recompletion,Directional,2021-12-20,2021-12-28
42-215-34144,EDINBURG UNIT 7,"ROYAL PRODUCTION COMPANY, INC.",New Drill,Directional,2021-10-14,2021-10-21
42-215-31460,"JOHNSON, F.I. 46",HILCORP ENERGY COMPANY,Recompletion,Vertical,2021-04-07,2021-05-27
42-215-32449,WOODS CHRISTIAN 40,MERIT ENERGY COMPANY,Recompletion,Vertical,2021-03-18,2021-03-26
42-215-33328,WOODS CHRISTIAN 46,MERIT ENERGY COMPANY,Recompletion,Directional,2021-03-04,2021-03-08
42-215-33028,OLIVAREZ-VAN DRESAR UNIT 2,"PALADIN PETROLEUM III, L.L.C.",Recompletion,Vertical,2021-02-25,2021-03-02
42-215-31460,"JOHNSON, F.I. 46",HILCORP ENERGY COMPANY,Recompletion,Vertical,2021-02-11,2021-02-16
42-215-33098,EDINBURG UNIT 6,"ROYAL PRODUCTION COMPANY, INC.",Recompletion,Directional,2020-11-04,2020-11-12
42-215-32161,EDINBURG UNIT 1,"ROYAL PRODUCTION COMPANY, INC.",Recompletion,Directional,2020-01-17,2020-01-29
42-215-33753,DIXIE MORTGAGE-HOPKINS GAS UNIT 20ST,MERIT ENERGY COMPANY,Recompletion,Directional,2020-01-10,2020-02-03
42-215-34167,BOSTON TEXAS LAND & TRUST 92,MERIT ENERGY COMPANY,New Drill,Directional,2019-12-16,2019-12-20
42-215-32821,"TURNER, EVELYN 2",MERIT ENERGY COMPANY,Recompletion,Vertical,2019-07-16,2019-07-17
42-215-32678,WHEELOCK GAS UNIT 7,XTO ENERGY INC.,Recompletion,Vertical,2019-06-14,2019-06-18
42-215-34166,"MCALLEN, A.A. 'B' 100",MERIT ENERGY COMPANY,New Drill,Directional,2019-04-22,2019-04-24
42-215-33388,"DOFFING, MARY BELL ET AL 1","MIDAS RESOURCES, INC.",Recompletion,Vertical,2019-03-01,2019-03-07
42-215-34166,"MCALLEN, A.A. 'B' 100",MERIT ENERGY COMPANY,New Drill,Directional,2019-01-21,2019-01-29
42-215-34165,GUNSMOKE 1,"KEBO OIL & GAS, INC.",New Drill,Vertical,2019-01-10,2019-03-06
42-215-34162,BOSTON TEXAS LAND & TRUST 88,MERIT ENERGY COMPANY,New Drill,Directional,2018-11-28,2018-11-29
42-215-34163,BOSTON TEXAS LAND & TRUST 89,MERIT ENERGY COMPANY,New Drill,Directional,2018-11-28,2018-11-29
42-215-34164,BOSTON TEXAS LAND & TRUST 84,MERIT ENERGY COMPANY,New Drill,Directional,2018-11-28,2018-11-29
42-215-33000,STALKER GAS UNIT 8,MERIT ENERGY COMPANY,Recompletion,Vertical,2018-11-09,2018-11-20
42-215-33803,COATES 'A' 42,MERIT ENERGY COMPANY,Recompletion,Vertical,2018-08-06,2018-08-07
42-215-33376,HARRIS GAS UNIT 6,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2018-08-01,2018-09-06
42-215-33094,SWOLI A 1,DEWBRE PETROLEUM CORPORATION,Recompletion,Vertical,2018-07-30,2018-08-01
42-215-34158,BOSTON TEXAS LAND & TRUST 85,MERIT ENERGY COMPANY,New Drill,Directional,2018-06-06,2018-06-08
42-215-34161,"MCALLEN, A.A. 'B' 99",MERIT ENERGY COMPANY,New Drill,Vertical,2018-05-29,2018-05-31
42-215-32513,MACHAC GAS UNIT 3,MERIT ENERGY COMPANY,Recompletion,Vertical,2018-05-11,2018-05-21
42-215-34160,"MCALLEN, A.A. 'B' 98",MERIT ENERGY COMPANY,New Drill,Directional,2018-05-10,2018-05-11
42-215-34159,HOSS 1,"KEBO OIL & GAS, INC.",New Drill,Directional,2018-05-01,2018-05-02
42-215-34142,BOSTON TEXAS LAND & TRUST 83,MERIT ENERGY COMPANY,New Drill,Vertical,2018-04-27,2018-04-30
